subset,window_quarters,metric,n_min,origin_quarter,target_quarter,origin_n,target_n,prediction,actual,error,abs_error
inherited_C2_full_legacy_cutoff,1,p90,1,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_full_legacy_cutoff,1,p90,3,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_full_legacy_cutoff,1,p90,5,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_full_legacy_cutoff,1,p90,10,2024Q3,2024Q4,82,84,35.532429421705984,41.16534748433419,-5.632918062628207,5.632918062628207
inherited_C2_full_legacy_cutoff,1,p90,1,2024Q4,2025Q1,84,183,41.16534748433419,40.607775364053396,0.5575721202807955,0.5575721202807955
inherited_C2_full_legacy_cutoff,1,p90,3,2024Q4,2025Q1,84,183,41.16534748433419,40.607775364053396,0.5575721202807955,0.5575721202807955
inherited_C2_full_legacy_cutoff,1,p90,5,2024Q4,2025Q1,84,183,41.16534748433419,40.607775364053396,0.5575721202807955,0.5575721202807955
inherited_C2_full_legacy_cutoff,1,p90,10,2024Q4,2025Q1,84,183,41.16534748433419,40.607775364053396,0.5575721202807955,0.5575721202807955
inherited_C2_full_legacy_cutoff,1,p95,1,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_full_legacy_cutoff,1,p95,3,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_full_legacy_cutoff,1,p95,5,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_full_legacy_cutoff,1,p95,10,2024Q2,2024Q3,71,82,31.480415201344506,38.420134244023664,-6.939719042679158,6.939719042679158
inherited_C2_full_legacy_cutoff,1,p95,1,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_full_legacy_cutoff,1,p95,3,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_full_legacy_cutoff,1,p95,5,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_full_legacy_cutoff,1,p95,10,2024Q3,2024Q4,82,84,38.420134244023664,42.18943387429477,-3.7692996302711066,3.7692996302711066
inherited_C2_full_legacy_cutoff,1,p95,1,2024Q4,2025Q1,84,183,42.18943387429477,41.48556014537647,0.7038737289183032,0.7038737289183032
inherited_C2_full_legacy_cutoff,1,p95,3,2024Q4,2025Q1,84,183,42.18943387429477,41.48556014537647,0.7038737289183032,0.7038737289183032
inherited_C2_full_legacy_cutoff,1,p95,5,2024Q4,2025Q1,84,183,42.18943387429477,41.48556014537647,0.7038737289183032,0.7038737289183032
inherited_C2_full_legacy_cutoff,1,p95,10,2024Q4,2025Q1,84,183,42.18943387429477,41.48556014537647,0.7038737289183032,0.7038737289183032
inherited_C2_full_legacy_cutoff,1,top3,1,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_full_legacy_cutoff,1,top3,3,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_full_legacy_cutoff,1,top3,5,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_full_legacy_cutoff,1,top3,10,2024Q2,2024Q3,71,82,37.46957568896942,44.0263010089645,-6.556725319995081,6.556725319995081
inherited_C2_full_legacy_cutoff,1,top3,1,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_full_legacy_cutoff,1,top3,3,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_full_legacy_cutoff,1,top3,5,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_full_legacy_cutoff,1,top3,10,2024Q3,2024Q4,82,84,44.0263010089645,47.65853461142634,-3.632233602461838,3.632233602461838
inherited_C2_full_legacy_cutoff,1,top3,1,2024Q4,2025Q1,84,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,1,top3,3,2024Q4,2025Q1,84,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,1,top3,5,2024Q4,2025Q1,84,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,1,top3,10,2024Q4,2025Q1,84,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
inherited_C2_full_legacy_cutoff,2,p90,1,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_full_legacy_cutoff,2,p90,3,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_full_legacy_cutoff,2,p90,5,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_full_legacy_cutoff,2,p90,10,2024Q3,2024Q4,153,84,33.10489608296549,41.16534748433419,-8.060451401368702,8.060451401368702
inherited_C2_full_legacy_cutoff,2,p90,1,2024Q4,2025Q1,166,183,39.72905512306491,40.607775364053396,-0.8787202409884856,0.8787202409884856
inherited_C2_full_legacy_cutoff,2,p90,3,2024Q4,2025Q1,166,183,39.72905512306491,40.607775364053396,-0.8787202409884856,0.8787202409884856
inherited_C2_full_legacy_cutoff,2,p90,5,2024Q4,2025Q1,166,183,39.72905512306491,40.607775364053396,-0.8787202409884856,0.8787202409884856
inherited_C2_full_legacy_cutoff,2,p90,10,2024Q4,2025Q1,166,183,39.72905512306491,40.607775364053396,-0.8787202409884856,0.8787202409884856
inherited_C2_full_legacy_cutoff,2,p95,1,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_full_legacy_cutoff,2,p95,3,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_full_legacy_cutoff,2,p95,5,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_full_legacy_cutoff,2,p95,10,2024Q3,2024Q4,153,84,37.33056575526412,42.18943387429477,-4.858868119030653,4.858868119030653
inherited_C2_full_legacy_cutoff,2,p95,1,2024Q4,2025Q1,166,183,41.52702369129027,41.48556014537647,0.04146354591379975,0.04146354591379975
inherited_C2_full_legacy_cutoff,2,p95,3,2024Q4,2025Q1,166,183,41.52702369129027,41.48556014537647,0.04146354591379975,0.04146354591379975
inherited_C2_full_legacy_cutoff,2,p95,5,2024Q4,2025Q1,166,183,41.52702369129027,41.48556014537647,0.04146354591379975,0.04146354591379975
inherited_C2_full_legacy_cutoff,2,p95,10,2024Q4,2025Q1,166,183,41.52702369129027,41.48556014537647,0.04146354591379975,0.04146354591379975
inherited_C2_full_legacy_cutoff,2,top3,1,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_full_legacy_cutoff,2,top3,3,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_full_legacy_cutoff,2,top3,5,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_full_legacy_cutoff,2,top3,10,2024Q3,2024Q4,153,84,44.7878360044866,47.65853461142634,-2.87069860693974,2.87069860693974
inherited_C2_full_legacy_cutoff,2,top3,1,2024Q4,2025Q1,166,183,47.65853461142634,42.43441039535589,5.22412421607045,5.22412421607045
