budget,split,bootstrap_replicate,cost_model,Q0,L_ctx,cap,oracle_loss,oracle_N_B,oracle_D_B,oracle_Q_B,oracle_budget_ratio
1e+24,heldout,12,exponential,0.8,32768,1x,2.09339122337,11.965825,299.893,1,0.0458936347739
1e+24,heldout,12,exponential,0.8,32768,2x,2.01711830547,23.93165,599.786,1,0.181883632145
1e+24,heldout,12,exponential,0.8,32768,3x,1.97942724888,35.897475,899.679,1,0.407969992114
1e+24,heldout,12,exponential,0.8,32768,5x,1.94187152593,52.8999924673,1499.465,1,0.999999999873
1e+24,heldout,12,exponential,0.8,32768,free,1.93801639419,29.832041203,2650.27948537,1,1
1e+24,heldout,12,power,0.2,2048,1x,2.09339122337,11.965825,299.893,1,0.0244977049437
1e+24,heldout,12,power,0.2,2048,2x,2.01711830547,23.93165,599.786,1,0.094996688063
1e+24,heldout,12,power,0.2,2048,3x,1.97942724888,35.897475,899.679,1,0.211496949358
1e+24,heldout,12,power,0.2,2048,5x,1.93810784566,59.829125,1499.465,1,0.582501306474
1e+24,heldout,12,power,0.2,2048,free,1.91408662432,40.9474499688,3739.03376003,1,1
1e+24,heldout,12,power,0.2,32768,1x,2.09339122337,11.965825,299.893,1,0.0465452471547
1e+24,heldout,12,power,0.2,32768,2x,2.01711830547,23.93165,599.786,1,0.183186856907
1e+24,heldout,12,power,0.2,32768,3x,1.97942724888,35.897475,899.679,1,0.409924829256
1e+24,heldout,12,power,0.2,32768,5x,1.94197390248,52.7269093552,1499.465,1,1
1e+24,heldout,12,power,0.2,32768,free,1.93823551566,30.0286816274,2618.07479578,1,1
1e+24,heldout,12,power,0.8,2048,1x,2.09339122337,11.965825,299.893,1,0.0238859232237
1e+24,heldout,12,power,0.8,2048,2x,2.01711830547,23.93165,599.786,1,0.093773124623
1e+24,heldout,12,power,0.8,2048,3x,1.97942724888,35.897475,899.679,1,0.209661604198
1e+24,heldout,12,power,0.8,2048,5x,1.93810784566,59.829125,1499.465,1,0.579442397874
1e+24,heldout,12,power,0.8,2048,free,1.91382031623,40.589494021,3800.62786626,1,1
1e+24,heldout,12,power,0.8,32768,1x,2.09339122337,11.965825,299.893,1,0.0459334654347
1e+24,heldout,12,power,0.8,32768,2x,2.01711830547,23.93165,599.786,1,0.181963293467
1e+24,heldout,12,power,0.8,32768,3x,1.97942724888,35.897475,899.679,1,0.408089484096
1e+24,heldout,12,power,0.8,32768,5x,1.94187777094,52.8894125409,1499.465,1,0.999999999987
1e+24,heldout,12,power,0.8,32768,free,1.93802984385,29.8441309656,2648.28206314,1,1
1e+24,heldout,12,logarithmic,0.2,2048,1x,2.09339122337,11.965825,299.893,1,0.0237799308317
1e+24,heldout,12,logarithmic,0.2,2048,2x,2.01711830547,23.93165,599.786,1,0.0935611398388
1e+24,heldout,12,logarithmic,0.2,2048,3x,1.97942724888,35.897475,899.679,1,0.209343627021
1e+24,heldout,12,logarithmic,0.2,2048,5x,1.93810784566,59.829125,1499.465,1,0.578912435913
1e+24,heldout,12,logarithmic,0.2,2048,free,1.91377385675,40.5268927943,3811.56044573,1,1
1e+24,heldout,12,logarithmic,0.2,32768,1x,2.09339122337,11.965825,299.893,1,0.0458274730426
1e+24,heldout,12,logarithmic,0.2,32768,2x,2.01711830547,23.93165,599.786,1,0.181751308682
1e+24,heldout,12,logarithmic,0.2,32768,3x,1.97942724888,35.897475,899.679,1,0.40777150692
1e+24,heldout,12,logarithmic,0.2,32768,5x,1.94186115618,52.9175665403,1499.46499999,1,1
1e+24,heldout,12,logarithmic,0.2,32768,free,1.93799403713,29.8119431931,2653.60543646,1,1
1e+24,heldout,12,logarithmic,0.8,2048,1x,2.09339122337,11.965825,299.893,1,0.0231209985615
1e+24,heldout,12,logarithmic,0.8,2048,2x,2.01711830547,23.93165,599.786,1,0.0922432752985
1e+24,heldout,12,logarithmic,0.8,2048,3x,1.97942724888,35.897475,899.679,1,0.207366830211
1e+24,heldout,12,logarithmic,0.8,2048,5x,1.93810784566,59.829125,1499.465,1,0.575617774562
1e+24,heldout,12,logarithmic,0.8,2048,free,1.91348284046,40.1336050684,3881.35932122,1,1
1e+24,heldout,12,logarithmic,0.8,32768,1x,2.09339122337,11.965825,299.893,1,0.0451685407724
1e+24,heldout,12,logarithmic,0.8,32768,2x,2.01711830547,23.93165,599.786,1,0.180433444142
1e+24,heldout,12,logarithmic,0.8,32768,3x,1.97942724888,35.897475,899.679,1,0.405794710109
1e+24,heldout,12,logarithmic,0.8,32768,5x,1.94175813083,53.0925939348,1499.465,1,0.999999998993
1e+24,heldout,12,logarithmic,0.8,32768,free,1.93777026089,29.6103806754,2687.31805207,1,1
1e+24,heldout,13,exponential,0.2,2048,1x,2.09337969576,11.965825,299.893,1,0.0242005370012
1e+24,heldout,13,exponential,0.2,2048,2x,2.01710243244,23.93165,599.786,1,0.0944023521778
1e+24,heldout,13,exponential,0.2,2048,3x,1.97940929449,35.897475,899.679,1,0.21060544553
1e+24,heldout,13,exponential,0.2,2048,5x,1.93808763484,59.829125,1499.465,1,0.581015466761
1e+24,heldout,13,exponential,0.2,2048,free,1.91392408813,40.7397354418,3771.78448272,1,1
1e+24,heldout,13,exponential,0.2,32768,1x,2.09337969576,11.965825,299.893,1,0.0462480792121
1e+24,heldout,13,exponential,0.2,32768,2x,2.01710243244,23.93165,599.786,1,0.182592521022
1e+24,heldout,13,exponential,0.2,32768,3x,1.97940929449,35.897475,899.679,1,0.409033325428
1e+24,heldout,13,exponential,0.2,32768,5x,1.94190596419,52.8058439426,1499.465,1,1
1e+24,heldout,13,exponential,0.2,32768,free,1.93810366517,29.915601678,2634.70187343,1,1
1e+24,heldout,13,exponential,0.8,2048,1x,2.09337969576,11.965825,299.893,1,0.023846092563
1e+24,heldout,13,exponential,0.8,2048,2x,2.01710243244,23.93165,599.786,1,0.0936934633015
1e+24,heldout,13,exponential,0.8,2048,3x,1.97940929449,35.897475,899.679,1,0.209542112215
1e+24,heldout,13,exponential,0.8,2048,5x,1.93808763484,59.829125,1499.465,1,0.57924324457
1e+24,heldout,13,exponential,0.8,2048,free,1.91376915766,40.5314319562,3807.93608113,1,1
1e+24,heldout,13,exponential,0.8,32768,1x,2.09337969576,11.965825,299.893,1,0.0458936347739
1e+24,heldout,13,exponential,0.8,32768,2x,2.01710243244,23.93165,599.786,1,0.181883632145
1e+24,heldout,13,exponential,0.8,32768,3x,1.97940929449,35.897475,899.679,1,0.407969992114
1e+24,heldout,13,exponential,0.8,32768,5x,1.94185034631,52.8999924751,1499.46499997,1,1
1e+24,heldout,13,exponential,0.8,32768,free,1.93798413283,29.8083549828,2652.36969469,1,1
1e+24,heldout,13,power,0.2,2048,1x,2.09337969576,11.965825,299.893,1,0.0244977049437
1e+24,heldout,13,power,0.2,2048,2x,2.01710243244,23.93165,599.786,1,0.094996688063
1e+24,heldout,13,power,0.2,2048,3x,1.97940929449,35.897475,899.679,1,0.211496949358
1e+24,heldout,13,power,0.2,2048,5x,1.93808763484,59.829125,1499.465,1,0.582501306474
1e+24,heldout,13,power,0.2,2048,free,1.91405317014,40.9128787926,3742.13420358,1,1
1e+24,heldout,13,power,0.2,32768,1x,2.09337969576,11.965825,299.893,1,0.0465452471547
1e+24,heldout,13,power,0.2,32768,2x,2.01710243244,23.93165,599.786,1,0.183186856907
1e+24,heldout,13,power,0.2,32768,3x,1.97940929449,35.897475,899.679,1,0.409924829256
1e+24,heldout,13,power,0.2,32768,5x,1.94195269701,52.7269093562,1499.46499997,1,1
1e+24,heldout,13,power,0.2,32768,free,1.93820344124,30.0049828467,2620.11557859,1,1
1e+24,heldout,13,power,0.8,2048,1x,2.09337969576,11.965825,299.893,1,0.0238859232237
1e+24,heldout,13,power,0.8,2048,2x,2.01710243244,23.93165,599.786,1,0.093773124623
1e+24,heldout,13,power,0.8,2048,3x,1.97940929449,35.897475,899.679,1,0.209661604198
1e+24,heldout,13,power,0.8,2048,5x,1.93808763484,59.829125,1499.465,1,0.579442397874
1e+24,heldout,13,power,0.8,2048,free,1.91378662119,40.5549441469,3803.82936822,1,1
1e+24,heldout,13,power,0.8,32768,1x,2.09337969576,11.965825,299.893,1,0.0459334654347
1e+24,heldout,13,power,0.8,32768,2x,2.01710243244,23.93165,599.786,1,0.181963293467
1e+24,heldout,13,power,0.8,32768,3x,1.97940929449,35.897475,899.679,1,0.408089484096
1e+24,heldout,13,power,0.8,32768,5x,1.94185658978,52.8894124819,1499.465,1,0.999999998876
1e+24,heldout,13,power,0.8,32768,free,1.93799759401,29.8204350345,2650.3699781,1,1
1e+24,heldout,13,logarithmic,0.2,2048,1x,2.09337969576,11.965825,299.893,1,0.0237799308317
1e+24,heldout,13,logarithmic,0.2,2048,2x,2.01710243244,23.93165,599.786,1,0.0935611398388
1e+24,heldout,13,logarithmic,0.2,2048,3x,1.97940929449,35.897475,899.679,1,0.209343627021
1e+24,heldout,13,logarithmic,0.2,2048,5x,1.93808763484,59.829125,1499.465,1,0.578912435913
1e+24,heldout,13,logarithmic,0.2,2048,free,1.9137401194,40.4923298511,3814.78161939,1,1
1e+24,heldout,13,logarithmic,0.2,32768,1x,2.09337969576,11.965825,299.893,1,0.0458274730426
1e+24,heldout,13,logarithmic,0.2,32768,2x,2.01710243244,23.93165,599.786,1,0.181751308682
1e+24,heldout,13,logarithmic,0.2,32768,3x,1.97940929449,35.897475,899.679,1,0.40777150692
1e+24,heldout,13,logarithmic,0.2,32768,5x,1.94183997919,52.9175665283,1499.465,1,0.999999999783
1e+24,heldout,13,logarithmic,0.2,32768,free,1.9379617566,29.7882495082,2655.70155824,1,1
1e+24,heldout,13,logarithmic,0.8,2048,1x,2.09337969576,11.965825,299.893,1,0.0231209985615
1e+24,heldout,13,logarithmic,0.8,2048,2x,2.01710243244,23.93165,599.786,1,0.0922432752985
1e+24,heldout,13,logarithmic,0.8,2048,3x,1.97940929449,35.897475,899.679,1,0.207366830211
1e+24,heldout,13,logarithmic,0.8,2048,5x,1.93808763484,59.829125,1499.465,1,0.575617774562
1e+24,heldout,13,logarithmic,0.8,2048,free,1.91344883617,40.0990590675,3884.69796292,1,1
1e+24,heldout,13,logarithmic,0.8,32768,1x,2.09337969576,11.965825,299.893,1,0.0451685407724
1e+24,heldout,13,logarithmic,0.8,32768,2x,2.01710243244,23.93165,599.786,1,0.180433444142
1e+24,heldout,13,logarithmic,0.8,32768,3x,1.97940929449,35.897475,899.679,1,0.405794710109
1e+24,heldout,13,logarithmic,0.8,32768,5x,1.94173697985,53.0925939786,1499.465,1,0.999999999817
1e+24,heldout,13,logarithmic,0.8,32768,free,1.93773778762,29.5866899219,2689.46752774,1,1
1e+24,heldout,29,exponential,0.2,2048,1x,2.09338444559,11.965825,299.893,1,0.0242005370012
1e+24,heldout,29,exponential,0.2,2048,2x,2.01710284545,23.93165,599.786,1,0.0944023521778
1e+24,heldout,29,exponential,0.2,2048,3x,1.97940717711,35.897475,899.679,1,0.21060544553
1e+24,heldout,29,exponential,0.2,2048,5x,1.93808238757,59.829125,1499.465,1,0.581015466761
1e+24,heldout,29,exponential,0.2,2048,free,1.91391231218,40.7259552413,3773.04145271,1,1
1e+24,heldout,29,exponential,0.2,32768,1x,2.09338444559,11.965825,299.893,1,0.0462480792121
1e+24,heldout,29,exponential,0.2,32768,2x,2.01710284545,23.93165,599.786,1,0.182592521022
1e+24,heldout,29,exponential,0.2,32768,3x,1.97940717711,35.897475,899.679,1,0.409033325428
1e+24,heldout,29,exponential,0.2,32768,5x,1.94190059644,52.805843942,1499.465,1,0.999999999991
1e+24,heldout,29,exponential,0.2,32768,free,1.93809386195,29.9059500515,2635.54321126,1,1
1e+24,heldout,29,exponential,0.8,2048,1x,2.09338444559,11.965825,299.893,1,0.023846092563
1e+24,heldout,29,exponential,0.8,2048,2x,2.01710284545,23.93165,599.786,1,0.0936934633015
1e+24,heldout,29,exponential,0.8,2048,3x,1.97940717711,35.897475,899.679,1,0.209542112215
1e+24,heldout,29,exponential,0.8,2048,5x,1.93808238757,59.829125,1499.465,1,0.57924324457
1e+24,heldout,29,exponential,0.8,2048,free,1.91375731607,40.5176438659,3809.21799995,1,1
1e+24,heldout,29,exponential,0.8,32768,1x,2.09338444559,11.965825,299.893,1,0.0458936347739
1e+24,heldout,29,exponential,0.8,32768,2x,2.01710284545,23.93165,599.786,1,0.181883632145
1e+24,heldout,29,exponential,0.8,32768,3x,1.97940717711,35.897475,899.679,1,0.407969992114
1e+24,heldout,29,exponential,0.8,32768,5x,1.9418449803,52.8999924712,1499.465,1,0.999999999946
1e+24,heldout,29,exponential,0.8,32768,free,1.93797428143,29.7986884418,2653.22367392,1,1
1e+24,heldout,29,power,0.2,2048,1x,2.09338444559,11.965825,299.893,1,0.0244977049437
1e+24,heldout,29,power,0.2,2048,2x,2.01710284545,23.93165,599.786,1,0.094996688063
1e+24,heldout,29,power,0.2,2048,3x,1.97940717711,35.897475,899.679,1,0.211496949358
1e+24,heldout,29,power,0.2,2048,5x,1.93808238757,59.829125,1499.465,1,0.582501306474
1e+24,heldout,29,power,0.2,2048,free,1.91404144855,40.8991185061,3743.36969713,1,1
1e+24,heldout,29,power,0.2,32768,1x,2.09338444559,11.965825,299.893,1,0.0465452471547
1e+24,heldout,29,power,0.2,32768,2x,2.01710284545,23.93165,599.786,1,0.183186856907
1e+24,heldout,29,power,0.2,32768,3x,1.97940717711,35.897475,899.679,1,0.409924829256
1e+24,heldout,29,power,0.2,32768,5x,1.94194732779,52.7269093553,1499.465,1,1
1e+24,heldout,29,power,0.2,32768,free,1.93819367806,29.9953345144,2620.94734099,1,1
1e+24,heldout,29,power,0.8,2048,1x,2.09338444559,11.965825,299.893,1,0.0238859232237
1e+24,heldout,29,power,0.8,2048,2x,2.01710284545,23.93165,599.786,1,0.093773124623
1e+24,heldout,29,power,0.8,2048,3x,1.97940717711,35.897475,899.679,1,0.209661604198
1e+24,heldout,29,power,0.8,2048,5x,1.93808238757,59.829125,1499.465,1,0.579442397874
1e+24,heldout,29,power,0.8,2048,free,1.91377478701,40.5411444618,3805.10959911,1,1
1e+24,heldout,29,power,0.8,32768,1x,2.09338444559,11.965825,299.893,1,0.0459334654347
1e+24,heldout,29,power,0.8,32768,2x,2.01710284545,23.93165,599.786,1,0.181963293467
1e+24,heldout,29,power,0.8,32768,3x,1.97940717711,35.897475,899.679,1,0.408089484096
1e+24,heldout,29,power,0.8,32768,5x,1.94185122354,52.8894125403,1499.465,1,0.999999999975
1e+24,heldout,29,power,0.8,32768,free,1.93798774805,29.8107758996,2651.22201641,1,1
1e+24,heldout,29,logarithmic,0.2,2048,1x,2.09338444559,11.965825,299.893,1,0.0237799308317
1e+24,heldout,29,logarithmic,0.2,2048,2x,2.01710284545,23.93165,599.786,1,0.0935611398388
1e+24,heldout,29,logarithmic,0.2,2048,3x,1.97940717711,35.897475,899.679,1,0.209343627021
1e+24,heldout,29,logarithmic,0.2,2048,5x,1.93808238757,59.829125,1499.465,1,0.578912435913
1e+24,heldout,29,logarithmic,0.2,2048,free,1.91372826545,40.4785388059,3816.06842795,1,1
1e+24,heldout,29,logarithmic,0.2,32768,1x,2.09338444559,11.965825,299.893,1,0.0458274730426
1e+24,heldout,29,logarithmic,0.2,32768,2x,2.01710284545,23.93165,599.786,1,0.181751308682
1e+24,heldout,29,logarithmic,0.2,32768,3x,1.97940717711,35.897475,899.679,1,0.40777150692
1e+24,heldout,29,logarithmic,0.2,32768,5x,1.94183461351,52.9175665403,1499.46499999,1,1
1e+24,heldout,29,logarithmic,0.2,32768,free,1.93795189616,29.77858774,2656.55726183,1,1
1e+24,heldout,29,logarithmic,0.8,2048,1x,2.09338444559,11.965825,299.893,1,0.0231209985615
1e+24,heldout,29,logarithmic,0.8,2048,2x,2.01710284545,23.93165,599.786,1,0.0922432752985
1e+24,heldout,29,logarithmic,0.8,2048,3x,1.97940717711,35.897475,899.679,1,0.207366830211
1e+24,heldout,29,logarithmic,0.8,2048,5x,1.93808238757,59.829125,1499.465,1,0.575617774562
1e+24,heldout,29,logarithmic,0.8,2048,free,1.91343685742,40.0852369278,3886.03539033,1,1
1e+24,heldout,29,logarithmic,0.8,32768,1x,2.09338444559,11.965825,299.893,1,0.0451685407724
1e+24,heldout,29,logarithmic,0.8,32768,2x,2.01710284545,23.93165,599.786,1,0.180433444142
1e+24,heldout,29,logarithmic,0.8,32768,3x,1.97940717711,35.897475,899.679,1,0.405794710109
1e+24,heldout,29,logarithmic,0.8,32768,5x,1.94173161741,53.0925939842,1499.465,1,0.999999999924
1e+24,heldout,29,logarithmic,0.8,32768,free,1.9377278362,29.5770097032,2690.34680943,1,1
1e+24,heldout,53,exponential,0.2,2048,1x,2.09337696467,11.965825,299.893,1,0.0242005370012
1e+24,heldout,53,exponential,0.2,2048,2x,2.01709064294,23.93165,599.786,1,0.0944023521778
1e+24,heldout,53,exponential,0.2,2048,3x,1.97939219501,35.897475,899.679,1,0.21060544553
1e+24,heldout,53,exponential,0.2,2048,5x,1.93806399507,59.829125,1499.465,1,0.581015466761
1e+24,heldout,53,exponential,0.2,2048,free,1.91390442532,40.7615593009,3769.79551772,1,1
1e+24,heldout,53,exponential,0.2,32768,1x,2.09337696467,11.965825,299.893,1,0.0462480792121
1e+24,heldout,53,exponential,0.2,32768,2x,2.01709064294,23.93165,599.786,1,0.182592521022
1e+24,heldout,53,exponential,0.2,32768,3x,1.97939219501,35.897475,899.679,1,0.409033325428
1e+24,heldout,53,exponential,0.2,32768,5x,1.94188381157,52.8058439425,1499.465,1,0.999999999999
1e+24,heldout,53,exponential,0.2,32768,free,1.93808803848,29.9302936043,2633.42220045,1,1
1e+24,heldout,53,exponential,0.8,2048,1x,2.09337696467,11.965825,299.893,1,0.023846092563
1e+24,heldout,53,exponential,0.8,2048,2x,2.01709064294,23.93165,599.786,1,0.0936934633015
1e+24,heldout,53,exponential,0.8,2048,3x,1.97939219501,35.897475,899.679,1,0.209542112215
1e+24,heldout,53,exponential,0.8,2048,5x,1.93806399507,59.829125,1499.465,1,0.57924324457
1e+24,heldout,53,exponential,0.8,2048,free,1.91374955094,40.5532199506,3805.91214599,1,1
1e+24,heldout,53,exponential,0.8,32768,1x,2.09337696467,11.965825,299.893,1,0.0458936347739
1e+24,heldout,53,exponential,0.8,32768,2x,2.01709064294,23.93165,599.786,1,0.181883632145
1e+24,heldout,53,exponential,0.8,32768,3x,1.97939219501,35.897475,899.679,1,0.407969992114
1e+24,heldout,53,exponential,0.8,32768,5x,1.94182817236,52.8999924733,1499.465,1,0.999999999986
1e+24,heldout,53,exponential,0.8,32768,free,1.93796854591,29.8230227222,2651.07493988,1,1
1e+24,heldout,53,power,0.2,2048,1x,2.09337696467,11.965825,299.893,1,0.0244977049437
1e+24,heldout,53,power,0.2,2048,2x,2.01709064294,23.93165,599.786,1,0.094996688063
1e+24,heldout,53,power,0.2,2048,3x,1.97939219501,35.897475,899.679,1,0.211496949358
1e+24,heldout,53,power,0.2,2048,5x,1.93806399507,59.829125,1499.465,1,0.582501306474
1e+24,heldout,53,power,0.2,2048,free,1.91403346095,40.9347405932,3740.1729764,1,1
1e+24,heldout,53,power,0.2,32768,1x,2.09337696467,11.965825,299.893,1,0.0465452471547
1e+24,heldout,53,power,0.2,32768,2x,2.01709064294,23.93165,599.786,1,0.183186856907
1e+24,heldout,53,power,0.2,32768,3x,1.97939219501,35.897475,899.679,1,0.409924829256
1e+24,heldout,53,power,0.2,32768,5x,1.94193056229,52.7269093495,1499.465,1,0.999999999892
1e+24,heldout,53,power,0.2,32768,free,1.93818778152,30.0196911065,2618.84862582,1,1
1e+24,heldout,53,power,0.8,2048,1x,2.09337696467,11.965825,299.893,1,0.0238859232237
1e+24,heldout,53,power,0.8,2048,2x,2.01709064294,23.93165,599.786,1,0.093773124623
1e+24,heldout,53,power,0.8,2048,3x,1.97939219501,35.897475,899.679,1,0.209661604198
1e+24,heldout,53,power,0.8,2048,5x,1.93806399507,59.829125,1499.465,1,0.579442397874
1e+24,heldout,53,power,0.8,2048,free,1.91376700812,40.5767364448,3801.80939635,1,1
1e+24,heldout,53,power,0.8,32768,1x,2.09337696467,11.965825,299.893,1,0.0459334654347
1e+24,heldout,53,power,0.8,32768,2x,2.01709064294,23.93165,599.786,1,0.181963293467
1e+24,heldout,53,power,0.8,32768,3x,1.97939219501,35.897475,899.679,1,0.408089484096
1e+24,heldout,53,power,0.8,32768,5x,1.9418344182,52.8894125182,1499.465,1,0.999999999559
1e+24,heldout,53,power,0.8,32768,free,1.9379820026,29.8351159911,2649.07601002,1,1
1e+24,heldout,53,logarithmic,0.2,2048,1x,2.09337696467,11.965825,299.893,1,0.0237799308317
1e+24,heldout,53,logarithmic,0.2,2048,2x,2.01709064294,23.93165,599.786,1,0.0935611398388
1e+24,heldout,53,logarithmic,0.2,2048,3x,1.97939219501,35.897475,899.679,1,0.209343627021
1e+24,heldout,53,logarithmic,0.2,2048,5x,1.93806399507,59.829125,1499.465,1,0.578912435913
1e+24,heldout,53,logarithmic,0.2,2048,free,1.91372052324,40.5141146174,3812.75070356,1,1
1e+24,heldout,53,logarithmic,0.2,32768,1x,2.09337696467,11.965825,299.893,1,0.0458274730426
1e+24,heldout,53,logarithmic,0.2,32768,2x,2.01709064294,23.93165,599.786,1,0.181751308682
1e+24,heldout,53,logarithmic,0.2,32768,3x,1.97939219501,35.897475,899.679,1,0.40777150692
1e+24,heldout,53,logarithmic,0.2,32768,5x,1.94181780126,52.91756654,1499.46499999,1,1
1e+24,heldout,53,logarithmic,0.2,32768,free,1.93794617715,29.8029199993,2654.4033059,1,1
1e+24,heldout,53,logarithmic,0.8,2048,1x,2.09337696467,11.965825,299.893,1,0.0231209985615
1e+24,heldout,53,logarithmic,0.8,2048,2x,2.01709064294,23.93165,599.786,1,0.0922432752985
1e+24,heldout,53,logarithmic,0.8,2048,3x,1.97939219501,35.897475,899.679,1,0.207366830211
1e+24,heldout,53,logarithmic,0.8,2048,5x,1.93806399507,59.829125,1499.465,1,0.575617774562
1e+24,heldout,53,logarithmic,0.8,2048,free,1.91342934686,40.1207720448,3882.59887762,1,1
1e+24,heldout,53,logarithmic,0.8,32768,1x,2.09337696467,11.965825,299.893,1,0.0451685407724
1e+24,heldout,53,logarithmic,0.8,32768,2x,2.01709064294,23.93165,599.786,1,0.180433444142
1e+24,heldout,53,logarithmic,0.8,32768,3x,1.97939219501,35.897475,899.679,1,0.405794710109
1e+24,heldout,53,logarithmic,0.8,32768,5x,1.94171476241,53.0925939881,1499.465,1,0.999999999996
1e+24,heldout,53,logarithmic,0.8,32768,free,1.93772228337,29.6013248969,2688.13928227,1,1
1e+24,heldout,68,exponential,0.2,2048,1x,2.09336836067,11.965825,299.893,1,0.0242005370012
1e+24,heldout,68,exponential,0.2,2048,2x,2.01707938604,23.93165,599.786,1,0.0944023521778
1e+24,heldout,68,exponential,0.2,2048,3x,1.97937937077,35.897475,899.679,1,0.21060544553
1e+24,heldout,68,exponential,0.2,2048,5x,1.93804923015,59.829125,1499.465,1,0.581015466761
1e+24,heldout,68,exponential,0.2,2048,free,1.91389220096,40.7720281166,3768.84216365,1,1
1e+24,heldout,68,exponential,0.2,32768,1x,2.09336836067,11.965825,299.893,1,0.0462480792121
1e+24,heldout,68,exponential,0.2,32768,2x,2.01707938604,23.93165,599.786,1,0.182592521022
1e+24,heldout,68,exponential,0.2,32768,3x,1.97937937077,35.897475,899.679,1,0.409033325428
1e+24,heldout,68,exponential,0.2,32768,5x,1.9418696354,52.8058439435,1499.46499997,1,1
1e+24,heldout,68,exponential,0.2,32768,free,1.93807713486,29.9376562676,2632.78137682,1,1
1e+24,heldout,68,exponential,0.8,2048,1x,2.09336836067,11.965825,299.893,1,0.023846092563
1e+24,heldout,68,exponential,0.8,2048,2x,2.01707938604,23.93165,599.786,1,0.0936934633015
1e+24,heldout,68,exponential,0.8,2048,3x,1.97937937077,35.897475,899.679,1,0.209542112215
1e+24,heldout,68,exponential,0.8,2048,5x,1.93804923015,59.829125,1499.465,1,0.57924324457
1e+24,heldout,68,exponential,0.8,2048,free,1.91373735759,40.563681701,3804.94109513,1,1
1e+24,heldout,68,exponential,0.8,32768,1x,2.09336836067,11.965825,299.893,1,0.0458936347739
1e+24,heldout,68,exponential,0.8,32768,2x,2.01707938604,23.93165,599.786,1,0.181883632145
1e+24,heldout,68,exponential,0.8,32768,3x,1.97937937077,35.897475,899.679,1,0.407969992114
1e+24,heldout,68,exponential,0.8,32768,5x,1.94181398772,52.8999924722,1499.465,1,0.999999999965
1e+24,heldout,68,exponential,0.8,32768,free,1.93795766551,29.8303771378,2650.42622453,1,1
1e+24,heldout,68,power,0.2,2048,1x,2.09336836067,11.965825,299.893,1,0.0244977049437
1e+24,heldout,68,power,0.2,2048,2x,2.01707938604,23.93165,599.786,1,0.094996688063
1e+24,heldout,68,power,0.2,2048,3x,1.97937937077,35.897475,899.679,1,0.211496949358
1e+24,heldout,68,power,0.2,2048,5x,1.93804923015,59.829125,1499.465,1,0.582501306474
1e+24,heldout,68,power,0.2,2048,free,1.91402121091,40.9452234234,3739.23328829,1,1
1e+24,heldout,68,power,0.2,32768,1x,2.09336836067,11.965825,299.893,1,0.0465452471547
1e+24,heldout,68,power,0.2,32768,2x,2.01707938604,23.93165,599.786,1,0.183186856907
1e+24,heldout,68,power,0.2,32768,3x,1.97937937077,35.897475,899.679,1,0.409924829256
1e+24,heldout,68,power,0.2,32768,5x,1.94191639324,52.726909354,1499.465,1,0.999999999977
1e+24,heldout,68,power,0.2,32768,free,1.9381768586,30.0270563958,2618.21464848,1,1
1e+24,heldout,68,power,0.8,2048,1x,2.09336836067,11.965825,299.893,1,0.0238859232237
1e+24,heldout,68,power,0.8,2048,2x,2.01707938604,23.93165,599.786,1,0.093773124623
1e+24,heldout,68,power,0.8,2048,3x,1.97937937077,35.897475,899.679,1,0.209661604198
1e+24,heldout,68,power,0.8,2048,5x,1.93804923015,59.829125,1499.465,1,0.579442397874
1e+24,heldout,68,power,0.8,2048,free,1.91375481126,40.5871922723,3800.8409861,1,1
1e+24,heldout,68,power,0.8,32768,1x,2.09336836067,11.965825,299.893,1,0.0459334654347
1e+24,heldout,68,power,0.8,32768,2x,2.01707938604,23.93165,599.786,1,0.181963293467
1e+24,heldout,68,power,0.8,32768,3x,1.97937937077,35.897475,899.679,1,0.408089484096
1e+24,heldout,68,power,0.8,32768,5x,1.9418202345,52.8894125405,1499.465,1,0.999999999979
1e+24,heldout,68,power,0.8,32768,free,1.93797111959,29.8424695789,2648.42834533,1,1
1e+24,heldout,68,logarithmic,0.2,2048,1x,2.09336836067,11.965825,299.893,1,0.0237799308317
1e+24,heldout,68,logarithmic,0.2,2048,2x,2.01707938604,23.93165,599.786,1,0.0935611398388
1e+24,heldout,68,logarithmic,0.2,2048,3x,1.97937937077,35.897475,899.679,1,0.209343627021
1e+24,heldout,68,logarithmic,0.2,2048,5x,1.93804923015,59.829125,1499.465,1,0.578912435913
1e+24,heldout,68,logarithmic,0.2,2048,free,1.91370833573,40.524570463,3811.7767103,1,1
1e+24,heldout,68,logarithmic,0.2,32768,1x,2.09336836067,11.965825,299.893,1,0.0458274730426
1e+24,heldout,68,logarithmic,0.2,32768,2x,2.01707938604,23.93165,599.786,1,0.181751308682
1e+24,heldout,68,logarithmic,0.2,32768,3x,1.97937937077,35.897475,899.679,1,0.40777150692
1e+24,heldout,68,logarithmic,0.2,32768,5x,1.94180361504,52.9175665407,1499.46499997,1,1
1e+24,heldout,68,logarithmic,0.2,32768,free,1.93793530112,29.8102712523,2653.75324042,1,1
1e+24,heldout,68,logarithmic,0.8,2048,1x,2.09336836067,11.965825,299.893,1,0.0231209985615
1e+24,heldout,68,logarithmic,0.8,2048,2x,2.01707938604,23.93165,599.786,1,0.0922432752985
