budget,cap,policy,split,scenario_count,parameter_replicates,feasible_fraction,mean_loss,mean_within_cap_regret,cvar90_within_cap_regret,max_within_cap_regret,mean_free_regret,cvar90_free_regret,max_free_regret,nominal_loss,N_B,D_B,Q_B,N_over_B1_max,D_over_B1_max,worst_budget_ratio,local_direction_improvement,KKT_kind
1e+19,free,nominal_shared,heldout,144,12,1,3.37798561158,0.166278838859,0.322381967573,0.335890182933,0.166278838859,0.322381967573,0.335890182933,3.37779893494,0.309806386466,1.63197325686,0.81870534341,0.0258909340949,0.00544185178335,1,0,directional_nonsmooth_proxy
1e+19,free,worst_case_loss,heldout,144,12,1,3.37798544375,0.166278671027,0.322381879696,0.335890013837,0.166278671027,0.322381879696,0.335890013837,3.37779895139,0.309948266256,1.63149902683,0.818705344111,0.0259027911787,0.00544027045257,1,0,directional_nonsmooth_proxy
1e+19,free,balanced_mean_regret,train,36,3,1,3.37680738086,0.166107727564,0.319349571839,0.334081110061,0.166107727564,0.319349571839,0.334081110061,3.37779940708,0.309074577839,1.63442369319,0.818705344156,0.0258297758691,0.00545002281876,1,0,directional_nonsmooth_proxy
1e+19,free,cvar90_regret,train,36,3,1,3.37680738109,0.166107727794,0.319349571729,0.334081128678,0.166107727794,0.319349571729,0.334081128678,3.37779942291,0.309062370386,1.63446463179,0.818705344178,0.025828755676,0.00545015932945,1,0,directional_nonsmooth_proxy
1e+19,free,minimax_regret,train,36,3,1,3.37680801823,0.16610836493,0.319350233207,0.334080455282,0.16610836493,0.319350233207,0.334080455282,3.37779894806,0.309933765332,1.63154748313,0.81870534416,0.0259015793171,0.0054404320312,1,0,directional_nonsmooth_proxy
1e+19,free,nominal_shared,train,36,3,1,3.3768078428,0.166108189506,0.31935005421,0.334080471186,0.166108189506,0.31935005421,0.334080471186,3.37779893494,0.309806386466,1.63197325686,0.81870534341,0.0258909340949,0.00544185178335,1,0,directional_nonsmooth_proxy
1e+19,free,worst_case_loss,train,36,3,1,3.37680804003,0.16610838673,0.319350255414,0.334080455308,0.16610838673,0.319350255414,0.334080455308,3.37779895139,0.309948266256,1.63149902683,0.818705344111,0.0259027911787,0.00544027045257,1,0,directional_nonsmooth_proxy
1e+22,1x,balanced_mean_regret,heldout,144,12,1,2.2001698106,0.0270448695239,0.0552319067164,0.0561273305121,0.0270451260906,0.0552343697564,0.0561304730305,2.20016834085,4.11367681142,176.574081774,1,0.343785473331,0.588790274445,1,0,directional_nonsmooth_proxy
1e+22,1x,cvar90_regret,heldout,144,12,1,2.20016981031,0.0270448692405,0.0552319064042,0.0561273303574,0.0270451258072,0.0552343694442,0.0561304728758,2.20016834064,4.11379452199,176.569474688,1,0.343795310561,0.588774912012,1,0,directional_nonsmooth_proxy
1e+22,1x,minimax_regret,heldout,144,12,1,2.20016981336,0.027044872284,0.0552319096592,0.0561273324572,0.0270451288507,0.0552343726992,0.0561304749756,2.20016834314,4.11293167856,176.603251185,1,0.343723201581,0.588887540506,1,0,directional_nonsmooth_proxy
1e+22,1x,nominal_shared,heldout,144,12,1,2.20016980955,0.0270448684788,0.0552319055119,0.0561273301777,0.0270451250455,0.0552343685519,0.0561304726961,2.20016834021,4.11432670142,176.548648663,1,0.343839785507,0.588705467159,1,0,directional_nonsmooth_proxy
