folder,file,model_name,result_date,tasks
prithivMLmods_Galactic-Qwen-14B-Exp2,detailed_results\prithivMLmods_Galactic-Qwen-14B-Exp2\results_2025-03-13T12-44-48.264475.json,prithivMLmods/Galactic-Qwen-14B-Exp2,1741866088.3895583,44
prithivMLmods_Llama-3.1-8B-Open-SFT,detailed_results\prithivMLmods_Llama-3.1-8B-Open-SFT\results_2025-01-13T20-41-48.426106.json,prithivMLmods/Llama-3.1-8B-Open-SFT,1736799183.8974981,44
prithivMLmods_Llama-3.2-6B-AlgoCode,detailed_results\prithivMLmods_Llama-3.2-6B-AlgoCode\results_2025-01-13T20-08-17.772449.json,prithivMLmods/Llama-3.2-6B-AlgoCode,1736797055.275062,44
prithivMLmods_Llama-Express.1-Math,detailed_results\prithivMLmods_Llama-Express.1-Math\results_2025-01-25T08-10-21.262789.json,prithivMLmods/Llama-Express.1-Math,1737791783.6321301,44
prithivMLmods_Magellanic-Qwen-25B-R999,detailed_results\prithivMLmods_Magellanic-Qwen-25B-R999\results_2025-03-05T16-27-25.331314.json,prithivMLmods/Magellanic-Qwen-25B-R999,1741186326.1736195,44
prithivMLmods_Phi-4-Empathetic,detailed_results\prithivMLmods_Phi-4-Empathetic\results_2025-01-13T19-33-26.604717.json,prithivMLmods/Phi-4-Empathetic,1736794677.3176413,44
prithivMLmods_Phi-4-Math-IO,detailed_results\prithivMLmods_Phi-4-Math-IO\results_2025-01-13T19-05-26.192612.json,prithivMLmods/Phi-4-Math-IO,1736792831.7926662,44
prithivMLmods_Phi-4-o1,detailed_results\prithivMLmods_Phi-4-o1\results_2025-01-13T10-17-40.927521.json,prithivMLmods/Phi-4-o1,1736761399.644717,44
prithivMLmods_Phi4-Super,detailed_results\prithivMLmods_Phi4-Super\results_2025-01-23T15-21-28.283497.json,prithivMLmods/Phi4-Super,1737643510.2600887,44
prithivMLmods_Primal-Opus-14B-Optimus-v1,detailed_results\prithivMLmods_Primal-Opus-14B-Optimus-v1\results_2025-02-05T03-05-18.841754.json,prithivMLmods/Primal-Opus-14B-Optimus-v1,1738719988.1300075,44
prithivMLmods_Primal-Opus-14B-Optimus-v2,detailed_results\prithivMLmods_Primal-Opus-14B-Optimus-v2\results_2025-02-27T21-05-40.220144.json,prithivMLmods/Primal-Opus-14B-Optimus-v2,1740685727.0256174,44
prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M,detailed_results\prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M\results_2025-01-30T04-27-35.041591.json,prithivMLmods/Qwen2.5-14B-DeepSeek-R1-1M,1738206051.4552975,44
qingy2019_LLaMa_3.2_3B_Catalysts,detailed_results\qingy2019_LLaMa_3.2_3B_Catalysts\results_2024-10-29T15-22-23.624392.json,qingy2019/LLaMa_3.2_3B_Catalysts,1730213804.0061238,44
qingy2019_OpenMath2-Llama3.1-8B,detailed_results\qingy2019_OpenMath2-Llama3.1-8B\results_2024-11-23T05-44-15.106083.json,qingy2019/OpenMath2-Llama3.1-8B,1732339013.8772912,44
qingy2019_Qwen2.5-Ultimate-14B-Instruct,detailed_results\qingy2019_Qwen2.5-Ultimate-14B-Instruct\results_2024-12-04T01-04-16.559323.json,qingy2019/Qwen2.5-Ultimate-14B-Instruct,1733269616.0988352,44
qingy2024_Qwen2.5-4B,detailed_results\qingy2024_Qwen2.5-4B\results_2025-01-16T20-58-17.085742.json,qingy2024/Qwen2.5-4B,1737058821.0724447,44
qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct,detailed_results\qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct\results_2025-02-01T05-41-05.748637.json,qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,1738387141.0053308,44
qingy2024_Qwen2.5-Math-14B-Instruct-Preview,detailed_results\qingy2024_Qwen2.5-Math-14B-Instruct-Preview\results_2024-12-11T02-56-45.077518.json,qingy2024/Qwen2.5-Math-14B-Instruct-Preview,1733881958.7187624,44
qingy2024_Qwen2.6-14B-Instruct,detailed_results\qingy2024_Qwen2.6-14B-Instruct\results_2024-12-05T10-23-22.933498.json,qingy2024/Qwen2.6-14B-Instruct,1733389949.020365,44
qingy2024_QwEnlarge-16B-Instruct,detailed_results\qingy2024_QwEnlarge-16B-Instruct\results_2025-03-07T00-57-57.081072.json,qingy2024/QwEnlarge-16B-Instruct,1741304801.050182,44
qq8933_OpenLongCoT-Base-Gemma2-2B,detailed_results\qq8933_OpenLongCoT-Base-Gemma2-2B\results_2024-11-12T14-30-23.544874.json,qq8933/OpenLongCoT-Base-Gemma2-2B,1731417881.2085788,44
Quazim0t0_graphite-14b-sce,detailed_results\Quazim0t0_graphite-14b-sce\results_2025-02-05T15-47-09.281719.json,Quazim0t0/graphite-14b-sce,1738768143.940339,44
Quazim0t0_Lo-Phi-14b,detailed_results\Quazim0t0_Lo-Phi-14b\results_2025-03-09T16-24-52.723278.json,Quazim0t0/Lo-Phi-14b,1741534991.047416,44
Quazim0t0_Phi4.Turn.R1Distill.16bit,detailed_results\Quazim0t0_Phi4.Turn.R1Distill.16bit\results_2025-02-01T01-30-01.897993.json,Quazim0t0/Phi4.Turn.R1Distill.16bit,1738371054.4476569,44
Quazim0t0_Phi4Basis-14B-sce,detailed_results\Quazim0t0_Phi4Basis-14B-sce\results_2025-02-04T08-19-51.830517.json,Quazim0t0/Phi4Basis-14B-sce,1738655004.3150363,44
Qwen_Qwen1.5-0.5B,detailed_results\Qwen_Qwen1.5-0.5B\results_2024-06-16T18-29-53.027471.json,Qwen/Qwen1.5-0.5B,1718560269.940314,45
Qwen_Qwen1.5-1.8B,detailed_results\Qwen_Qwen1.5-1.8B\results_2024-06-16T18-43-23.280850.json,Qwen/Qwen1.5-1.8B,1718561150.9540093,45
Qwen_Qwen1.5-110B,detailed_results\Qwen_Qwen1.5-110B\results_2024-06-25T12-07-08.632481.json,Qwen/Qwen1.5-110B,1719147418.6279016,45
Qwen_Qwen1.5-14B-Chat,detailed_results\Qwen_Qwen1.5-14B-Chat\results_2024-06-16T18-40-14.610140.json,Qwen/Qwen1.5-14B-Chat,1718560033.9744806,45
Qwen_Qwen1.5-32B,detailed_results\Qwen_Qwen1.5-32B\results_2024-06-26T06-37-24.381705.json,Qwen/Qwen1.5-32B,1719240967.4846058,45
Qwen_Qwen1.5-32B-Chat,detailed_results\Qwen_Qwen1.5-32B-Chat\results_2024-06-25T21-18-30.710867.json,Qwen/Qwen1.5-32B-Chat,1719240571.9989872,45
Qwen_Qwen1.5-4B-Chat,detailed_results\Qwen_Qwen1.5-4B-Chat\results_2024-06-16T18-29-56.853847.json,Qwen/Qwen1.5-4B-Chat,1718560541.7993402,45
Qwen_Qwen1.5-MoE-A2.7B,detailed_results\Qwen_Qwen1.5-MoE-A2.7B\results_2024-06-17T00-13-15.397461.json,Qwen/Qwen1.5-MoE-A2.7B,1718560459.5555801,45
Qwen_Qwen2-0.5B-Instruct,detailed_results\Qwen_Qwen2-0.5B-Instruct\results_2024-06-17T10-54-45.875940.json,Qwen/Qwen2-0.5B-Instruct,1718620365.6859367,45
Qwen_Qwen2-1.5B-Instruct,detailed_results\Qwen_Qwen2-1.5B-Instruct\results_2024-06-17T09-51-37.025715.json,Qwen/Qwen2-1.5B-Instruct,1718616335.773003,45
Qwen_Qwen2-57B-A14B,detailed_results\Qwen_Qwen2-57B-A14B\results_2024-07-04T08-36-42.751894.json,Qwen/Qwen2-57B-A14B,1719827186.08688,44
Qwen_Qwen2-7B,detailed_results\Qwen_Qwen2-7B\results_2024-06-16T18-53-46.134214.json,Qwen/Qwen2-7B,1718560983.69851,45
Qwen_Qwen2-7B-Instruct,detailed_results\Qwen_Qwen2-7B-Instruct\results_2024-06-16T18-34-11.511342.json,Qwen/Qwen2-7B-Instruct,1718560377.1845632,45
Qwen_Qwen2-Math-72B-Instruct,detailed_results\Qwen_Qwen2-Math-72B-Instruct\results_2024-09-21T18-32-21.222955.json,Qwen/Qwen2-Math-72B-Instruct,1726914555.769662,44
Qwen_Qwen2-VL-72B-Instruct,detailed_results\Qwen_Qwen2-VL-72B-Instruct\results_2024-10-22T04-20-31.971941.json,Qwen/Qwen2-VL-72B-Instruct,1729505911.0841835,44
Qwen_Qwen2-VL-7B-Instruct,detailed_results\Qwen_Qwen2-VL-7B-Instruct\results_2024-10-21T10-26-59.679844.json,Qwen/Qwen2-VL-7B-Instruct,1729503916.035886,44
Qwen_Qwen2.5-1.5B-Instruct,detailed_results\Qwen_Qwen2.5-1.5B-Instruct\results_2024-09-19T16-22-58.240552.json,Qwen/Qwen2.5-1.5B-Instruct,1726761349.422005,44
Qwen_Qwen2.5-14B-Instruct,detailed_results\Qwen_Qwen2.5-14B-Instruct\results_2024-09-19T08-51-03.564190.json,Qwen/Qwen2.5-14B-Instruct,1726731646.1039824,44
Qwen_Qwen2.5-32B-Instruct,detailed_results\Qwen_Qwen2.5-32B-Instruct\results_2024-09-19T12-58-54.557932.json,Qwen/Qwen2.5-32B-Instruct,1726737036.3669806,44
Qwen_Qwen2.5-3B-Instruct,detailed_results\Qwen_Qwen2.5-3B-Instruct\results_2024-09-19T10-05-30.339220.json,Qwen/Qwen2.5-3B-Instruct,1726737030.5061598,44
Qwen_Qwen2.5-72B,detailed_results\Qwen_Qwen2.5-72B\results_2024-09-20T03-02-35.170648.json,Qwen/Qwen2.5-72B,1726758254.8673022,44
Qwen_Qwen2.5-7B-Instruct,detailed_results\Qwen_Qwen2.5-7B-Instruct\results_2024-09-19T08-24-07.576642.json,Qwen/Qwen2.5-7B-Instruct,1726731644.5121794,44
Qwen_Qwen2.5-Math-72B-Instruct,detailed_results\Qwen_Qwen2.5-Math-72B-Instruct\results_2024-09-28T23-18-59.974937.json,Qwen/Qwen2.5-Math-72B-Instruct,1727531480.5363274,44
Qwen_Qwen2.5-Math-7B,detailed_results\Qwen_Qwen2.5-Math-7B\results_2024-09-27T23-55-14.959617.json,Qwen/Qwen2.5-Math-7B,1727478131.2832444,44
Qwen_QwQ-32B-Preview,detailed_results\Qwen_QwQ-32B-Preview\results_2024-11-29T18-47-19.440839.json,Qwen/QwQ-32B-Preview,1732881721.234354,44
rasyosef_Phi-1_5-Instruct-v0.1,detailed_results\rasyosef_Phi-1_5-Instruct-v0.1\results_2024-08-12T09-47-31.671049.json,rasyosef/Phi-1_5-Instruct-v0.1,1723455354.794072,44
rasyosef_phi-2-instruct-apo,detailed_results\rasyosef_phi-2-instruct-apo\results_2024-09-18T08-11-57.792002.json,rasyosef/phi-2-instruct-apo,1726645946.5307813,44
recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp,detailed_results\recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp\results_2024-09-14T00-39-37.734233.json,recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,1726269348.1383462,44
Replete-AI_Llama3-8B-Instruct-Replete-Adapted,detailed_results\Replete-AI_Llama3-8B-Instruct-Replete-Adapted\results_2024-08-13T01-22-15.449243.json,Replete-AI/Llama3-8B-Instruct-Replete-Adapted,1723510332.0493062,44
RESMPDEV_Qwen2-Wukong-0.5B,detailed_results\RESMPDEV_Qwen2-Wukong-0.5B\results_2024-08-12T22-32-49.035473.json,RESMPDEV/Qwen2-Wukong-0.5B,1723499622.9754808,44
rhysjones_phi-2-orange-v2,detailed_results\rhysjones_phi-2-orange-v2\results_2024-08-13T01-27-07.339858.json,rhysjones/phi-2-orange-v2,1723511313.567536,44
riaz_FineLlama-3.1-8B,detailed_results\riaz_FineLlama-3.1-8B\results_2024-10-12T19-57-08.713841.json,riaz/FineLlama-3.1-8B,1728760842.3509734,44
RLHFlow_ArmoRM-Llama3-8B-v0.1,detailed_results\RLHFlow_ArmoRM-Llama3-8B-v0.1\results_2024-10-08T16-02-16.474038.json,RLHFlow/ArmoRM-Llama3-8B-v0.1,1728401144.5032544,44
Rombo-Org_Rombo-LLM-V2.5-Qwen-7b,detailed_results\Rombo-Org_Rombo-LLM-V2.5-Qwen-7b\results_2025-01-14T09-46-40.725016.json,Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,1736846378.331462,44
rombodawg_Rombos-Coder-V2.5-Qwen-14b,detailed_results\rombodawg_Rombos-Coder-V2.5-Qwen-14b\results_2025-02-06T11-46-45.885563.json,rombodawg/Rombos-Coder-V2.5-Qwen-14b,1738839193.8143518,44
rombodawg_Rombos-LLM-V2.5-Qwen-0.5b,detailed_results\rombodawg_Rombos-LLM-V2.5-Qwen-0.5b\results_2024-09-29T12-43-27.493254.json,rombodawg/Rombos-LLM-V2.5-Qwen-0.5b,1727612277.927129,44
rombodawg_Rombos-LLM-V2.5-Qwen-14b,detailed_results\rombodawg_Rombos-LLM-V2.5-Qwen-14b\results_2024-09-29T13-44-29.673248.json,rombodawg/Rombos-LLM-V2.5-Qwen-14b,1727612277.9254432,44
rombodawg_Rombos-LLM-V2.5-Qwen-32b,detailed_results\rombodawg_Rombos-LLM-V2.5-Qwen-32b\results_2024-10-10T04-14-28.109800.json,rombodawg/Rombos-LLM-V2.5-Qwen-32b,1728490995.7870479,44
rombodawg_Rombos-LLM-V2.5.1-Qwen-3b,detailed_results\rombodawg_Rombos-LLM-V2.5.1-Qwen-3b\results_2024-10-08T16-02-31.462708.json,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,1728401146.1248803,44
rombodawg_rombos_Replete-Coder-Llama3-8B,detailed_results\rombodawg_rombos_Replete-Coder-Llama3-8B\results_2024-10-15T15-33-39.386678.json,rombodawg/rombos_Replete-Coder-Llama3-8B,1729003555.3177,44
rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,detailed_results\rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B\results_2025-01-27T23-02-49.046436.json,rsh345/mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,1738017846.2174726,44
sabersalehk_Llama3-001-300,detailed_results\sabersalehk_Llama3-001-300\results_2024-12-03T20-07-28.344986.json,sabersalehk/Llama3-001-300,1733254791.4018953,44
sabersalehk_Llama3_01_300,detailed_results\sabersalehk_Llama3_01_300\results_2024-12-03T20-08-26.893164.json,sabersalehk/Llama3_01_300,1733254791.085762,44
sabersaleh_Llama2-7B-SimPO,detailed_results\sabersaleh_Llama2-7B-SimPO\results_2024-12-02T04-10-10.920662.json,sabersaleh/Llama2-7B-SimPO,1733111491.4484673,44
sabersaleh_Llama3,detailed_results\sabersaleh_Llama3\results_2024-11-30T01-19-25.401264.json,sabersaleh/Llama3,1732927915.8660612,44
SaisExperiments_Gemma-2-2B-Stheno-Filtered,detailed_results\SaisExperiments_Gemma-2-2B-Stheno-Filtered\results_2024-10-08T11-23-44.995228.json,SaisExperiments/Gemma-2-2B-Stheno-Filtered,1728384516.713682,44
SaisExperiments_RightSheep-Llama3.2-3B,detailed_results\SaisExperiments_RightSheep-Llama3.2-3B\results_2025-01-25T13-41-22.073426.json,SaisExperiments/RightSheep-Llama3.2-3B,1737811117.9811811,44
Sakalti_Llama3.2-3B-Uranus-1,detailed_results\Sakalti_Llama3.2-3B-Uranus-1\results_2025-01-09T11-57-15.735520.json,Sakalti/Llama3.2-3B-Uranus-1,1736422451.8989072,44
Sakalti_Phi3.5-Comets-3.8B,detailed_results\Sakalti_Phi3.5-Comets-3.8B\results_2024-12-21T09-18-24.309772.json,Sakalti/Phi3.5-Comets-3.8B,1734771491.4943445,44
Sakalti_Qwen2.5-1B-Instruct,detailed_results\Sakalti_Qwen2.5-1B-Instruct\results_2025-01-18T07-20-14.657826.json,Sakalti/Qwen2.5-1B-Instruct,1737182548.249137,44
SentientAGI_Dobby-Mini-Leashed-Llama-3.1-8B,detailed_results\SentientAGI_Dobby-Mini-Leashed-Llama-3.1-8B\results_2025-02-05T00-54-44.743677.json,SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,1738715066.5211835,44
SentientAGI_Dobby-Mini-Unhinged-Llama-3.1-8B,detailed_results\SentientAGI_Dobby-Mini-Unhinged-Llama-3.1-8B\results_2025-02-04T08-18-57.668288.json,SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,1738655537.2870338,44
sequelbox_Llama3.1-70B-PlumChat,detailed_results\sequelbox_Llama3.1-70B-PlumChat\results_2024-11-28T10-33-34.389076.json,sequelbox/Llama3.1-70B-PlumChat,1732702554.3695445,44
sequelbox_Llama3.1-8B-MOTH,detailed_results\sequelbox_Llama3.1-8B-MOTH\results_2024-09-11T21-30-25.104353.json,sequelbox/Llama3.1-8B-MOTH,1726087899.2318106,44
sequelbox_Llama3.1-8B-PlumCode,detailed_results\sequelbox_Llama3.1-8B-PlumCode\results_2024-10-04T01-24-56.330833.json,sequelbox/Llama3.1-8B-PlumCode,1728002982.4966047,44
sequelbox_Llama3.1-8B-PlumMath,detailed_results\sequelbox_Llama3.1-8B-PlumMath\results_2024-10-04T01-24-04.196002.json,sequelbox/Llama3.1-8B-PlumMath,1728002982.4874923,44
sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct,detailed_results\sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct\results_2025-01-18T17-10-57.107525.json,sethuiyer/Llama-3.1-8B-Experimental-1208-Instruct,1737218463.4049804,44
sethuiyer_Llamaverse-3.1-8B-Instruct,detailed_results\sethuiyer_Llamaverse-3.1-8B-Instruct\results_2025-01-14T13-12-45.227965.json,sethuiyer/Llamaverse-3.1-8B-Instruct,1736858668.6462708,44
sethuiyer_Qwen2.5-7B-Anvita,detailed_results\sethuiyer_Qwen2.5-7B-Anvita\results_2024-10-27T11-40-06.834908.json,sethuiyer/Qwen2.5-7B-Anvita,1730026641.9006588,44
shastraai_Shastra-LLAMA2-Math-Commonsense-SFT,detailed_results\shastraai_Shastra-LLAMA2-Math-Commonsense-SFT\results_2024-10-27T21-01-52.917860.json,shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,1730061100.7838428,44
shivank21_mistral_dpo_self,detailed_results\shivank21_mistral_dpo_self\results_2025-02-05T16-15-31.122108.json,shivank21/mistral_dpo_self,1738769444.5764556,44
Sicarius-Prototyping_Brainy_LLAMA,detailed_results\Sicarius-Prototyping_Brainy_LLAMA\results_2024-12-05T09-38-14.561375.json,Sicarius-Prototyping/Brainy_LLAMA,1733389769.148304,44
SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA,detailed_results\SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA\results_2024-10-18T16-55-14.789774.json,SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,1729268738.8578386,44
SicariusSicariiStuff_Phi-Line_14B,detailed_results\SicariusSicariiStuff_Phi-Line_14B\results_2025-02-19T15-13-18.540442.json,SicariusSicariiStuff/Phi-Line_14B,1739975776.5596597,44
SicariusSicariiStuff_Qwen2.5-14B_Uncensored,detailed_results\SicariusSicariiStuff_Qwen2.5-14B_Uncensored\results_2024-09-23T16-39-42.907470.json,SicariusSicariiStuff/Qwen2.5-14B_Uncensored,1727103823.0245261,44
SicariusSicariiStuff_Qwen2.5-14B_Uncensored_Instruct,detailed_results\SicariusSicariiStuff_Qwen2.5-14B_Uncensored_Instruct\results_2024-09-23T18-19-07.561604.json,SicariusSicariiStuff/Qwen2.5-14B_Uncensored_Instruct,1727106251.3955524,44
siqi00_Mistral-7B-DFT,detailed_results\siqi00_Mistral-7B-DFT\results_2025-02-06T03-27-45.600986.json,siqi00/Mistral-7B-DFT,1738811432.1645756,44
skymizer_Llama2-7b-sft-chat-custom-template-dpo,detailed_results\skymizer_Llama2-7b-sft-chat-custom-template-dpo\results_2024-07-22T09-51-58.414875.json,skymizer/Llama2-7b-sft-chat-custom-template-dpo,1721640455.7558951,44
SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5,detailed_results\SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5\results_2024-12-27T23-22-01.016739.json,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,1735340865.82036,44
SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3,detailed_results\SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3\results_2024-12-27T14-47-03.733196.json,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,1735310004.2336738,44
SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1,detailed_results\SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1\results_2024-12-27T19-38-23.716546.json,SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,1735326810.8267615,44
SkyOrbis_SKY-Ko-Qwen2.5-3B-Instruct,detailed_results\SkyOrbis_SKY-Ko-Qwen2.5-3B-Instruct\results_2025-01-09T05-49-19.366368.json,SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,1736400029.7241383,44
SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,detailed_results\SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000\results_2025-02-01T12-03-40.542422.json,SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,1738409897.2080383,44
SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,detailed_results\SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000\results_2025-02-05T00-10-46.826517.json,SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,1738712785.2199993,44
someon98_qwen-CoMa-0.5b,detailed_results\someon98_qwen-CoMa-0.5b\results_2024-12-29T16-17-57.730788.json,someon98/qwen-CoMa-0.5b,1735487874.0342362,44
sometimesanotion_Qwen2.5-14B-Vimarckoso-v2,detailed_results\sometimesanotion_Qwen2.5-14B-Vimarckoso-v2\results_2024-12-26T12-16-22.404204.json,sometimesanotion/Qwen2.5-14B-Vimarckoso-v2,1735211621.626442,44
sometimesanotion_Qwen2.5-14B-Vimarckoso-v3,detailed_results\sometimesanotion_Qwen2.5-14B-Vimarckoso-v3\results_2024-12-27T12-07-58.633030.json,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3,1735296692.631472,44
sometimesanotion_Qwen2.5-14B-Vimarckoso-v3-IF-Variant,detailed_results\sometimesanotion_Qwen2.5-14B-Vimarckoso-v3-IF-Variant\results_2024-12-28T09-42-11.707881.json,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-IF-Variant,1735374253.4057784,44
sometimesanotion_Qwen2.5-7B-Gordion-v0.1-Prose,detailed_results\sometimesanotion_Qwen2.5-7B-Gordion-v0.1-Prose\results_2025-02-18T19-58-57.959022.json,sometimesanotion/Qwen2.5-7B-Gordion-v0.1-Prose,1739907206.224732,44
sometimesanotion_Qwentessential-14B-v1,detailed_results\sometimesanotion_Qwentessential-14B-v1\results_2025-02-18T15-25-19.264487.json,sometimesanotion/Qwentessential-14B-v1,1739887663.9614885,44
sometimesanotion_Qwentinuum-14B-v1,detailed_results\sometimesanotion_Qwentinuum-14B-v1\results_2024-12-21T18-45-12.892338.json,sometimesanotion/Qwentinuum-14B-v1,1734802151.9489286,44
sometimesanotion_Qwentinuum-14B-v2,detailed_results\sometimesanotion_Qwentinuum-14B-v2\results_2024-12-22T02-16-47.237976.json,sometimesanotion/Qwentinuum-14B-v2,1734829044.0525708,44
sometimesanotion_Qwentinuum-14B-v6,detailed_results\sometimesanotion_Qwentinuum-14B-v6\results_2024-12-22T14-21-58.905643.json,sometimesanotion/Qwentinuum-14B-v6,1734872791.7944787,44
sometimesanotion_Qwentinuum-14B-v7,detailed_results\sometimesanotion_Qwentinuum-14B-v7\results_2024-12-22T18-57-51.290456.json,sometimesanotion/Qwentinuum-14B-v7,1734889359.4496298,44
sometimesanotion_Qwentinuum-14B-v8,detailed_results\sometimesanotion_Qwentinuum-14B-v8\results_2024-12-22T19-01-02.783885.json,sometimesanotion/Qwentinuum-14B-v8,1734889359.247887,44
sometimesanotion_Qwenvergence-14B-v0.6-004-model_stock,detailed_results\sometimesanotion_Qwenvergence-14B-v0.6-004-model_stock\results_2025-01-03T08-49-30.636647.json,sometimesanotion/Qwenvergence-14B-v0.6-004-model_stock,1735889630.1535375,44
sometimesanotion_Qwenvergence-14B-v3,detailed_results\sometimesanotion_Qwenvergence-14B-v3\results_2024-12-21T06-57-25.308738.json,sometimesanotion/Qwenvergence-14B-v3,1734759720.7716734,44
sometimesanotion_Qwenvergence-14B-v3-Prose,detailed_results\sometimesanotion_Qwenvergence-14B-v3-Prose\results_2024-12-21T04-28-21.825696.json,sometimesanotion/Qwenvergence-14B-v3-Prose,1734751234.6135418,44
sometimesanotion_Qwenvergence-14B-v3-Reason,detailed_results\sometimesanotion_Qwenvergence-14B-v3-Reason\results_2024-12-21T06-54-07.153436.json,sometimesanotion/Qwenvergence-14B-v3-Reason,1734759539.9446287,44
sometimesanotion_Qwenvergence-14B-v8,detailed_results\sometimesanotion_Qwenvergence-14B-v8\results_2025-01-16T01-39-52.248754.json,sometimesanotion/Qwenvergence-14B-v8,1736986812.159535,44
sometimesanotion_Qwenvergence-14B-v9,detailed_results\sometimesanotion_Qwenvergence-14B-v9\results_2025-01-17T15-31-48.086833.json,sometimesanotion/Qwenvergence-14B-v9,1737123355.1763766,44
Sorawiz_Gemma-9B-Base,detailed_results\Sorawiz_Gemma-9B-Base\results_2025-02-25T02-06-43.469016.json,Sorawiz/Gemma-9B-Base,1740444294.6647193,44
Sorawiz_Gemma-Creative-9B-Base,detailed_results\Sorawiz_Gemma-Creative-9B-Base\results_2025-02-25T02-11-01.948666.json,Sorawiz/Gemma-Creative-9B-Base,1740444583.8626485,44
Sourjayon_DeepSeek-R1-ForumNXT,detailed_results\Sourjayon_DeepSeek-R1-ForumNXT\results_2025-02-04T23-50-28.463200.json,Sourjayon/DeepSeek-R1-ForumNXT,1738711600.193878,44
spmurrayzzz_Mistral-Syndicate-7B,detailed_results\spmurrayzzz_Mistral-Syndicate-7B\results_2024-07-25T14-22-01.504229.json,spmurrayzzz/Mistral-Syndicate-7B,1721915948.0778248,44
ssmits_Qwen2.5-95B-Instruct,detailed_results\ssmits_Qwen2.5-95B-Instruct\results_2024-10-06T06-27-47.292101.json,ssmits/Qwen2.5-95B-Instruct,1728150246.8789592,44
suayptalha_DeepSeek-R1-Distill-Llama-3B,detailed_results\suayptalha_DeepSeek-R1-Distill-Llama-3B\results_2025-02-24T20-06-57.063798.json,suayptalha/DeepSeek-R1-Distill-Llama-3B,1740426212.2595825,44
suayptalha_Komodo-Llama-3.2-3B-v2-fp16,detailed_results\suayptalha_Komodo-Llama-3.2-3B-v2-fp16\results_2024-11-20T01-03-58.085488.json,suayptalha/Komodo-Llama-3.2-3B-v2-fp16,1732063222.5148473,44
sumink_bbhqwen,detailed_results\sumink_bbhqwen\results_2025-02-25T21-41-00.885835.json,sumink/bbhqwen,1740517789.8070295,44
sumink_bbhqwen2,detailed_results\sumink_bbhqwen2\results_2025-02-26T02-23-52.551465.json,sumink/bbhqwen2,1740534752.6182897,44
sumink_bbhqwen4,detailed_results\sumink_bbhqwen4\results_2025-02-26T02-24-49.960421.json,sumink/bbhqwen4,1740534820.50775,44
sumink_bbhqwen5,detailed_results\sumink_bbhqwen5\results_2025-02-26T03-28-13.192529.json,sumink/bbhqwen5,1740538683.59429,44
sumink_bbhqwen6,detailed_results\sumink_bbhqwen6\results_2025-02-26T02-59-59.806428.json,sumink/bbhqwen6,1740536963.5590572,44
sumink_Qwenftmodel,detailed_results\sumink_Qwenftmodel\results_2024-12-05T12-23-41.024721.json,sumink/Qwenftmodel,1733399015.5140169,44
Supichi_BBAI_135_Gemma,detailed_results\Supichi_BBAI_135_Gemma\results_2025-02-27T11-18-58.504826.json,Supichi/BBAI_135_Gemma,1740647483.614712,44
