budget,cap,policy,split,bootstrap_replicate,cost_model,Q0,L_ctx,N_B,D_B,Q_B,loss,cap_oracle_loss,free_oracle_loss,within_cap_regret,free_regret,feasible,cost_ratio
1e+19,5x,cvar90_regret,heldout,12,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37589889308,3.04689185631,3.04689185631,0.329007036767,0.329007036767,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,12,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37589889308,3.17966469195,3.17966469195,0.196234201126,0.196234201126,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,13,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.20215116904,3.20215116904,0.180694206554,0.180694206554,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,13,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.33316277249,3.33316277249,0.049682603108,0.049682603108,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,13,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.09567192621,3.09567192621,0.287173449387,0.287173449387,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,13,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.24276292458,3.24276292458,0.140082451022,0.140082451022,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,13,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.24522428367,3.24522428367,0.137621091929,0.137621091929,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,13,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.37799023577,3.37799023577,0.00485513982531,0.00485513982527,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,13,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.09567192621,3.09567192621,0.287173449387,0.287173449387,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,13,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.24276292458,3.24276292458,0.140082451022,0.140082451022,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,13,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.20245561514,3.20245561514,0.180389760463,0.180389760463,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,13,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.3158232633,3.3158232633,0.067022112298,0.067022112298,True,1
1e+19,5x,cvar90_regret,heldout,13,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.04695371865,3.04695371865,0.335891656946,0.335891656946,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,13,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.3828453756,3.17974051525,3.17974051525,0.20310486035,0.20310486035,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,29,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.19357774196,3.19357774196,0.181387056103,0.181387056103,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,29,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.32499181873,3.32499181873,0.0499729793373,0.0499729793373,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,29,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.08752823131,3.08752823131,0.287436566758,0.287436566758,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,29,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.23459961935,3.23459961935,0.140365178718,0.140365178718,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,29,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.23644522971,3.23644522971,0.138519568352,0.138519568352,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,29,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.36933882633,3.36933882633,0.00562597173136,0.00562597173136,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,29,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.08752823131,3.08752823131,0.287436566758,0.287436566758,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,29,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.23459961935,3.23459961935,0.140365178718,0.140365178718,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,29,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.20246762649,3.20246762649,0.172497171572,0.172497171572,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,29,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.31583194772,3.31583194772,0.0591328503461,0.0591328503461,True,1
1e+19,5x,cvar90_regret,heldout,29,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.04696966208,3.04696966208,0.327995135988,0.327995135988,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,29,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37496479806,3.17975393368,3.17975393368,0.195210864382,0.195210864382,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,53,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.19506601303,3.19506601303,0.181160020063,0.181160020063,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,53,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.32613601871,3.32613601871,0.0500900143753,0.0500900143753,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,53,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.08862708197,3.08862708197,0.287598951122,0.287598951122,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,53,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.23541127339,3.23541127339,0.140814759695,0.140814759695,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,53,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.23798533468,3.23798533468,0.13824069841,0.13824069841,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,53,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.37051146371,3.37051146371,0.00571456937835,0.00571456937835,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,53,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.08862708197,3.08862708197,0.287598951122,0.287598951122,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,53,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.23541127339,3.23541127339,0.140814759695,0.140814759695,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,53,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.20246482158,3.20246482158,0.173761211513,0.173761211513,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,53,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.31582383454,3.31582383454,0.0604021985498,0.0604021985498,True,1
1e+19,5x,cvar90_regret,heldout,53,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.04695430728,3.04695430728,0.329271725807,0.329271725807,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,53,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37622603309,3.17972924819,3.17972924819,0.1964967849,0.1964967849,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,68,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.19865524952,3.19865524952,0.180891951579,0.180891951579,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,68,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.33017350562,3.33017350562,0.0493736954733,0.0493736954733,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,68,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.09280415783,3.09280415783,0.286743043263,0.286743043263,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,68,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.24052757196,3.24052757196,0.13901962914,0.13901962914,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,68,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.24223935565,3.24223935565,0.137307845447,0.137307845447,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,68,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.3753248821,3.3753248821,0.00422231899677,0.00422231899677,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,68,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.09280415783,3.09280415783,0.286743043263,0.286743043263,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,68,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.24052757196,3.24052757196,0.13901962914,0.13901962914,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,68,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.20244140744,3.20244140744,0.177105793657,0.177105793657,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,68,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.31579897929,3.31579897929,0.0637482218003,0.0637482218003,True,1
1e+19,5x,cvar90_regret,heldout,68,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.04694199537,3.04694199537,0.332605205729,0.332605205729,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,68,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37954720109,3.17971378469,3.17971378469,0.199833416406,0.199833416406,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,101,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.20039959138,3.20039959138,0.180626945535,0.180626945535,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,101,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.33162475888,3.33162475888,0.049401778038,0.049401778038,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,101,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.0942412607,3.0942412607,0.28678527622,0.28678527622,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,101,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.24178896217,3.24178896217,0.139237574752,0.139237574752,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,101,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.24415625811,3.24415625811,0.136870278811,0.136870278811,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,101,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.37692156343,3.37692156343,0.00410497348484,0.00410497348484,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,101,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.0942412607,3.0942412607,0.28678527622,0.28678527622,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,101,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.24178896217,3.24178896217,0.139237574752,0.139237574752,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,101,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.20239284612,3.20239284612,0.1786336908,0.1786336908,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,101,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.31574878818,3.31574878818,0.0652777487403,0.0652777487403,True,1
1e+19,5x,cvar90_regret,heldout,101,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.04689548868,3.04689548868,0.334131048241,0.334131048241,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,101,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.38102653692,3.17966546795,3.17966546795,0.201361068972,0.201361068972,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,102,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.19835488663,3.19835488663,0.180682672276,0.180682672276,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,102,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.32914865018,3.32914865018,0.0498889087177,0.0498889087177,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,102,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.09162870744,3.09162870744,0.287408851465,0.287408851465,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,102,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.23844581409,3.23844581409,0.14059174481,0.14059174481,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,102,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.2417489107,3.2417489107,0.137288648199,0.137288648199,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,102,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.37397243911,3.37397243911,0.00506511979476,0.00506511979475,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,102,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.09162870744,3.09162870744,0.287408851465,0.287408851465,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,102,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.23844581409,3.23844581409,0.14059174481,0.14059174481,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,102,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.20244419191,3.20244419191,0.176593366992,0.176593366992,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,102,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.31580386184,3.31580386184,0.0632336970656,0.0632336970656,True,1
1e+19,5x,cvar90_regret,heldout,102,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.04694620812,3.04694620812,0.332091350781,0.332091350781,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,102,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.3790375589,3.17971984906,3.17971984906,0.199317709839,0.199317709839,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,125,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.19842021659,3.19842021659,0.180717018598,0.180717018598,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,125,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.32931100589,3.32931100589,0.0498262292987,0.0498262292987,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,125,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.0918063964,3.0918063964,0.287330838785,0.287330838785,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,125,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.23871028171,3.23871028171,0.140426953475,0.140426953475,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,125,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.24176884946,3.24176884946,0.137368385724,0.137368385724,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,125,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.37416644384,3.37416644384,0.00497079134651,0.0049707913465,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,125,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.0918063964,3.0918063964,0.287330838785,0.287330838785,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,125,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.23871028171,3.23871028171,0.140426953475,0.140426953475,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,125,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.20230192437,3.20230192437,0.176835310817,0.176835310817,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,125,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.3155793292,3.3155793292,0.0635579059809,0.0635579059809,True,1
1e+19,5x,cvar90_regret,heldout,125,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.04670615896,3.04670615896,0.332431076224,0.332431076224,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,125,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37913723518,3.1793809,3.1793809,0.199756335182,0.199756335182,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,129,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.19370821983,3.19370821983,0.181378362552,0.181378362552,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,129,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.32504249196,3.32504249196,0.0500440904209,0.0500440904209,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,129,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.08756629281,3.08756629281,0.287520289569,0.287520289569,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,129,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.23453041693,3.23453041693,0.140556165449,0.140556165449,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,129,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.236518023,3.236518023,0.138568559382,0.138568559382,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,129,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.36933990557,3.36933990557,0.0057466768081,0.0057466768081,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,129,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.08756629281,3.08756629281,0.287520289569,0.287520289569,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,129,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.23453041693,3.23453041693,0.140556165449,0.140556165449,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,129,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.20240391003,3.20240391003,0.172682672348,0.172682672348,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,129,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.31576369819,3.31576369819,0.0593228841952,0.0593228841952,True,1
1e+19,5x,cvar90_regret,heldout,129,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.0468883463,3.0468883463,0.328198236083,0.328198236083,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,129,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37508658238,3.1796620059,3.1796620059,0.195424576487,0.195424576487,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,184,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.19611012034,3.19611012034,0.180980299757,0.180980299757,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,184,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.32746881106,3.32746881106,0.0496216090374,0.0496216090374,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,184,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.09003905134,3.09003905134,0.287051368757,0.287051368757,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,184,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.23742043424,3.23742043424,0.139669985858,0.139669985858,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,184,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.23959445783,3.23959445783,0.137495962264,0.137495962264,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,184,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.3723884249,3.3723884249,0.00470199519015,0.00470199519015,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,184,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.09003905134,3.09003905134,0.287051368757,0.287051368757,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,184,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.23742043424,3.23742043424,0.139669985858,0.139669985858,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,184,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.20238024429,3.20238024429,0.174710175807,0.174710175807,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,184,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.31573647724,3.31573647724,0.0613539428527,0.0613539428527,True,1
1e+19,5x,cvar90_regret,heldout,184,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.04688007179,3.04688007179,0.330210348307,0.330210348307,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,184,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37709042009,3.17965087769,3.17965087769,0.197439542401,0.197439542401,True,0.640868146863
1e+19,5x,cvar90_regret,heldout,199,exponential,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.19507070951,3.19507070951,0.181269902168,0.181269902168,True,0.540548795151
1e+19,5x,cvar90_regret,heldout,199,exponential,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.32623049678,3.32623049678,0.0501101148923,0.0501101148923,True,0.85091225605
1e+19,5x,cvar90_regret,heldout,199,exponential,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.08873842104,3.08873842104,0.287602190639,0.287602190639,True,0.347369171577
1e+19,5x,cvar90_regret,heldout,199,exponential,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.23553820207,3.23553820207,0.140802409602,0.140802409602,True,0.657732632475
1e+19,5x,cvar90_regret,heldout,199,power,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.23778182688,3.23778182688,0.138558784801,0.138558784801,True,0.68963653908
1e+19,5x,cvar90_regret,heldout,199,power,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.37047447728,3.37047447728,0.0058661343997,0.0058661343997,True,0.999999999978
1e+19,5x,cvar90_regret,heldout,199,power,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.08873842104,3.08873842104,0.287602190639,0.287602190639,True,0.356202720818
1e+19,5x,cvar90_regret,heldout,199,power,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.23553820207,3.23553820207,0.140802409602,0.140802409602,True,0.666566181716
1e+19,5x,cvar90_regret,heldout,199,logarithmic,0.2,2048,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.20242856209,3.20242856209,0.173912049583,0.173912049583,True,0.689636539102
1e+19,5x,cvar90_regret,heldout,199,logarithmic,0.2,32768,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.31578724375,3.31578724375,0.0605533679252,0.0605533679252,True,1
1e+19,5x,cvar90_regret,heldout,199,logarithmic,0.8,2048,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.04692316535,3.04692316535,0.329417446323,0.329417446323,True,0.330504685964
1e+19,5x,cvar90_regret,heldout,199,logarithmic,0.8,32768,0.309057936635,1.63447950128,0.818705344147,3.37634061168,3.17969680694,3.17969680694,0.196643804737,0.196643804737,True,0.640868146863
1e+19,5x,worst_case_loss,train,172,exponential,0.2,2048,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.18932272813,3.18932272813,0.181926781261,0.181926781261,True,0.540494599175
1e+19,5x,worst_case_loss,train,172,exponential,0.2,32768,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.32088135884,3.32088135884,0.0503681505514,0.0503681505514,True,0.851181856164
1e+19,5x,worst_case_loss,train,172,exponential,0.8,2048,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.08348301832,3.08348301832,0.287766491065,0.287766491065,True,0.347664308454
1e+19,5x,worst_case_loss,train,172,exponential,0.8,32768,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.23032063376,3.23032063376,0.140928875629,0.140928875629,True,0.658351565443
1e+19,5x,worst_case_loss,train,172,power,0.2,2048,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.23165924128,3.23165924128,0.139590268109,0.139590268109,True,0.689312743001
1e+19,5x,worst_case_loss,train,172,power,0.2,32768,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.36465941453,3.36465941453,0.00659009486004,0.00659009486004,True,0.99999999999
1e+19,5x,worst_case_loss,train,172,power,0.8,2048,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.08348301832,3.08348301832,0.287766491065,0.287766491065,True,0.356481883711
1e+19,5x,worst_case_loss,train,172,power,0.8,32768,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.23032063376,3.23032063376,0.140928875629,0.140928875629,True,0.667169140701
1e+19,5x,worst_case_loss,train,172,logarithmic,0.2,2048,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.20242703911,3.20242703911,0.16882247028,0.16882247028,True,0.689312743011
1e+19,5x,worst_case_loss,train,172,logarithmic,0.2,32768,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.31578999252,3.31578999252,0.0554595168689,0.0554595168689,True,1
1e+19,5x,worst_case_loss,train,172,logarithmic,0.8,2048,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.04694716017,3.04694716017,0.324302349214,0.324302349214,True,0.330830319419
1e+19,5x,worst_case_loss,train,172,logarithmic,0.8,32768,0.309940846583,1.63152382005,0.818705344155,3.37124950939,3.17972920977,3.17972920977,0.19152029962,0.19152029962,True,0.641517576408
1e+19,5x,worst_case_loss,train,124,exponential,0.2,2048,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.2002867932,3.2002867932,0.180689615668,0.180689615668,True,0.540494599175
1e+19,5x,worst_case_loss,train,124,exponential,0.2,32768,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.33120553043,3.33120553043,0.0497708784363,0.0497708784363,True,0.851181856164
1e+19,5x,worst_case_loss,train,124,exponential,0.8,2048,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.09371067363,3.09371067363,0.287265735237,0.287265735237,True,0.347664308454
1e+19,5x,worst_case_loss,train,124,exponential,0.8,32768,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.24067751943,3.24067751943,0.140298889431,0.140298889431,True,0.658351565443
1e+19,5x,worst_case_loss,train,124,power,0.2,2048,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.24349894105,3.24349894105,0.137477467813,0.137477467813,True,0.689312743001
1e+19,5x,worst_case_loss,train,124,power,0.2,32768,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.37602585355,3.37602585355,0.0049505553129,0.0049505553129,True,0.99999999999
1e+19,5x,worst_case_loss,train,124,power,0.8,2048,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.09371067363,3.09371067363,0.287265735237,0.287265735237,True,0.356481883711
1e+19,5x,worst_case_loss,train,124,power,0.8,32768,0.309940846583,1.63152382005,0.818705344155,3.38097640886,3.24067751943,3.24067751943,0.140298889431,0.140298889431,True,0.667169140701
