source,cost_model,budget,replicate,r_N,r_D,r_Q,Q_state,KKT_rel_error,Q_complementarity_ok,budget_ratio
V1_nominal,exponential,1e+19,-1,2.36240297735e-20,2.36240291249e-20,2.36240308369e-20,interior,7.24691865283e-08,True,1
V1_nominal,exponential,1e+22,-1,7.43925362624e-24,7.43925387533e-24,5.12755209497e-23,upper,3.3484086455e-08,True,1
V1_nominal,exponential,1e+24,-1,3.4934698059e-26,3.49347004563e-26,2.49606019605e-24,upper,6.8622088082e-08,True,1
V1_nominal,power,1e+19,-1,2.16398545289e-20,2.16398548363e-20,1.88452445873e-20,lower,1.42066299718e-08,True,1
V1_nominal,power,1e+22,-1,7.50640239559e-24,7.50640225615e-24,6.39038702614e-23,upper,1.85754695185e-08,True,1
V1_nominal,power,1e+24,-1,3.49865629737e-26,3.49865653855e-26,3.03560121895e-24,upper,6.89344626133e-08,True,1
V1_nominal,logarithmic,1e+19,-1,2.50021005698e-20,2.50021012305e-20,8.20728897768e-20,upper,2.64254309353e-08,True,1
V1_nominal,logarithmic,1e+22,-1,7.13793918115e-24,7.1379389598e-24,5.96514041415e-22,upper,3.10103460373e-08,True,1
V1_nominal,logarithmic,1e+24,-1,3.4721427427e-26,3.47214285996e-26,3.25732728024e-23,upper,3.37711624998e-08,True,1
joint_bootstrap,exponential,1e+19,0,2.3498361181e-20,2.34983629774e-20,2.34983639271e-20,interior,1.16862904147e-07,True,1
joint_bootstrap,exponential,1e+20,0,1.75393739553e-21,1.7539372772e-21,1.75393750077e-21,interior,1.27466037919e-07,True,1
joint_bootstrap,exponential,1e+22,0,7.43890734726e-24,7.43890740407e-24,2.72279123267e-23,upper,7.63756486436e-09,True,1
joint_bootstrap,exponential,1e+24,0,3.49326142955e-26,3.49326130902e-26,1.31437876142e-24,upper,3.45020652843e-08,True,1
joint_bootstrap,exponential,1e+19,1,2.36748459678e-20,2.36748481881e-20,2.36748491293e-20,interior,1.33536463894e-07,True,1
joint_bootstrap,exponential,1e+20,1,1.77813877336e-21,1.77813884777e-21,1.77813898442e-21,interior,1.18695053345e-07,True,1
joint_bootstrap,exponential,1e+22,1,7.43881472035e-24,7.43881445731e-24,4.02441899675e-23,upper,3.53612365932e-08,True,1
joint_bootstrap,exponential,1e+24,1,3.49316642967e-26,3.49316618925e-26,1.95633533346e-24,upper,6.88246989307e-08,True,1
joint_bootstrap,exponential,1e+19,2,2.36592472222e-20,2.36592462969e-20,2.36592491169e-20,interior,1.19192235434e-07,True,1
joint_bootstrap,exponential,1e+20,2,1.79345208834e-21,1.79345327264e-21,1.79345175929e-21,interior,8.43822130166e-07,True,1
joint_bootstrap,exponential,1e+22,2,7.43904515078e-24,7.43904476005e-24,5.8694617556e-23,upper,5.25241389223e-08,True,1
joint_bootstrap,exponential,1e+24,2,3.49307817531e-26,3.49307817497e-26,2.82820036597e-24,upper,9.80809345364e-11,True,1
joint_bootstrap,exponential,1e+19,3,2.35920110282e-20,2.35920136386e-20,2.35920151351e-20,interior,1.74079995337e-07,True,1
joint_bootstrap,exponential,1e+20,3,1.78685141209e-21,1.78685192293e-21,1.78685204141e-21,interior,3.52195918212e-07,True,1
joint_bootstrap,exponential,1e+22,3,7.43934596915e-24,7.43934624173e-24,5.65410896377e-23,upper,3.66408078472e-08,True,1
joint_bootstrap,exponential,1e+24,3,3.49332855007e-26,3.49332842961e-26,2.72026557894e-24,upper,3.44834083217e-08,True,1
joint_bootstrap,exponential,1e+19,4,2.36531850816e-20,2.36531863267e-20,2.36531850499e-20,interior,5.39799630825e-08,True,1
joint_bootstrap,exponential,1e+20,4,1.76881424399e-21,1.76881384954e-21,1.76881401794e-21,interior,2.23004902408e-07,True,1
joint_bootstrap,exponential,1e+22,4,7.43926630916e-24,7.4392665582e-24,3.3097287843e-23,upper,3.34759814164e-08,True,1
joint_bootstrap,exponential,1e+24,4,3.49348022194e-26,3.49348035254e-26,1.60431718022e-24,upper,3.73846731068e-08,True,1
joint_bootstrap,exponential,1e+19,5,2.35256777807e-20,2.35256785419e-20,2.35256816676e-20,interior,1.65223125653e-07,True,1
joint_bootstrap,exponential,1e+20,5,1.78379153357e-21,1.78379199554e-21,1.78379195055e-21,interior,2.58979923192e-07,True,1
joint_bootstrap,exponential,1e+22,5,7.43947079243e-24,7.43947124977e-24,4.93848362775e-23,upper,6.14737348896e-08,True,1
joint_bootstrap,exponential,1e+24,5,3.49382607794e-26,3.49382595762e-26,2.44005769945e-24,upper,3.44384966867e-08,True,1
joint_bootstrap,exponential,1e+19,6,2.36789140463e-20,2.36789139146e-20,2.36789171747e-20,interior,1.37679640087e-07,True,1
joint_bootstrap,exponential,1e+20,6,1.78755591788e-21,1.78755591177e-21,1.78755596842e-21,interior,3.16937315991e-08,True,1
joint_bootstrap,exponential,1e+22,6,7.43951936259e-24,7.43951961098e-24,4.71631535623e-23,upper,3.3387212588e-08,True,1
joint_bootstrap,exponential,1e+24,6,3.49371264011e-26,3.49371277653e-26,2.31025610729e-24,upper,3.90490015255e-08,True,1
joint_bootstrap,exponential,1e+19,7,2.36367821999e-20,2.36367870982e-20,2.36367852553e-20,interior,2.07232336716e-07,True,1
joint_bootstrap,exponential,1e+20,7,1.77298851124e-21,1.77298846791e-21,1.77298819101e-21,interior,1.80618313381e-07,True,1
joint_bootstrap,exponential,1e+22,7,7.43856540681e-24,7.43856527154e-24,3.78398642086e-23,upper,1.81846485887e-08,True,1
joint_bootstrap,exponential,1e+24,7,3.49289103185e-26,3.49289091096e-26,1.83393344223e-24,upper,3.46097622325e-08,True,1
joint_bootstrap,exponential,1e+19,8,2.38462076357e-20,2.3846207856e-20,2.38462098321e-20,interior,9.21037551982e-08,True,1
joint_bootstrap,exponential,1e+20,8,1.78439873581e-21,1.78439853957e-21,1.78439894947e-21,interior,2.29713212909e-07,True,1
joint_bootstrap,exponential,1e+22,8,7.43976297428e-24,7.43976315588e-24,4.31883691236e-23,upper,2.44097510611e-08,True,1
joint_bootstrap,exponential,1e+24,8,3.49390670673e-26,3.4939068267e-26,2.05361796224e-24,upper,3.43371040118e-08,True,1
joint_bootstrap,exponential,1e+19,9,2.4194861365e-20,2.4194864216e-20,2.41948680794e-20,interior,2.77513658468e-07,True,1
joint_bootstrap,exponential,1e+20,9,1.79355872992e-21,1.79355849726e-21,1.79355855612e-21,interior,1.29720609077e-07,True,1
joint_bootstrap,exponential,1e+22,9,7.43929580696e-24,7.43929541657e-24,4.76335336482e-23,upper,5.24771168726e-08,True,1
joint_bootstrap,exponential,1e+24,9,3.49330660597e-26,3.49330660582e-26,2.14671110882e-24,upper,4.41651715716e-11,True,1
joint_bootstrap,exponential,1e+19,10,2.3632129159e-20,2.36321297977e-20,2.3632130663e-20,interior,6.36415386155e-08,True,1
joint_bootstrap,exponential,1e+20,10,1.80575971509e-21,1.80575938002e-21,1.80575423359e-21,interior,3.03556449151e-06,True,1
joint_bootstrap,exponential,1e+22,10,7.43898878671e-24,7.4389889073e-24,6.03627218266e-23,upper,1.62101271526e-08,True,1
joint_bootstrap,exponential,1e+24,10,3.4929795117e-26,3.49297975115e-26,3.01776368152e-24,upper,6.85519255533e-08,True,1
joint_bootstrap,exponential,1e+19,11,2.35710395666e-20,2.35710475063e-20,2.35710500435e-20,interior,4.44482573697e-07,True,1
joint_bootstrap,exponential,1e+20,11,1.78470767765e-21,1.78470948229e-21,1.78470824297e-21,interior,1.01116352295e-06,True,1
joint_bootstrap,exponential,1e+22,11,7.43953075038e-24,7.43953120795e-24,4.88543883085e-23,upper,6.15051820457e-08,True,1
joint_bootstrap,exponential,1e+24,11,3.49363170181e-26,3.49363170158e-26,2.40376870015e-24,upper,6.64574709756e-11,True,1
joint_bootstrap,exponential,1e+19,12,2.36393907534e-20,2.36393923307e-20,2.363939223e-20,interior,6.67236755422e-08,True,1
joint_bootstrap,exponential,1e+20,12,1.77427814856e-21,1.77427859438e-21,1.77427867798e-21,interior,2.98386297247e-07,True,1
joint_bootstrap,exponential,1e+22,12,7.43835801086e-24,7.43835775929e-24,3.99272680996e-23,upper,3.38212220342e-08,True,1
joint_bootstrap,exponential,1e+24,12,3.4928114318e-26,3.4928115678e-26,1.92804889819e-24,upper,3.89370760485e-08,True,1
joint_bootstrap,exponential,1e+19,13,2.36430294209e-20,2.36430304578e-20,2.36430311121e-20,interior,7.15296723999e-08,True,1
joint_bootstrap,exponential,1e+20,13,1.84765434123e-21,1.84765434442e-21,3.08262036502e-21,upper,1.73120270553e-09,True,1
joint_bootstrap,exponential,1e+22,13,7.43905662234e-24,7.43905623161e-24,9.16183990236e-23,upper,5.25236775014e-08,True,1
joint_bootstrap,exponential,1e+24,13,3.49304960966e-26,3.49304948935e-26,4.50347413745e-24,upper,3.44423363687e-08,True,1
joint_bootstrap,exponential,1e+19,14,2.3621463884e-20,2.36214625422e-20,2.36214649789e-20,interior,1.0315226247e-07,True,1
joint_bootstrap,exponential,1e+20,14,1.77936497245e-21,1.77936547207e-21,1.7793656363e-21,interior,3.73081996071e-07,True,1
joint_bootstrap,exponential,1e+22,14,7.43978957745e-24,7.43978969776e-24,4.49450309462e-23,upper,1.61712491541e-08,True,1
joint_bootstrap,exponential,1e+24,14,3.49360678977e-26,3.49360654937e-26,2.17740051616e-24,upper,6.88126721967e-08,True,1
joint_bootstrap,exponential,1e+19,15,2.36721968925e-20,2.36721942436e-20,2.36721938268e-20,interior,1.29506582818e-07,True,1
joint_bootstrap,exponential,1e+20,15,1.80146078947e-21,1.8014615122e-21,1.80146034026e-21,interior,6.5055339352e-07,True,1
joint_bootstrap,exponential,1e+22,15,7.4389662613e-24,7.43896633417e-24,6.03035024618e-23,upper,9.79607747477e-09,True,1
joint_bootstrap,exponential,1e+24,15,3.49336750708e-26,3.4933675068e-26,2.95629191278e-24,upper,8.06208419809e-11,True,1
joint_bootstrap,exponential,1e+19,16,2.34950262931e-20,2.34950254477e-20,2.34950248511e-20,interior,6.13716312896e-08,True,1
joint_bootstrap,exponential,1e+20,16,1.77440699638e-21,1.77440701436e-21,1.77440695907e-21,interior,3.11555356886e-08,True,1
joint_bootstrap,exponential,1e+22,16,7.43952000905e-24,7.43951985609e-24,4.46065834425e-23,upper,2.05602530079e-08,True,1
joint_bootstrap,exponential,1e+24,16,3.49342206741e-26,3.49342206676e-26,2.17771007964e-24,upper,1.85791611943e-10,True,1
joint_bootstrap,exponential,1e+19,17,2.38090103633e-20,2.38090098392e-20,2.38090099839e-20,interior,2.20103695695e-08,True,1
joint_bootstrap,exponential,1e+20,17,1.84766857005e-21,1.84766857178e-21,2.99550786329e-21,upper,9.38476805638e-10,True,1
joint_bootstrap,exponential,1e+22,17,7.4395196329e-24,7.43951902143e-24,8.80340357421e-23,upper,8.21923494817e-08,True,1
joint_bootstrap,exponential,1e+24,17,3.49341660769e-26,3.49341675054e-26,4.2705945861e-24,upper,4.08929765708e-08,True,1
joint_bootstrap,exponential,1e+19,18,2.3626148745e-20,2.36261501764e-20,2.36261532467e-20,interior,1.90541503062e-07,True,1
joint_bootstrap,exponential,1e+20,18,1.78471530047e-21,1.78471511052e-21,1.78471543161e-21,interior,1.79912153219e-07,True,1
joint_bootstrap,exponential,1e+22,18,7.43926798253e-24,7.43926811199e-24,4.89684822846e-23,upper,1.74028391758e-08,True,1
joint_bootstrap,exponential,1e+24,18,3.49357001956e-26,3.49357001926e-26,2.38344813782e-24,upper,8.39503467434e-11,True,1
joint_bootstrap,exponential,1e+19,19,2.43263932641e-20,2.43263951013e-20,2.43263953891e-20,interior,8.73530074176e-08,True,1
joint_bootstrap,exponential,1e+20,19,1.8204262199e-21,1.82042618136e-21,1.82042627169e-21,interior,4.96213519058e-08,True,1
joint_bootstrap,exponential,1e+22,19,7.43903840827e-24,7.43903801778e-24,6.1661182966e-23,upper,5.24928357614e-08,True,1
joint_bootstrap,exponential,1e+24,19,3.4931114e-26,3.49311163989e-26,2.79880536143e-24,upper,6.86733207478e-08,True,1
joint_bootstrap,exponential,1e+19,20,2.36529716704e-20,2.36529732672e-20,2.36529656725e-20,interior,3.21087413878e-07,True,1
joint_bootstrap,exponential,1e+20,20,1.78998719579e-21,1.78998716188e-21,1.789987179e-21,interior,1.89435895957e-08,True,1
joint_bootstrap,exponential,1e+22,20,7.43676400065e-24,7.43676393972e-24,5.53624447253e-23,upper,8.19375499902e-09,True,1
joint_bootstrap,exponential,1e+24,20,3.49146975353e-26,3.49146975258e-26,2.67087226141e-24,upper,2.73292862732e-10,True,1
joint_bootstrap,exponential,1e+19,21,2.35735944672e-20,2.35735939735e-20,2.35735952941e-20,interior,5.60182427579e-08,True,1
joint_bootstrap,exponential,1e+20,21,1.7776031523e-21,1.77760326195e-21,1.77760369091e-21,interior,3.0300247402e-07,True,1
joint_bootstrap,exponential,1e+22,21,7.4388764438e-24,7.43887669212e-24,4.2091376674e-23,upper,3.33809625851e-08,True,1
joint_bootstrap,exponential,1e+24,21,3.49330106446e-26,3.49330118392e-26,2.06843626488e-24,upper,3.41963927638e-08,True,1
joint_bootstrap,exponential,1e+19,22,2.38938922837e-20,2.38938937591e-20,2.38938937324e-20,interior,6.17488675665e-08,True,1
joint_bootstrap,exponential,1e+20,22,1.80097886249e-21,1.80097956138e-21,1.80097976889e-21,interior,5.0327848671e-07,True,1
joint_bootstrap,exponential,1e+22,22,7.43938799833e-24,7.43938773533e-24,5.89035431826e-23,upper,3.53521833796e-08,True,1
joint_bootstrap,exponential,1e+24,22,3.49353757379e-26,3.49353733315e-26,2.77595147503e-24,upper,6.88820815835e-08,True,1
joint_bootstrap,exponential,1e+19,23,2.36120552007e-20,2.36120578792e-20,2.36120489645e-20,interior,3.7754784899e-07,True,1
joint_bootstrap,exponential,1e+20,23,1.79308895991e-21,1.79308898496e-21,1.79308903776e-21,interior,4.34180735743e-08,True,1
joint_bootstrap,exponential,1e+22,23,7.43906573966e-24,7.43906612764e-24,5.64177063599e-23,upper,5.21547333609e-08,True,1
joint_bootstrap,exponential,1e+24,23,3.49335162991e-26,3.49335186962e-26,2.76029877428e-24,upper,6.86197567247e-08,True,1
joint_bootstrap,exponential,1e+19,24,2.36856016866e-20,2.36856036425e-20,2.36855987127e-20,interior,2.08133899552e-07,True,1
joint_bootstrap,exponential,1e+20,24,1.77210474804e-21,1.77210465986e-21,1.77210442424e-21,interior,1.8272471113e-07,True,1
joint_bootstrap,exponential,1e+22,24,7.43927986317e-24,7.43927972858e-24,3.6840086031e-23,upper,1.80914036253e-08,True,1
joint_bootstrap,exponential,1e+24,24,3.49362537713e-26,3.49362537737e-26,1.76901777376e-24,upper,6.6780752042e-11,True,1
joint_bootstrap,exponential,1e+19,25,2.36599568052e-20,2.365994736e-20,2.36599207435e-20,interior,1.52416744361e-06,True,1
joint_bootstrap,exponential,1e+20,25,1.8475976955e-21,1.84759765052e-21,3.33162130336e-21,upper,2.43450363022e-08,True,1
joint_bootstrap,exponential,1e+22,25,7.43936224272e-24,7.4393627012e-24,9.84714767038e-23,upper,6.16286365984e-08,True,1
joint_bootstrap,exponential,1e+24,25,3.49355815404e-26,3.49355791316e-26,4.80932561704e-24,upper,6.89509308054e-08,True,1
joint_bootstrap,exponential,1e+19,26,2.36149136741e-20,2.3614914975e-20,2.3614914925e-20,interior,5.508848156e-08,True,1
joint_bootstrap,exponential,1e+20,26,1.76551793158e-21,1.7655178387e-21,1.76551785838e-21,interior,5.26040694319e-08,True,1
joint_bootstrap,exponential,1e+22,26,7.43912477795e-24,7.43912498927e-24,3.37256831458e-23,upper,2.840573482e-08,True,1
joint_bootstrap,exponential,1e+24,26,3.4930070423e-26,3.49300728223e-26,1.61928594134e-24,upper,6.86879585541e-08,True,1
joint_bootstrap,exponential,1e+19,27,2.36881792079e-20,2.36881781134e-20,2.36881854424e-20,interior,3.09396286992e-07,True,1
joint_bootstrap,exponential,1e+20,27,1.77446726209e-21,1.77446704931e-21,1.77446720279e-21,interior,1.19915576195e-07,True,1
joint_bootstrap,exponential,1e+22,27,7.43946728368e-24,7.43946786944e-24,3.64689313777e-23,upper,7.87367629697e-08,True,1
joint_bootstrap,exponential,1e+24,27,3.49393046711e-26,3.49393034668e-26,1.77143463776e-24,upper,3.44674121409e-08,True,1
joint_bootstrap,exponential,1e+19,28,2.36685520668e-20,2.36685484953e-20,2.36685439506e-20,interior,3.42911065504e-07,True,1
joint_bootstrap,exponential,1e+20,28,1.79071816553e-21,1.79071790961e-21,1.79071801684e-21,interior,1.42913077364e-07,True,1
joint_bootstrap,exponential,1e+22,28,7.43942567923e-24,7.4394259061e-24,5.40834830943e-23,upper,3.04951841989e-08,True,1
joint_bootstrap,exponential,1e+24,28,3.49362664513e-26,3.49362652423e-26,2.61812274042e-24,upper,3.46060858027e-08,True,1
joint_bootstrap,exponential,1e+19,29,2.36214175998e-20,2.36214154434e-20,2.36214154559e-20,interior,9.1292266953e-08,True,1
joint_bootstrap,exponential,1e+20,29,1.76834052531e-21,1.76834030067e-21,1.76834044588e-21,interior,1.27035956228e-07,True,1
joint_bootstrap,exponential,1e+22,29,7.43946424617e-24,7.43946470463e-24,3.70702728538e-23,upper,6.16257015505e-08,True,1
joint_bootstrap,exponential,1e+24,29,3.49335784443e-26,3.49335798544e-26,1.77332976858e-24,upper,4.03644546905e-08,True,1
joint_bootstrap,exponential,1e+19,30,2.35690707085e-20,2.35690697644e-20,2.35690712008e-20,interior,6.09433770498e-08,True,1
joint_bootstrap,exponential,1e+20,30,1.80054184943e-21,1.8005413845e-21,1.80053999109e-21,interior,1.03210546257e-06,True,1
joint_bootstrap,exponential,1e+22,30,7.43967096845e-24,7.43967108925e-24,6.45000321991e-23,upper,1.62371679062e-08,True,1
joint_bootstrap,exponential,1e+24,30,3.49354403295e-26,3.49354403276e-26,3.16954831068e-24,upper,5.27809219516e-11,True,1
joint_bootstrap,exponential,1e+19,31,2.36301844685e-20,2.36301842091e-20,2.36301887524e-20,interior,1.92265007088e-07,True,1
joint_bootstrap,exponential,1e+20,31,1.78190193119e-21,1.7819020103e-21,1.78190210708e-21,interior,9.87113833978e-08,True,1
joint_bootstrap,exponential,1e+22,31,7.43933962641e-24,7.43933987513e-24,4.36212784744e-23,upper,3.3432142498e-08,True,1
joint_bootstrap,exponential,1e+24,31,3.49319240445e-26,3.49319228368e-26,2.14051124178e-24,upper,3.45751086993e-08,True,1
joint_bootstrap,exponential,1e+19,32,2.39053132281e-20,2.39053132907e-20,2.39053141859e-20,interior,4.00643486672e-08,True,1
joint_bootstrap,exponential,1e+20,32,1.79930108182e-21,1.79930089808e-21,1.79930115228e-21,interior,1.4127904566e-07,True,1
joint_bootstrap,exponential,1e+22,32,7.43959009552e-24,7.43959068308e-24,5.82711770873e-23,upper,7.89778552871e-08,True,1
joint_bootstrap,exponential,1e+24,32,3.49374685273e-26,3.49374661225e-26,2.73204966752e-24,upper,6.883060873e-08,True,1
joint_bootstrap,exponential,1e+19,33,2.36132061339e-20,2.36132049129e-20,2.36132028868e-20,interior,1.37510685712e-07,True,1
joint_bootstrap,exponential,1e+20,33,1.76804948297e-21,1.76804949453e-21,1.76804941915e-21,interior,4.2630279417e-08,True,1
joint_bootstrap,exponential,1e+22,33,7.43811113722e-24,7.43811054247e-24,3.51770493903e-23,upper,7.99603675769e-08,True,1
joint_bootstrap,exponential,1e+24,33,3.49269120697e-26,3.49269108637e-26,1.69861033492e-24,upper,3.45284150575e-08,True,1
joint_bootstrap,exponential,1e+19,34,2.37210461449e-20,2.3721045101e-20,2.37210467291e-20,interior,6.86378253926e-08,True,1
joint_bootstrap,exponential,1e+20,34,1.76270189037e-21,1.7627021229e-21,1.76270184564e-21,interior,1.57292766025e-07,True,1
joint_bootstrap,exponential,1e+22,34,7.4389374756e-24,7.43893772433e-24,2.90951501035e-23,upper,3.34349398376e-08,True,1
joint_bootstrap,exponential,1e+24,34,3.49322108154e-26,3.49322120131e-26,1.38012204125e-24,upper,3.4288315159e-08,True,1
joint_bootstrap,exponential,1e+19,35,2.36720598195e-20,2.36720596426e-20,2.36720598357e-20,interior,8.15565891153e-09,True,1
joint_bootstrap,exponential,1e+20,35,1.84753878297e-21,1.84753878363e-21,2.69124639468e-21,upper,3.56082906756e-10,True,1
joint_bootstrap,exponential,1e+22,35,7.43824023145e-24,7.43824068958e-24,8.034309683e-23,upper,6.15907874164e-08,True,1
joint_bootstrap,exponential,1e+24,35,3.49273342513e-26,3.49273357525e-26,3.97019586089e-24,upper,4.29802387032e-08,True,1
joint_bootstrap,exponential,1e+19,36,2.3647474642e-20,2.36474776227e-20,2.36474779968e-20,interior,1.41865463633e-07,True,1
joint_bootstrap,exponential,1e+20,36,1.78810940614e-21,1.78810987748e-21,1.78811010776e-21,interior,3.92378080169e-07,True,1
joint_bootstrap,exponential,1e+22,36,7.43982136977e-24,7.43982162368e-24,5.15141899882e-23,upper,3.41286605388e-08,True,1
joint_bootstrap,exponential,1e+24,36,3.49386559193e-26,3.49386547187e-26,2.50306936781e-24,upper,3.43648301564e-08,True,1
joint_bootstrap,exponential,1e+19,37,2.36016306335e-20,2.36016313366e-20,2.36016333251e-20,interior,1.14043930312e-07,True,1
joint_bootstrap,exponential,1e+20,37,1.78185215619e-21,1.78185259344e-21,1.78185261339e-21,interior,2.56591865036e-07,True,1
joint_bootstrap,exponential,1e+22,37,7.43925746632e-24,7.43925733094e-24,4.91647261759e-23,upper,1.8197878998e-08,True,1
joint_bootstrap,exponential,1e+24,37,3.49348436213e-26,3.49348460231e-26,2.37832148467e-24,upper,6.87515014715e-08,True,1
joint_bootstrap,exponential,1e+19,38,2.35514527517e-20,2.35514520896e-20,2.35514528944e-20,interior,3.41728673715e-08,True,1
joint_bootstrap,exponential,1e+20,38,1.80098243242e-21,1.80098206301e-21,1.80098091138e-21,interior,8.44564047634e-07,True,1
joint_bootstrap,exponential,1e+22,38,7.43903795651e-24,7.43903782152e-24,6.52795878905e-23,upper,1.81457125718e-08,True,1
joint_bootstrap,exponential,1e+24,38,3.49338878638e-26,3.4933886667e-26,3.21581884213e-24,upper,3.42583366718e-08,True,1
joint_bootstrap,exponential,1e+19,39,2.36551719111e-20,2.36551707483e-20,2.36551724636e-20,interior,7.25120288101e-08,True,1
joint_bootstrap,exponential,1e+20,39,1.81875656629e-21,1.81875630491e-21,1.81875595152e-21,interior,3.38015061191e-07,True,1
joint_bootstrap,exponential,1e+22,39,7.43882021351e-24,7.43882080038e-24,7.34484147882e-23,upper,7.88922748997e-08,True,1
joint_bootstrap,exponential,1e+24,39,3.49318750423e-26,3.49318774357e-26,3.60757939363e-24,upper,6.85179714398e-08,True,1
joint_bootstrap,exponential,1e+19,40,2.38154532756e-20,2.3815451022e-20,2.38154517478e-20,interior,9.46280680519e-08,True,1
joint_bootstrap,exponential,1e+20,40,1.81049532361e-21,1.81049963394e-21,1.81050299524e-21,interior,4.23730403542e-06,True,1
joint_bootstrap,exponential,1e+22,40,7.43910346295e-24,7.43910307231e-24,6.10035342982e-23,upper,5.25129015576e-08,True,1
joint_bootstrap,exponential,1e+24,40,3.49307877345e-26,3.49307865305e-26,2.98048373296e-24,upper,3.44663670527e-08,True,1
joint_bootstrap,exponential,1e+19,41,2.35497608698e-20,2.35497600858e-20,2.35497611261e-20,interior,4.41747554746e-08,True,1
joint_bootstrap,exponential,1e+20,41,1.84754355129e-21,1.8475435094e-21,3.04068388277e-21,upper,2.26698516746e-08,True,1
joint_bootstrap,exponential,1e+22,41,7.43790058125e-24,7.43790032598e-24,9.0677040348e-23,upper,3.43196498352e-08,True,1
joint_bootstrap,exponential,1e+24,41,3.4924452307e-26,3.49244511028e-26,4.47517700168e-24,upper,3.44814855579e-08,True,1
joint_bootstrap,exponential,1e+19,42,2.34440411796e-20,2.34440398631e-20,2.34440386875e-20,interior,1.06297153319e-07,True,1
joint_bootstrap,exponential,1e+20,42,1.75501097696e-21,1.75501106502e-21,1.75501089312e-21,interior,9.79435444377e-08,True,1
joint_bootstrap,exponential,1e+22,42,7.43906309791e-24,7.43906336392e-24,3.24196177714e-23,upper,3.57587041112e-08,True,1
joint_bootstrap,exponential,1e+24,42,3.49332222761e-26,3.49332209312e-26,1.55265679724e-24,upper,3.8499558718e-08,True,1
joint_bootstrap,exponential,1e+19,43,2.41256487885e-20,2.41256601754e-20,2.41256635975e-20,interior,6.13827750991e-07,True,1
joint_bootstrap,exponential,1e+20,43,1.84766626221e-21,1.84766626344e-21,3.34201088553e-21,upper,6.65802588856e-10,True,1
joint_bootstrap,exponential,1e+22,43,7.43915339772e-24,7.43915326261e-24,9.51976316299e-23,upper,1.81624736433e-08,True,1
joint_bootstrap,exponential,1e+24,43,3.49308218066e-26,3.49308242044e-26,4.45163886962e-24,upper,6.86451451906e-08,True,1
joint_bootstrap,exponential,1e+19,44,2.35590120222e-20,2.35590115016e-20,2.35590123973e-20,interior,3.80195654467e-08,True,1
joint_bootstrap,exponential,1e+20,44,1.79488675209e-21,1.79488722718e-21,1.79488655436e-21,interior,3.74857994731e-07,True,1
joint_bootstrap,exponential,1e+22,44,7.4391270393e-24,7.43912728812e-24,5.55238622841e-23,upper,3.34481425011e-08,True,1
joint_bootstrap,exponential,1e+24,44,3.49344263232e-26,3.49344263221e-26,2.7681826014e-24,upper,3.13357466715e-11,True,1
joint_bootstrap,exponential,1e+19,45,2.38139730289e-20,2.38139730077e-20,2.38139701001e-20,interior,1.22988799746e-07,True,1
joint_bootstrap,exponential,1e+20,45,1.77485148002e-21,1.77485133825e-21,1.77485148129e-21,interior,8.05964519925e-08,True,1
joint_bootstrap,exponential,1e+22,45,7.43884506166e-24,7.43884518205e-24,3.60514915125e-23,upper,1.61845760487e-08,True,1
joint_bootstrap,exponential,1e+24,45,3.493099817e-26,3.49309995411e-26,1.71124449713e-24,upper,3.92533692853e-08,True,1
joint_bootstrap,exponential,1e+19,46,2.36389645992e-20,2.36389660795e-20,2.3638966237e-20,interior,6.92829547109e-08,True,1
joint_bootstrap,exponential,1e+20,46,1.76479987884e-21,1.76479952418e-21,1.76479956485e-21,interior,2.00961661595e-07,True,1
joint_bootstrap,exponential,1e+22,46,7.43941180584e-24,7.43941192673e-24,3.15185316179e-23,upper,1.62505091749e-08,True,1
joint_bootstrap,exponential,1e+24,46,3.49355368435e-26,3.49355368389e-26,1.51704403839e-24,upper,1.31836194834e-10,True,1
joint_bootstrap,exponential,1e+19,47,2.36078197004e-20,2.36078203048e-20,2.36078243917e-20,interior,1.98720259161e-07,True,1
joint_bootstrap,exponential,1e+20,47,1.796164591e-21,1.79616512263e-21,1.79616504073e-21,interior,2.95978095619e-07,True,1
joint_bootstrap,exponential,1e+22,47,7.43983983078e-24,7.43984002624e-24,4.91757581635e-23,upper,2.62727968512e-08,True,1
joint_bootstrap,exponential,1e+24,47,3.49469665984e-26,3.49469653926e-26,2.49775181005e-24,upper,3.45029936991e-08,True,1
joint_bootstrap,exponential,1e+19,48,2.3698776434e-20,2.36987749367e-20,2.36987780761e-20,interior,1.32471021927e-07,True,1
joint_bootstrap,exponential,1e+20,48,1.78661549793e-21,1.78661529016e-21,1.7866153714e-21,interior,1.16290889104e-07,True,1
joint_bootstrap,exponential,1e+22,48,7.43908477391e-24,7.43908523266e-24,4.6278922173e-23,upper,6.16678671616e-08,True,1
joint_bootstrap,exponential,1e+24,48,3.49314406926e-26,3.49314418934e-26,2.2572654905e-24,upper,3.43743143173e-08,True,1
joint_bootstrap,exponential,1e+19,49,2.36145827048e-20,2.36145787907e-20,2.36145794658e-20,interior,1.65750900164e-07,True,1
joint_bootstrap,exponential,1e+20,49,1.79574259598e-21,1.79574315916e-21,1.79574329811e-21,interior,3.90997397544e-07,True,1
joint_bootstrap,exponential,1e+22,49,7.43903542838e-24,7.43903589799e-24,5.9231200272e-23,upper,6.31279300874e-08,True,1
