draw,Q0,L_ctx,cost_model,G,kappa,eta_N,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
59,0.8,32768,exponential,0.360657979133,0.982785422816,0.1485721833,1e+22,3.94188641597,191.189786978,1,2.19694865836,1e+22,4.52189054495e+21,5.38999142476e+20,4.93911031257e+21,0.452189054495,0.0538999142476,0.493911031257,1,1.39444011893e-13,False,not_applicable,False,False,False,False,False,True
59,0.8,32768,exponential,0.360657979133,0.982785422816,0.1485721833,1e+24,29.8248277061,2650.91569718,1,1.93797825208,1e+24,4.74378623591e+23,7.47341848193e+21,5.18147957927e+23,0.474378623591,0.00747341848193,0.518147957927,1,2.00728322852e-13,False,not_applicable,False,False,False,False,False,True
60,0.2,32768,exponential,0.353591681577,0.965665539789,0.1485721833,1e+19,0.259348027113,2.27689810987,0.793608713854,3.32919872419,1e+19,3.5430541964e+18,2.58698580667e+18,3.86995999693e+18,0.35430541964,0.258698580667,0.386995999693,1,2.57571741713e-14,False,not_applicable,False,False,False,False,False,False
60,0.2,32768,exponential,0.353591681577,0.965665539789,0.1485721833,1e+22,4.03725279802,182.871710761,1,2.19872284471,1e+22,4.4297959557e+21,7.31685581748e+20,4.83851846255e+21,0.44297959557,0.0731685581748,0.483851846255,1,7.28306304154e-14,False,not_applicable,False,False,False,False,False,True
60,0.2,32768,exponential,0.353591681577,0.965665539789,0.1485721833,1e+24,29.932093641,2633.26550196,1,1.93809773223,1e+24,4.72914897519e+23,1.05359237505e+22,5.1654917873e+23,0.472914897519,0.0105359237505,0.51654917873,1,5.99520433298e-15,False,not_applicable,False,False,False,False,False,True
61,0.8,32768,exponential,0.361357122378,1.0057767522,0.164773921974,1e+19,0.182987404393,4.35321900649,0.8,3.23684966567,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,3.06865644006e-13,False,not_applicable,False,False,False,False,True,False
61,0.8,32768,exponential,0.361357122378,1.0057767522,0.164773921974,1e+22,3.94188641597,191.189786978,1,2.19694865836,1e+22,4.52189054495e+21,5.38999142476e+20,4.93911031257e+21,0.452189054495,0.0538999142476,0.493911031257,1,1.39444011893e-13,False,not_applicable,False,False,False,False,False,True
61,0.8,32768,exponential,0.361357122378,1.0057767522,0.164773921974,1e+24,29.8248277061,2650.91569718,1,1.93797825208,1e+24,4.74378623591e+23,7.47341848193e+21,5.18147957927e+23,0.474378623591,0.00747341848193,0.518147957927,1,2.01394456667e-13,False,not_applicable,False,False,False,False,False,True
62,0.6,4096,exponential,0.355548369923,0.995374996793,0.1485721833,1e+19,0.30405700702,4.08531331991,0.717422873616,3.17749284418,1e+19,7.45300884474e+18,1.52940701432e+18,1.01758414094e+18,0.745300884474,0.152940701432,0.101758414094,1,6.48370246381e-13,False,not_applicable,False,False,False,False,False,False
62,0.6,4096,exponential,0.355548369923,0.995374996793,0.1485721833,1e+22,5.43315455833,245.591189004,1,2.15470427308,1e+22,8.00600932813e+21,9.00903531598e+20,1.09308714027e+21,0.800600932813,0.0900903531598,0.109308714027,1,1.11022302463e-14,False,not_applicable,False,False,False,False,False,True
62,0.6,4096,exponential,0.355548369923,0.995374996793,0.1485721833,1e+24,39.56184334,3656.99670841,1,1.91599639637,1e+24,8.68065185239e+23,1.34149814699e+22,1.18519833291e+23,0.868065185239,0.0134149814699,0.118519833291,1,2.04281036531e-14,False,not_applicable,False,False,False,False,False,True
63,0.2,2048,exponential,0.350147356917,0.975444590941,0.160167994401,1e+19,0.369241125152,3.11384876988,0.745838459215,3.19698563171,1e+19,6.89856614008e+18,2.63049174476e+18,4.70942115163e+17,0.689856614008,0.263049174476,0.0470942115163,1,1.44773082411e-13,False,not_applicable,False,False,False,False,False,False
63,0.2,2048,exponential,0.350147356917,0.975444590941,0.160167994401,1e+22,5.65455978486,248.480830674,1,2.15115005588,1e+22,8.43029827464e+21,9.94193363142e+20,5.75508362216e+20,0.843029827464,0.0994193363142,0.0575508362216,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,True
63,0.2,2048,exponential,0.350147356917,0.975444590941,0.160167994401,1e+24,40.7640158909,3769.57176238,1,1.91391519059,1e+24,9.21977299341e+23,1.50823836908e+22,6.29403169683e+22,0.921977299341,0.0150823836908,0.0629403169683,1,5.55111512313e-15,False,not_applicable,False,False,False,False,False,True
64,0.8,2048,power,0.348867260486,1.00810426509,0.160715321238,1e+19,0.247429166472,6.30548040317,0.8,3.08590852463,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,2.30926389122e-13,False,not_applicable,False,False,False,False,True,False
64,0.8,2048,power,0.348867260486,1.00810426509,0.160715321238,1e+22,5.49739721277,261.861561652,1,2.14918064674,1e+22,8.63734211495e+21,7.73015329997e+20,5.89642555048e+20,0.863734211495,0.0773015329997,0.0589642555048,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
64,0.8,2048,power,0.348867260486,1.00810426509,0.160715321238,1e+24,40.5791968481,3801.5814714,1,1.91377778789,1e+24,9.25590737172e+23,1.12222685036e+22,6.31869943243e+22,0.925590737172,0.0112222685036,0.0631869943243,1,1.86739512742e-13,False,not_applicable,False,False,False,False,False,True
65,0.8,2048,logarithmic,0.36190429389,1.036087085,0.165966724153,1e+19,0.279823375303,4.55602182956,1,3.0469314375,1e+19,7.64928843782e+18,1.82852013816e+18,5.22191424022e+17,0.764928843782,0.182852013816,0.0522191424022,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
65,0.8,2048,logarithmic,0.36190429389,1.036087085,0.165966724153,1e+22,5.0786422894,303.458759128,1,2.14404172453,1e+22,9.24695092317e+21,1.21790560476e+20,6.31258516355e+20,0.924695092317,0.0121790560476,0.0631258516355,1,1.46105350041e-13,False,not_applicable,False,False,False,False,False,True
65,0.8,2048,logarithmic,0.36190429389,1.036087085,0.165966724153,1e+24,40.1232461097,3882.35984327,1,1.91344016257,1e+24,9.34637276866e+23,1.55815169957e+21,6.38045714341e+22,0.934637276866,0.00155815169957,0.0638045714341,1,1.61648472385e-13,False,not_applicable,False,False,False,False,False,True
66,0.8,4096,logarithmic,0.350558871697,0.996963097611,0.16900411187,1e+19,0.270505430072,4.45241521818,1,3.05849221163,1e+19,7.22641496072e+18,1.78693851664e+18,9.86646522638e+17,0.722641496072,0.178693851664,0.0986646522638,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,True
66,0.8,4096,logarithmic,0.350558871697,0.996963097611,0.16900411187,1e+22,4.93625989248,293.576388477,1,2.14835294241,1e+22,8.6950161109e+21,1.17824356094e+20,1.18715953301e+21,0.86950161109,0.0117824356094,0.118715953301,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
66,0.8,4096,logarithmic,0.350558871697,0.996963097611,0.16900411187,1e+24,39.0142015544,3753.0918257,1,1.9155751255,1e+24,8.7854328564e+23,1.50627109359e+21,1.19950443266e+23,0.87854328564,0.00150627109359,0.119950443266,1,2.74669176292e-13,False,not_applicable,False,False,False,False,False,True
67,0.2,4096,logarithmic,0.3486941334,1.0313656532,0.190175342462,1e+19,0.442741029884,1.78008616211,1,3.21220311778,1e+19,4.72870308416e+18,4.62567132142e+18,6.45625594424e+17,0.472870308416,0.462567132142,0.0645625594424,1,4.17443857259e-14,False,not_applicable,False,False,False,False,False,True
67,0.2,4096,logarithmic,0.3486941334,1.0313656532,0.190175342462,1e+22,5.27936631084,259.069903142,1,2.15271225253,1e+22,8.20634951281e+21,6.73210233706e+20,1.12044025348e+21,0.820634951281,0.0673210233706,0.112044025348,1,1.90958360236e-14,False,not_applicable,False,False,False,False,False,True
67,0.2,4096,logarithmic,0.3486941334,1.0313656532,0.190175342462,1e+24,39.3840660879,3687.77267007,1,1.91585931828,1e+24,8.71436895332e+23,9.58292055912e+21,1.18980184109e+23,0.871436895332,0.00958292055912,0.118980184109,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
68,0.2,2048,logarithmic,0.359540698082,1.02073696847,0.167105285824,1e+19,0.460759615989,1.80120114085,1,3.20243531879,1e+19,4.97952447585e+18,4.68053998659e+18,3.39935537552e+17,0.497952447585,0.468053998659,0.0339935537552,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
68,0.2,2048,logarithmic,0.359540698082,1.02073696847,0.167105285824,1e+22,5.44269420893,266.780074736,1,2.14849985799,1e+22,8.71201420692e+21,6.93245623218e+20,5.94740169859e+20,0.871201420692,0.0693245623218,0.0594740169859,1,1.1990408666e-14,False,not_applicable,False,False,False,False,False,True
68,0.2,2048,logarithmic,0.359540698082,1.02073696847,0.167105285824,1e+24,40.5165745533,3812.5215084,1,1.91373130794,1e+24,9.26821871588e+23,9.90708864499e+21,6.32710397671e+22,0.926821871588,0.00990708864499,0.0632710397671,1,5.99520433298e-15,False,not_applicable,False,False,False,False,False,True
69,0.6,4096,logarithmic,0.358812332835,0.994974733206,0.168940731025,1e+19,0.321421750081,3.23017297272,1,3.10378787518,1e+19,6.22948709974e+18,2.91998026157e+18,8.50532638685e+17,0.622948709974,0.291998026157,0.0850532638685,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
69,0.6,4096,logarithmic,0.358812332835,0.994974733206,0.168940731025,1e+22,5.01848231325,284.68936465,1,2.149385632,1e+22,8.57225124758e+21,2.57350715419e+20,1.170398037e+21,0.857225124758,0.0257350715419,0.1170398037,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,True
69,0.6,4096,logarithmic,0.358812332835,0.994974733206,0.168940731025,1e+24,39.0993850758,3737.89161003,1,1.91564045446,1e+24,8.76895580593e+23,3.3789428038e+21,1.19725476604e+23,0.876895580593,0.0033789428038,0.119725476604,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
70,0.6,2048,exponential,0.355918892201,1.01753001149,0.151346949483,1e+19,0.311751941955,4.26107389237,0.711523752627,3.16242877308,1e+19,7.97038836456e+18,1.48549978975e+18,5.44111845687e+17,0.797038836456,0.148549978975,0.0544111845687,1,3.22408766351e-13,False,not_applicable,False,False,False,False,False,False
70,0.6,2048,exponential,0.355918892201,1.01753001149,0.151346949483,1e+22,5.60550797132,252.542028181,1,2.15053333739,1e+22,8.49375811238e+21,9.26401333812e+20,5.79840553805e+20,0.849375811238,0.0926401333812,0.0579840553805,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
70,0.6,2048,exponential,0.355918892201,1.01753001149,0.151346949483,1e+24,40.7055588749,3779.65152084,1,1.91387169553,1e+24,9.23116965049e+23,1.3864916804e+22,6.30181181473e+22,0.923116965049,0.013864916804,0.0630181181473,1,2.48689957516e-14,False,not_applicable,False,False,False,False,False,True
71,0.8,32768,logarithmic,0.354282073174,1.00717426763,0.1485721833,1e+19,0.194902593632,3.51114892795,1,3.17970440062,1e+19,4.10599219611e+18,1.40916939449e+18,4.4848384094e+18,0.410599219611,0.140916939449,0.44848384094,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
71,0.8,32768,logarithmic,0.354282073174,1.00717426763,0.1485721833,1e+22,3.73294411264,211.580975221,1,2.19312569951,1e+22,4.73891973479e+21,8.49162028884e+19,5.17616406232e+21,0.473891973479,0.00849162028884,0.517616406232,1,5.99520433298e-14,False,not_applicable,False,False,False,False,False,True
71,0.8,32768,logarithmic,0.354282073174,1.00717426763,0.1485721833,1e+24,29.6031285039,2687.97568077,1,1.93773201528,1e+24,4.77434936959e+23,1.07879589849e+21,5.21486267142e+23,0.477434936959,0.00107879589849,0.521486267142,1,1.82742709853e-13,False,not_applicable,False,False,False,False,False,True
72,0.6,32768,exponential,0.355687873756,1.02334482875,0.16230864008,1e+19,0.234481001809,2.77646479099,0.771498057312,3.3007372551,1e+19,3.90616947407e+18,1.82725181505e+18,4.26657871088e+18,0.390616947407,0.182725181505,0.426657871088,1,3.91686683088e-13,False,not_applicable,False,False,False,False,False,False
72,0.6,32768,exponential,0.355687873756,1.02334482875,0.16230864008,1e+22,4.01079659938,185.122648765,1,2.19822900467,1e+22,4.4549357408e+21,6.79086447389e+20,4.86597781181e+21,0.44549357408,0.0679086447389,0.486597781181,1,8.97060203897e-14,False,not_applicable,False,False,False,False,False,True
72,0.6,32768,exponential,0.355687873756,1.02334482875,0.16230864008,1e+24,29.9019659734,2638.20482911,1,1.93806414901,1e+24,4.73325066185e+23,9.67774152348e+21,5.16997192292e+23,0.473325066185,0.00967774152348,0.516997192292,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
73,0.8,32768,exponential,0.356636380482,0.98342889445,0.168585830957,1e+19,0.184083037914,4.32730932615,0.8,3.23966282122,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,2.88657986403e-14,False,not_applicable,False,False,False,False,True,False
73,0.8,32768,exponential,0.356636380482,0.98342889445,0.168585830957,1e+22,3.94188641597,191.189786978,1,2.19694865836,1e+22,4.52189054495e+21,5.38999142476e+20,4.93911031257e+21,0.452189054495,0.0538999142476,0.493911031257,1,1.38999922683e-13,False,not_applicable,False,False,False,False,False,True
73,0.8,32768,exponential,0.356636380482,0.98342889445,0.168585830957,1e+24,29.8248277061,2650.91569718,1,1.93797825208,1e+24,4.74378623591e+23,7.47341848193e+21,5.18147957927e+23,0.474378623591,0.00747341848193,0.518147957927,1,2.00062189037e-13,False,not_applicable,False,False,False,False,False,True
74,0.8,32768,power,0.353764339397,1.00354634358,0.1485721833,1e+19,0.180177008355,4.42112039723,0.8,3.23265018332,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,1.24344978758e-14,False,not_applicable,False,False,False,False,True,False
74,0.8,32768,power,0.353764339397,1.00354634358,0.1485721833,1e+22,3.95280384212,190.208383187,1,2.19715090251,1e+22,4.51113856718e+21,5.61495147168e+20,4.92736628565e+21,0.451113856718,0.0561495147168,0.492736628565,1,1.50546242139e-13,False,not_applicable,False,False,False,False,False,True
74,0.8,32768,power,0.353764339397,1.00354634358,0.1485721833,1e+24,29.8369181489,2648.9172563,1,1.93799170738,1e+24,4.74213164157e+23,7.81960374061e+21,5.17967232103e+23,0.474213164157,0.00781960374061,0.517967232103,1,2.19380069666e-13,False,not_applicable,False,False,False,False,False,True
75,0.2,2048,power,0.355805011231,0.978584369074,0.167899876009,1e+19,0.39465586305,2.91936774841,0.652044362687,3.24237812968,1e+19,6.91287358985e+18,2.61520757308e+18,4.71918837067e+17,0.691287358985,0.261520757308,0.0471918837067,1,1.62092561595e-13,False,not_applicable,False,False,False,False,False,False
75,0.2,2048,power,0.355805011231,0.978584369074,0.167899876009,1e+22,5.79658940839,237.271457176,1,2.15294544544,1e+22,8.25219129348e+21,1.18445911422e+21,5.63349592301e+20,0.825219129348,0.118445911422,0.0563349592301,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
75,0.2,2048,power,0.355805011231,0.978584369074,0.167899876009,1e+24,40.9372009193,3739.95238866,1,1.91404421265,1e+24,9.1861909418e+23,1.86698423242e+22,6.2711063496e+22,0.91861909418,0.0186698423242,0.062711063496,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
76,0.2,2048,power,0.361310482872,1.00511418073,0.1485721833,1e+19,0.383615097249,3.00188461453,0.647783877364,3.23786042393,1e+19,6.90940955e+18,2.61890809138e+18,4.71682358614e+17,0.690940955,0.261890809138,0.0471682358614,1,4.57855975355e-13,False,not_applicable,False,False,False,False,False,False
76,0.2,2048,power,0.361310482872,1.00511418073,0.1485721833,1e+22,5.79658916251,237.271466049,1,2.15294544544,1e+22,8.25219125201e+21,1.18445915851e+21,5.63349589471e+20,0.825219125201,0.118445915851,0.0563349589471,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
76,0.2,2048,power,0.361310482872,1.00511418073,0.1485721833,1e+24,40.9372009193,3739.95238866,1,1.91404421265,1e+24,9.1861909418e+23,1.86698423242e+22,6.2711063496e+22,0.91861909418,0.0186698423242,0.062711063496,1,4.66293670343e-15,False,not_applicable,False,False,False,False,False,True
77,0.8,2048,exponential,0.365082633456,1.0036138463,0.182474554651,1e+19,0.253826225629,6.14656644125,0.8,3.09333169423,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,3.24185123191e-14,False,not_applicable,False,False,False,False,True,False
77,0.8,2048,exponential,0.365082633456,1.0036138463,0.182474554651,1e+22,5.4769498794,263.683584693,1,2.14892588271,1e+22,8.66509066431e+21,7.43372479677e+20,5.91536856017e+20,0.866509066431,0.0743372479677,0.0591536856017,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
77,0.8,2048,exponential,0.365082633456,1.0036138463,0.182474554651,1e+24,40.5556897247,3805.68285894,1,1.91376033256,1e+24,9.26052559307e+23,1.07289193106e+22,6.3218521382e+22,0.926052559307,0.0107289193106,0.063218521382,1,2.15161222172e-13,False,not_applicable,False,False,False,False,False,True
78,0.6,4096,exponential,0.364326966125,0.98000964185,0.168460562304,1e+19,0.318796126342,3.81431786957,0.73317771867,3.18564391928,1e+19,7.29593856874e+18,1.70792261868e+18,9.96138812585e+17,0.729593856874,0.170792261868,0.0996138812585,1,3.75699471533e-13,False,not_applicable,False,False,False,False,False,False
78,0.6,4096,exponential,0.364326966125,0.98000964185,0.168460562304,1e+22,5.43315455833,245.591189004,1,2.15470427308,1e+22,8.00600932813e+21,9.00903531598e+20,1.09308714027e+21,0.800600932813,0.0900903531598,0.109308714027,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,True
78,0.6,4096,exponential,0.364326966125,0.98000964185,0.168460562304,1e+24,39.56184334,3656.99670841,1,1.91599639637,1e+24,8.68065185239e+23,1.34149814699e+22,1.18519833291e+23,0.868065185239,0.0134149814699,0.118519833291,1,6.15063555642e-14,False,not_applicable,False,False,False,False,False,True
79,0.2,2048,power,0.350558199708,0.987721907324,0.1485721833,1e+19,0.378874268157,3.07854170062,0.637891118812,3.23604900992,1e+19,6.99828140287e+18,2.52396925336e+18,4.77749343769e+17,0.699828140287,0.252396925336,0.0477749343769,1,3.31734639758e-13,False,not_applicable,False,False,False,False,False,False
79,0.2,2048,power,0.350558199708,0.987721907324,0.1485721833,1e+22,5.79658940839,237.271457176,1,2.15294544544,1e+22,8.25219129348e+21,1.18445911422e+21,5.63349592301e+20,0.825219129348,0.118445911422,0.0563349592301,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
79,0.2,2048,power,0.350558199708,0.987721907324,0.1485721833,1e+24,40.9372009193,3739.95238866,1,1.91404421265,1e+24,9.1861909418e+23,1.86698423242e+22,6.2711063496e+22,0.91861909418,0.0186698423242,0.062711063496,1,3.33066907388e-15,False,not_applicable,False,False,False,False,False,True
80,0.6,4096,logarithmic,0.354718451507,1.03396798818,0.163085327527,1e+19,0.321421750081,3.23017297272,1,3.10378787518,1e+19,6.22948709974e+18,2.91998026157e+18,8.50532638685e+17,0.622948709974,0.291998026157,0.0850532638685,1,1.38111744263e-13,False,not_applicable,False,False,False,False,False,True
80,0.6,4096,logarithmic,0.354718451507,1.03396798818,0.163085327527,1e+22,5.01848253354,284.689352474,1,2.149385632,1e+22,8.57225125726e+21,2.57350704413e+20,1.17039803832e+21,0.857225125726,0.0257350704413,0.117039803832,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
80,0.6,4096,logarithmic,0.354718451507,1.03396798818,0.163085327527,1e+24,39.0993855641,3737.89156351,1,1.91564045446,1e+24,8.7689558063e+23,3.37894276174e+21,1.19725476609e+23,0.87689558063,0.00337894276174,0.119725476609,1,3.44169137634e-14,False,not_applicable,False,False,False,False,False,True
81,0.6,4096,power,0.357441762885,1.01272407701,0.162522290854,1e+19,0.270122395567,5.42882671417,0.6,3.18949568665,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,9.14823772291e-14,False,not_applicable,False,False,False,False,True,False
81,0.6,4096,power,0.357441762885,1.01272407701,0.162522290854,1e+22,5.52771216204,237.83150122,1,2.15593895419,1e+22,7.88798449087e+21,1.03504269331e+21,1.07697281582e+21,0.788798449087,0.103504269331,0.107697281582,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
81,0.6,4096,power,0.357441762885,1.01272407701,0.162522290854,1e+24,39.6747006477,3637.66368899,1,1.91608357578,1e+24,8.65939307507e+23,1.58311123745e+22,1.18229580118e+23,0.865939307507,0.0158311123745,0.118229580118,1,5.68434188608e-14,False,not_applicable,False,False,False,False,False,True
82,0.8,2048,power,0.357610391706,0.994508167885,0.178536504165,1e+19,0.252713573086,6.17362867102,0.8,3.092271475,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,7.1054273576e-15,False,not_applicable,False,False,False,False,True,False
82,0.8,2048,power,0.357610391706,0.994508167885,0.178536504165,1e+22,5.49739721277,261.861561652,1,2.14918064674,1e+22,8.63734211495e+21,7.73015329997e+20,5.89642555048e+20,0.863734211495,0.0773015329997,0.0589642555048,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
82,0.8,2048,power,0.357610391706,0.994508167885,0.178536504165,1e+24,40.5791968481,3801.5814714,1,1.91377778789,1e+24,9.25590737172e+23,1.12222685036e+22,6.31869943243e+22,0.925590737172,0.0112222685036,0.0631869943243,1,1.86739512742e-13,False,not_applicable,False,False,False,False,False,True
83,0.2,2048,logarithmic,0.357252831994,1.0022432966,0.1485721833,1e+19,0.460759592538,1.80120118961,1,3.20243531879,1e+19,4.97952435723e+18,4.68054011332e+18,3.39935529454e+17,0.497952435723,0.468054011332,0.0339935529454,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
83,0.2,2048,logarithmic,0.357252831994,1.0022432966,0.1485721833,1e+22,5.44269420893,266.780074736,1,2.14849985799,1e+22,8.71201420692e+21,6.93245623218e+20,5.94740169859e+20,0.871201420692,0.0693245623218,0.0594740169859,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
83,0.2,2048,logarithmic,0.357252831994,1.0022432966,0.1485721833,1e+24,40.5165745533,3812.5215084,1,1.91373130794,1e+24,9.26821871588e+23,9.90708864499e+21,6.32710397671e+22,0.926821871588,0.00990708864499,0.0632710397671,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
84,0.6,4096,logarithmic,0.3486941334,1.01264467416,0.181593373492,1e+19,0.321421748492,3.23017298403,1,3.10378787518,1e+19,6.22948709075e+18,2.91998027179e+18,8.50532637457e+17,0.622948709075,0.291998027179,0.0850532637457,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
84,0.6,4096,logarithmic,0.3486941334,1.01264467416,0.181593373492,1e+22,5.01848242763,284.689358328,1,2.149385632,1e+22,8.57225125261e+21,2.57350709704e+20,1.17039803769e+21,0.857225125261,0.0257350709704,0.117039803769,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
84,0.6,4096,logarithmic,0.3486941334,1.01264467416,0.181593373492,1e+24,39.0993855641,3737.89156351,1,1.91564045446,1e+24,8.7689558063e+23,3.37894276174e+21,1.19725476609e+23,0.87689558063,0.00337894276174,0.119725476609,1,1.27231558622e-13,False,not_applicable,False,False,False,False,False,True
85,0.8,4096,exponential,0.353334584882,1.0044081436,0.172040777035,1e+19,0.24333191451,6.02653244273,0.8,3.10187110647,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,0,False,not_applicable,False,False,False,False,True,False
85,0.8,4096,exponential,0.353334584882,1.0044081436,0.172040777035,1e+22,5.31170801282,256.142403434,1,2.15312942125,1e+22,8.16332194046e+21,7.22112503941e+20,1.1145655556e+21,0.816332194046,0.0722112503941,0.11145655556,1,1.7763568394e-14,False,not_applicable,False,False,False,False,False,True
85,0.8,4096,exponential,0.353334584882,1.0044081436,0.172040777035,1e+24,39.420848014,3681.37235533,1,1.91588765642,1e+24,8.70736920614e+23,1.03784651577e+22,1.18884614228e+23,0.870736920614,0.0103784651577,0.118884614228,1,2.16049400592e-13,False,not_applicable,False,False,False,False,False,True
86,0.2,4096,exponential,0.358855384383,0.976082734188,0.15595871022,1e+19,0.359014109766,2.9924939448,0.754841962155,3.21063302347,1e+19,6.44608529742e+18,2.67380918998e+18,8.80105512607e+17,0.644608529742,0.267380918998,0.0880105512607,1,2.74003042477e-13,False,not_applicable,False,False,False,False,False,False
86,0.2,4096,exponential,0.358855384383,0.976082734188,0.15595871022,1e+22,5.47952027692,241.738400179,1,2.15530880786,1e+22,7.94766279295e+21,9.67216313718e+20,1.08512089333e+21,0.794766279295,0.0967216313718,0.108512089333,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
86,0.2,4096,exponential,0.358855384383,0.976082734188,0.15595871022,1e+24,39.6168410677,3647.55500661,1,1.91603887162,1e+24,8.67027641896e+23,1.45941840641e+22,1.1837817404e+23,0.867027641896,0.0145941840641,0.11837817404,1,4.66293670343e-15,False,not_applicable,False,False,False,False,False,True
87,0.6,32768,power,0.360551194901,0.98300263346,0.187282054448,1e+19,0.237241899101,2.94822696169,0.678813881105,3.33811411832,1e+19,4.19665778023e+18,1.21947281501e+18,4.58386940476e+18,0.419665778023,0.121947281501,0.458386940476,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,False
87,0.6,32768,power,0.360551194901,0.98300263346,0.187282054448,1e+22,4.0648318432,180.569712886,1,2.19923894379,1e+22,4.40391311314e+21,7.85839390481e+20,4.81024749638e+21,0.440391311314,0.0785839390481,0.481024749638,1,1.1812772982e-13,False,not_applicable,False,False,False,False,False,True
87,0.6,32768,power,0.360551194901,0.98300263346,0.187282054448,1e+24,29.9638095026,2628.08166937,1,1.9381330963,1e+24,4.72484030991e+23,1.14374114251e+22,5.16078557584e+23,0.472484030991,0.0114374114251,0.516078557584,1,3.77475828373e-15,False,not_applicable,False,False,False,False,False,True
88,0.8,4096,logarithmic,0.353560310259,0.976281129501,0.153672621264,1e+19,0.270505430072,4.45241521818,1,3.05849221163,1e+19,7.22641496072e+18,1.78693851664e+18,9.86646522638e+17,0.722641496072,0.178693851664,0.0986646522638,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
88,0.8,4096,logarithmic,0.353560310259,0.976281129501,0.153672621264,1e+22,4.93625995283,293.57638493,1,2.14835294241,1e+22,8.69501611215e+21,1.1782435467e+20,1.18715953318e+21,0.869501611215,0.011782435467,0.118715953318,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
88,0.8,4096,logarithmic,0.353560310259,0.976281129501,0.153672621264,1e+24,39.0142015544,3753.0918257,1,1.9155751255,1e+24,8.7854328564e+23,1.50627109359e+21,1.19950443266e+23,0.87854328564,0.00150627109359,0.119950443266,1,9.99200722163e-14,False,not_applicable,False,False,False,False,False,True
89,0.6,32768,logarithmic,0.36359669179,0.998004803977,0.174643724218,1e+19,0.22544221676,2.67803463102,1,3.21863417254,1e+19,3.62245238266e+18,2.42086362818e+18,3.95668398916e+18,0.362245238266,0.242086362818,0.395668398916,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
89,0.6,32768,logarithmic,0.36359669179,0.998004803977,0.174643724218,1e+22,3.77811045421,206.898587982,1,2.19394389487,1e+22,4.69011430931e+21,1.87030167783e+20,5.12285552291e+21,0.469011430931,0.0187030167783,0.512285552291,1,9.72555369572e-14,False,not_applicable,False,False,False,False,False,True
89,0.6,32768,logarithmic,0.36359669179,0.998004803977,0.174643724218,1e+24,29.6494732097,2680.1632747,1,1.93778340708,1e+24,4.76792575265e+23,2.42278785873e+21,5.20784636876e+23,0.476792575265,0.00242278785873,0.520784636876,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
