replicate,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
98,1e+24,39.5881148939,3654.60237905,1,1.91598541765,1e+24,8.68072913241e+23,1.34061983381e+22,1.18520888421e+23,0.868072913241,0.0134061983381,0.118520888421,1,2.50910403565e-14,False,not_applicable,False,False,False,False,False,True
99,1e+19,0.308532607246,4.00987083477,0.720883519588,3.17523853643,1e+19,7.42305542023e+18,1.56345007972e+18,1.01349450004e+18,0.742305542023,0.156345007972,0.101349450004,1,3.41948691585e-14,False,not_applicable,False,False,False,False,False,False
99,1e+20,0.932937850666,11.2611388323,0.94406899502,2.70080451808,1e+20,6.30356559497e+19,2.83578758246e+19,8.60646822567e+18,0.630356559497,0.283578758246,0.0860646822567,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,False
99,1e+22,5.43323696714,245.587799574,1,2.15470506494,1e+22,8.00602026795e+21,9.00891098133e+20,1.09308863392e+21,0.800602026795,0.0900891098133,0.109308863392,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,True
99,1e+24,39.5621134597,3656.97207436,1,1.91599152147,1e+24,8.68065264748e+23,1.34148911046e+22,1.18519844147e+23,0.868065264748,0.0134148911046,0.118519844147,1,8.5931262106e-14,False,not_applicable,False,False,False,False,False,True
100,1e+19,0.311787700133,3.94897089492,0.724431205841,3.18228157215,1e+19,7.38744331932e+18,1.60392441948e+18,1.0086322612e+18,0.738744331932,0.160392441948,0.10086322612,1,7.9936057773e-14,False,not_applicable,False,False,False,False,False,False
100,1e+20,0.965046859128,10.4407066884,0.969668782906,2.70314796695,1e+20,6.04546271806e+19,3.1291301055e+19,8.25407176439e+18,0.604546271806,0.31291301055,0.0825407176439,1,0.000461894472305,False,not_applicable,False,False,False,False,False,False
100,1e+22,5.43382719976,245.56352636,1,2.15471136303,1e+22,8.00609861283e+21,9.00802056567e+20,1.0930993306e+21,0.800609861283,0.0900802056567,0.10930993306,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,True
100,1e+24,39.5700636726,3656.24718891,1,1.91600310706,1e+24,8.68067604408e+23,1.34122320033e+22,1.18520163589e+23,0.868067604408,0.0134122320033,0.118520163589,1,6.92779167366e-14,False,not_applicable,False,False,False,False,False,True
101,1e+19,0.319184950553,3.82556749974,0.731042029768,3.18457165006,1e+19,7.32638143946e+18,1.67332328133e+18,1.0002952792e+18,0.732638143946,0.167332328133,0.10002952792,1,2.58459920133e-13,False,not_applicable,False,False,False,False,False,False
101,1e+20,0.967450119395,10.4062470716,0.970426702771,2.70313556553,1e+20,6.04051498315e+19,3.13475337115e+19,8.24731645699e+18,0.604051498315,0.313475337115,0.0824731645699,1,0.000451416184377,False,not_applicable,False,False,False,False,False,False
101,1e+22,5.43385871253,245.562230538,1,2.15470856073,1e+22,8.00610279526e+21,9.00797303095e+20,1.09309990165e+21,0.800610279526,0.0900797303095,0.109309990165,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,True
101,1e+24,39.5699842128,3656.25443249,1,1.91601982263,1e+24,8.68067581029e+23,1.34122585749e+22,1.18520160396e+23,0.868067581029,0.0134122585749,0.118520160396,1,4.26325641456e-14,False,not_applicable,False,False,False,False,False,True
102,1e+19,0.310319215009,3.96240479081,0.724739265481,3.18190716274,1e+19,7.37766206539e+18,1.61504114062e+18,1.00729679399e+18,0.737766206539,0.161504114062,0.100729679399,1,1.42108547152e-13,False,not_applicable,False,False,False,False,False,False
102,1e+20,0.962512548166,10.4923287184,0.968183304846,2.70302102464,1e+20,6.05939883055e+19,3.11329124912e+19,8.2730992033e+18,0.605939883055,0.311329124912,0.082730992033,1,0.000601728489121,False,not_applicable,False,False,False,False,False,False
102,1e+22,5.43422310322,245.547247588,1,2.15470816799,1e+22,8.00615115463e+21,9.00742341055e+20,1.09310650431e+21,0.800615115463,0.0900742341055,0.109310650431,1,3.43725048424e-13,False,not_applicable,False,False,False,False,False,True
102,1e+24,39.5742663987,3655.86410835,1,1.91599130364,1e+24,8.68068840849e+23,1.34108267467e+22,1.18520332404e+23,0.868068840849,0.0134108267467,0.118520332404,1,2.99760216649e-14,False,not_applicable,False,False,False,False,False,True
103,1e+19,0.307424959664,4.03082413188,0.719686274593,3.17715377148,1e+19,7.43505567693e+18,1.54981138799e+18,1.01513293509e+18,0.743505567693,0.154981138799,0.101513293509,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,False
103,1e+20,0.942808319254,10.9978179823,0.95226111011,2.70179922203,1e+20,6.22130057239e+19,2.92928452279e+19,8.49414904817e+18,0.622130057239,0.292928452279,0.0849414904817,1,1.73194791842e-14,False,not_applicable,False,False,False,False,False,False
103,1e+22,5.43607774549,245.471017069,1,2.15468267182,1e+22,8.00639719831e+21,9.00462704217e+20,1.09314009748e+21,0.800639719831,0.0900462704217,0.109314009748,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
103,1e+24,39.6014984769,3653.38383492,1,1.91595845401,1e+24,8.68076846247e+23,1.34017283459e+22,1.18521425408e+23,0.868076846247,0.0134017283459,0.118521425408,1,2.20046203481e-13,False,not_applicable,False,False,False,False,False,True
104,1e+19,0.319546751907,3.80533535793,0.733396698712,3.18241802876,1e+19,7.29589532127e+18,1.70797177087e+18,9.96132907864e+17,0.729589532127,0.170797177087,0.0996132907864,1,7.01660951563e-14,False,not_applicable,False,False,False,False,False,False
104,1e+20,0.952024761231,10.7981091461,0.957956763778,2.70211634598,1e+20,6.16804036893e+19,2.98981651936e+19,8.42143111705e+18,0.616804036893,0.298981651936,0.0842143111705,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,False
104,1e+22,5.43389064229,245.560917583,1,2.15470956523,1e+22,8.00610703299e+21,9.00792486775e+20,1.09310048024e+21,0.800610703299,0.0900792486775,0.109310048024,1,0,False,not_applicable,False,False,False,False,False,True
104,1e+24,39.5724892472,3656.02608679,1,1.91602313358,1e+24,8.68068318043e+23,1.34114209332e+22,1.18520261024e+23,0.868068318043,0.0134114209332,0.118520261024,1,2.05613304161e-13,False,not_applicable,False,False,False,False,False,True
105,1e+19,0.314209121488,3.90438398874,0.727087747089,3.1791288694,1e+19,7.36075837832e+18,1.63425274443e+18,1.00498887725e+18,0.736075837832,0.163425274443,0.100498887725,1,1.50990331349e-14,False,not_applicable,False,False,False,False,False,False
105,1e+20,0.943297789042,11.0092060884,0.95155855535,2.70163071685,1e+20,6.23097585735e+19,2.91828823893e+19,8.50735903723e+18,0.623097585735,0.291828823893,0.0850735903723,1,7.28306304154e-14,False,not_applicable,False,False,False,False,False,False
105,1e+22,5.4309403057,245.682295058,1,2.15469882698,1e+22,8.00571527178e+21,9.01237736447e+20,1.09304699177e+21,0.800571527178,0.0901237736447,0.109304699177,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
105,1e+24,39.5306380261,3659.84476897,1,1.91597223409,1e+24,8.68055992762e+23,1.34254290263e+22,1.18518578212e+23,0.868055992762,0.0134254290263,0.118518578212,1,1.172395514e-13,False,not_applicable,False,False,False,False,False,True
106,1e+19,0.313437679268,3.91122750239,0.727253199232,3.17849152621,1e+19,7.35555642863e+18,1.64016493365e+18,1.00427863772e+18,0.735555642863,0.164016493365,0.100427863772,1,1.73194791842e-14,False,not_applicable,False,False,False,False,False,False
106,1e+20,0.94069549352,11.0694549268,0.94979834551,2.70136183126,1e+20,6.24779181921e+19,2.89917633774e+19,8.5303184305e+18,0.624779181921,0.289917633774,0.085303184305,1,1.95399252334e-13,False,not_applicable,False,False,False,False,False,False
106,1e+22,5.43297931464,245.598396993,1,2.15470156784,1e+22,8.00598606343e+21,9.00929972705e+20,1.09308396386e+21,0.800598606343,0.0900929972705,0.109308396386,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
106,1e+24,39.5595924142,3657.20199857,1,1.91597534366,1e+24,8.68064522639e+23,1.34157345369e+22,1.18519742824e+23,0.868064522639,0.0134157345369,0.118519742824,1,4.21884749358e-14,False,not_applicable,False,False,False,False,False,True
107,1e+19,0.312090692929,3.94219713615,0.724923695652,3.18129655307,1e+19,7.38193821531e+18,1.61018115369e+18,1.007880631e+18,0.738193821531,0.161018115369,0.1007880631,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,False
107,1e+20,0.95800306934,10.6211985968,0.963883715709,2.70275090054,1e+20,6.1050845135e+19,3.06136794759e+19,8.3354753891e+18,0.61050845135,0.306136794759,0.083354753891,1,0.000844971160585,False,not_applicable,False,False,False,False,False,False
107,1e+22,5.43505939025,245.512868201,1,2.15471151837,1e+22,8.00626211847e+21,9.0061622696e+20,1.09312165457e+21,0.800626211847,0.090061622696,0.109312165457,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
107,1e+24,39.5858141645,3654.81193701,1,1.91600991395,1e+24,8.68072236866e+23,1.34069670607e+22,1.18520796073e+23,0.868072236866,0.0134069670607,0.118520796073,1,1.86517468137e-14,False,not_applicable,False,False,False,False,False,True
108,1e+19,0.31112854379,3.95828511346,0.72411493884,3.18106199169,1e+19,7.38921289954e+18,1.60191323258e+18,1.00887386788e+18,0.738921289954,0.160191323258,0.100887386788,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,False
108,1e+20,0.957405131668,10.6267248353,0.963841703053,2.7027673605,1e+20,6.10444853409e+19,3.06209075939e+19,8.33460706521e+18,0.610444853409,0.306209075939,0.0833460706521,1,0.000845622006186,False,not_applicable,False,False,False,False,False,False
108,1e+22,5.42841118572,245.786439151,1,2.15473307588,1e+22,8.0053791335e+21,9.01619768804e+20,1.09300109769e+21,0.80053791335,0.0901619768804,0.109300109769,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
108,1e+24,39.4924881006,3663.33268602,1,1.91609132795,1e+24,8.68044735067e+23,1.34382237719e+22,1.18517041161e+23,0.868044735067,0.0134382237719,0.118517041161,1,2.88657986403e-14,False,not_applicable,False,False,False,False,False,True
109,1e+19,0.313800527144,3.92515819362,0.724784140032,3.18355498796,1e+19,7.39030026169e+18,1.60067740925e+18,1.00902232906e+18,0.739030026169,0.160067740925,0.100902232906,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,False
109,1e+20,0.973209152168,10.2457235567,0.975828324951,2.70348200871,1e+20,5.9827391616e+19,3.2004175182e+19,8.16843320198e+18,0.59827391616,0.32004175182,0.0816843320198,1,0.000142842974664,False,not_applicable,False,False,False,False,False,False
109,1e+22,5.43260629959,245.613740971,1,2.15469860718,1e+22,8.0059365388e+21,9.00986259106e+20,1.0930772021e+21,0.80059365388,0.0900986259106,0.10930772021,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
109,1e+24,39.5551797807,3657.60450885,1,1.91598044514,1e+24,8.68063223486e+23,1.34172110676e+22,1.18519565447e+23,0.868063223486,0.0134172110676,0.118519565447,1,2.40030217924e-13,False,not_applicable,False,False,False,False,False,True
110,1e+19,0.315991190448,3.87173377669,0.729082522166,3.17894760804,1e+19,7.34060259116e+18,1.65716046839e+18,1.00223694045e+18,0.734060259116,0.165716046839,0.100223694045,1,1.90958360236e-14,False,not_applicable,False,False,False,False,False,False
110,1e+20,0.941067031867,11.0766985844,0.949326367756,2.70125800626,1e+20,6.25434951582e+19,2.89172329695e+19,8.53927187227e+18,0.625434951582,0.289172329695,0.0853927187227,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,False
110,1e+22,5.43261719664,245.613292694,1,2.15471842712,1e+22,8.00593798567e+21,9.00984614687e+20,1.09307739964e+21,0.800593798567,0.0900984614687,0.109307739964,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
110,1e+24,39.5523557835,3657.86215388,1,1.91604308321,1e+24,8.68062391904e+23,1.34181561883e+22,1.18519451908e+23,0.868062391904,0.0134181561883,0.118519451908,1,9.28146448587e-14,False,not_applicable,False,False,False,False,False,True
111,1e+19,0.313133730165,3.92937521341,0.725174158472,3.18581929537,1e+19,7.38251950677e+18,1.60952049657e+18,1.00795999666e+18,0.738251950677,0.160952049657,0.100795999666,1,1.7807977315e-13,False,not_applicable,False,False,False,False,False,False
111,1e+20,1.00255545595,9.51933837608,1,2.70360870073,1e+20,5.72619877557e+19,3.49198421827e+19,7.81817006158e+18,0.572619877557,0.349198421827,0.0781817006158,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
111,1e+22,5.43309901958,245.593473336,1,2.15470311296,1e+22,8.00600195516e+21,9.00911911225e+20,1.09308613361e+21,0.800600195516,0.0900911911225,0.109308613361,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
111,1e+24,39.5606375516,3657.10667652,1,1.91599327875,1e+24,8.68064830303e+23,1.34153848665e+22,1.18519784831e+23,0.868064830303,0.0134153848665,0.118519784831,1,2.3803181648e-13,False,not_applicable,False,False,False,False,False,True
112,1e+19,0.310417376653,3.96969627539,0.723592382011,3.18102067435,1e+19,7.3935762235e+18,1.59695416946e+18,1.00946960705e+18,0.73935762235,0.159695416946,0.100946960705,1,6.97220059465e-14,False,not_applicable,False,False,False,False,False,False
112,1e+20,0.958610992411,10.5960074233,0.964816879376,2.70281270019,1e+20,6.09446951497e+19,3.07343224725e+19,8.32098237777e+18,0.609446951497,0.307343224725,0.0832098237777,1,0.000776159887732,False,not_applicable,False,False,False,False,False,False
112,1e+22,5.43344504422,245.579241893,1,2.15471228589,1e+22,8.00604788895e+21,9.00859705944e+20,1.0930924051e+21,0.800604788895,0.0900859705944,0.10930924051,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
112,1e+24,39.5651305947,3656.69694383,1,1.91602888061,1e+24,8.68066152767e+23,1.34138818418e+22,1.18519965391e+23,0.868066152767,0.0134138818418,0.118519965391,1,1.75415237891e-14,False,not_applicable,False,False,False,False,False,True
113,1e+19,0.320046658422,3.80371323277,0.732927985611,3.1858237047,1e+19,7.30419425846e+18,1.69853975212e+18,9.97265989421e+17,0.730419425846,0.169853975212,0.0997265989421,1,1.08801856413e-13,False,not_applicable,False,False,False,False,False,False
113,1e+20,0.9722258747,10.2796271582,0.97460667648,2.70335072531,1e+20,5.9964717033e+19,3.18481002681e+19,8.1871826989e+18,0.59964717033,0.318481002681,0.081871826989,1,0.000282298201824,False,not_applicable,False,False,False,False,False,False
113,1e+22,5.43167524416,245.652048313,1,2.15469665527,1e+22,8.00581289699e+21,9.01126782142e+20,1.09306032087e+21,0.800581289699,0.0901126782142,0.109306032087,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
113,1e+24,39.5405813061,3658.93677979,1,1.91599076796,1e+24,8.68058923412e+23,1.34220982446e+22,1.18518978343e+23,0.868058923412,0.0134220982446,0.118518978343,1,3.57491813929e-14,False,not_applicable,False,False,False,False,False,True
114,1e+19,0.315569834534,3.87756147317,0.728870697994,3.18321028257,1e+19,7.34184859491e+18,1.6557443436e+18,1.00240706149e+18,0.734184859491,0.16557443436,0.100240706149,1,3.01980662698e-14,False,not_applicable,False,False,False,False,False,False
114,1e+20,0.962551949587,10.511843555,0.967282727228,2.70296613252,1e+20,6.0709173046e+19,3.10020011942e+19,8.28882575987e+18,0.60709173046,0.310020011942,0.0828882575987,1,0.000660858703693,False,not_applicable,False,False,False,False,False,False
114,1e+22,5.43184836313,245.644924602,1,2.15470305459,1e+22,8.00583588967e+21,9.01100650194e+20,1.09306346014e+21,0.800583588967,0.0901100650194,0.109306346014,1,1.90958360236e-14,False,not_applicable,False,False,False,False,False,True
114,1e+24,39.5426695254,3658.74614739,1,1.91600430585,1e+24,8.68059538702e+23,1.34213989467e+22,1.18519062351e+23,0.868059538702,0.0134213989467,0.118519062351,1,2.44249065418e-14,False,not_applicable,False,False,False,False,False,True
115,1e+19,0.309640065786,3.9850759268,0.722630464607,3.17830382391,1e+19,7.40363503284e+18,1.58552199734e+18,1.01084296982e+18,0.740363503284,0.158552199734,0.101084296982,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,False
115,1e+20,0.944788879301,10.9498383302,0.953703731942,2.70190027644,1e+20,6.20717129073e+19,2.94534292237e+19,8.47485786895e+18,0.620717129073,0.294534292237,0.0847485786895,1,1.45661260831e-13,False,not_applicable,False,False,False,False,False,False
115,1e+22,5.43442929434,245.538770269,1,2.15471191547,1e+22,8.00617851626e+21,9.00711243658e+20,1.09311024009e+21,0.800617851626,0.0900711243658,0.109311024009,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
115,1e+24,39.5819798889,3655.16122875,1,1.91600284644,1e+24,8.68071109482e+23,1.34082483696e+22,1.18520642148e+23,0.868071109482,0.0134082483696,0.118520642148,1,2.48467912911e-13,False,not_applicable,False,False,False,False,False,True
116,1e+19,0.310435537124,3.96259828162,0.724541697854,3.17886553333,1e+19,7.38078795576e+18,1.61148846201e+18,1.00772358223e+18,0.738078795576,0.161148846201,0.100772358223,1,1.02140518266e-14,False,not_applicable,False,False,False,False,False,False
116,1e+20,0.945531326446,10.9267835352,0.954476749525,2.70189601237,1e+20,6.1989696779e+19,2.95466432874e+19,8.46365993356e+18,0.61989696779,0.295466432874,0.0846365993356,1,3.50830475782e-14,False,not_applicable,False,False,False,False,False,False
116,1e+22,5.43359807729,245.572948412,1,2.15470397515,1e+22,8.00606820196e+21,9.00836619534e+20,1.09309517851e+21,0.800606820196,0.0900836619534,0.109309517851,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
116,1e+24,39.5694050625,3656.30722882,1,1.91599776145,1e+24,8.68067410622e+23,1.3412452248e+22,1.1852013713e+23,0.868067410622,0.013412452248,0.11852013713,1,4.57411886146e-14,False,not_applicable,False,False,False,False,False,True
117,1e+19,0.312051126644,3.93221756486,0.726361033866,3.18435925486,1e+19,7.36231752793e+18,1.63248071892e+18,1.00520175315e+18,0.736231752793,0.163248071892,0.100520175315,1,2.59792187762e-13,False,not_applicable,False,False,False,False,False,False
117,1e+20,0.979326653896,10.0779612412,0.981498120319,2.70354882132,1e+20,5.92176963628e+19,3.26971141605e+19,8.08518947673e+18,0.592176963628,0.326971141605,0.0808518947673,1,4.08821292974e-05,False,not_applicable,False,False,False,False,False,False
117,1e+22,5.43314816126,245.591452116,1,2.15472467683,1e+22,8.00600847891e+21,9.00904496773e+20,1.09308702432e+21,0.800600847891,0.0900904496773,0.109308702432,1,1.24344978758e-14,False,not_applicable,False,False,False,False,False,True
117,1e+24,39.5626392492,3656.92412498,1,1.91605721453,1e+24,8.68065419511e+23,1.34147152117e+22,1.18519865277e+23,0.868065419511,0.0134147152117,0.118519865277,1,2.77111666946e-13,False,not_applicable,False,False,False,False,False,True
118,1e+19,0.309868748115,3.98250355711,0.722643863606,3.17920504811,1e+19,7.40432034963e+18,1.58474311197e+18,1.0109365384e+18,0.740432034963,0.158474311197,0.10109365384,1,4.54747350886e-13,False,not_applicable,False,False,False,False,False,False
118,1e+20,0.949423959215,10.8307361101,0.957415584468,2.70224332697,1e+20,6.16977621531e+19,2.98784367209e+19,8.42380112597e+18,0.616977621531,0.298784367209,0.0842380112597,1,3.5438318946e-13,False,not_applicable,False,False,False,False,False,False
118,1e+22,5.43303086302,245.596276701,1,2.15471049547,1e+22,8.00599290695e+21,9.00922194825e+20,1.09308489823e+21,0.800599290695,0.0900922194825,0.109308489823,1,1.33226762955e-14,False,not_applicable,False,False,False,False,False,True
118,1e+24,39.5616410362,3657.01515809,1,1.91602960372,1e+24,8.6806512569e+23,1.34150491489e+22,1.18519825161e+23,0.86806512569,0.0134150491489,0.118519825161,1,2.44249065418e-15,False,not_applicable,False,False,False,False,False,True
119,1e+19,0.311298154293,3.98360416934,0.720350141163,3.17572023165,1e+19,7.44053175211e+18,1.543587646e+18,1.01588060189e+18,0.744053175211,0.1543587646,0.101588060189,1,2.53130849615e-14,False,not_applicable,False,False,False,False,False,False
119,1e+20,0.935229758349,11.2393562115,0.944160344113,2.70096688959,1e+20,6.30682823618e+19,2.83207948197e+19,8.61092281847e+18,0.630682823618,0.283207948197,0.0861092281847,1,3.96571664396e-13,False,not_applicable,False,False,False,False,False,False
119,1e+22,5.43386992571,245.561769449,1,2.15470685101,1e+22,8.00610428348e+21,9.00795611681e+20,1.09310010484e+21,0.800610428348,0.0900795611681,0.109310010484,1,1.37667655054e-14,False,not_applicable,False,False,False,False,False,True
119,1e+24,39.5690858347,3656.33633084,1,1.91602321675,1e+24,8.68067316691e+23,1.34125590031e+22,1.18520124306e+23,0.868067316691,0.0134125590031,0.118520124306,1,1.74527059471e-13,False,not_applicable,False,False,False,False,False,True
120,1e+19,0.311890448426,3.9528213626,0.723746120839,3.18294559897,1e+19,7.39708336398e+18,1.5929681874e+18,1.00994844863e+18,0.739708336398,0.15929681874,0.100994844863,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,False
120,1e+20,0.971780498251,10.2738297409,0.975016397596,2.70339531197,1e+20,5.99034443071e+19,3.19177387635e+19,8.1788169294e+18,0.599034443071,0.319177387635,0.081788169294,1,0.000186130577553,False,not_applicable,False,False,False,False,False,False
120,1e+22,5.43306920022,245.594699835,1,2.15471206831,1e+22,8.00599799648e+21,9.00916410401e+20,1.09308559312e+21,0.800599799648,0.0900916410401,0.109308559312,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
120,1e+24,39.5591972519,3657.23804076,1,1.91603339818,1e+24,8.68064406308e+23,1.34158667507e+22,1.18519726941e+23,0.868064406308,0.0134158667507,0.118519726941,1,2.32924790566e-13,False,not_applicable,False,False,False,False,False,True
121,1e+19,0.310040564848,3.97599253731,0.723284133857,3.18308797288,1e+19,7.39631383259e+18,1.59384278547e+18,1.00984338194e+18,0.739631383259,0.159384278547,0.100984338194,1,8.08242361927e-14,False,not_applicable,False,False,False,False,False,False
121,1e+20,0.975216667435,10.1808686097,0.978128062262,2.70348853158,1e+20,5.95713165431e+19,3.22952130383e+19,8.13347041868e+18,0.595713165431,0.322952130383,0.0813347041868,1,0.000102993524584,False,not_applicable,False,False,False,False,False,False
121,1e+22,5.43604757151,245.472256918,1,2.15469664338,1e+22,8.00639319654e+21,9.00467252362e+20,1.0931395511e+21,0.800639319654,0.0900467252362,0.10931395511,1,7.9936057773e-15,False,not_applicable,False,False,False,False,False,True
121,1e+24,39.6004466902,3653.47956824,1,1.91599511944,1e+24,8.68076537255e+23,1.34020795249e+22,1.1852138322e+23,0.868076537255,0.0134020795249,0.11852138322,1,2.86215495748e-13,False,not_applicable,False,False,False,False,False,True
122,1e+19,0.308160988346,4.00175157271,0.722549581042,3.17677850346,1e+19,7.39910231856e+18,1.59067357821e+18,1.01022410323e+18,0.739910231856,0.159067357821,0.101022410323,1,5.55111512313e-14,False,not_applicable,False,False,False,False,False,False
122,1e+20,0.938310887065,11.1024895743,0.949204418937,2.70131844401,1e+20,6.25055210466e+19,2.89603918132e+19,8.53408714022e+18,0.625055210466,0.289603918132,0.0853408714022,1,1.15463194561e-14,False,not_applicable,False,False,False,False,False,False
122,1e+22,5.43199860005,245.638742805,1,2.15470533446,1e+22,8.00585584221e+21,9.01077973472e+20,1.09306618432e+21,0.800585584221,0.0901077973472,0.109306618432,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
122,1e+24,39.5437023474,3658.65186898,1,1.91598936139,1e+24,8.68059842998e+23,1.34210531046e+22,1.18519103897e+23,0.868059842998,0.0134210531046,0.118519103897,1,2.75335310107e-14,False,not_applicable,False,False,False,False,False,True
123,1e+19,0.328675885757,3.66567248153,0.740968132341,3.18708863129,1e+19,7.22890889859e+18,1.78410407312e+18,9.86987028287e+17,0.722890889859,0.178410407312,0.0986987028287,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,False
123,1e+20,0.965695369946,10.4769297922,0.967798041902,2.70286719779,1e+20,6.07051355493e+19,3.10065899437e+19,8.288274507e+18,0.607051355493,0.310065899437,0.08288274507,1,0.000714354605325,False,not_applicable,False,False,False,False,False,False
123,1e+22,5.42959331561,245.737750423,1,2.1547429777,1e+22,8.00553628255e+21,9.01441163672e+20,1.09302255378e+21,0.800553628255,0.0901441163672,0.109302255378,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,True
123,1e+24,39.5120989122,3661.53890671,1,1.91609405213,1e+24,8.68050524717e+23,1.34316436413e+22,1.18517831641e+23,0.868050524717,0.0134316436413,0.118517831641,1,2.55351295664e-14,False,not_applicable,False,False,False,False,False,True
124,1e+19,0.31137818721,3.9517892125,0.724644020742,3.1839115353,1e+19,7.38300576735e+18,1.60896784521e+18,1.00802638744e+18,0.738300576735,0.160896784521,0.100802638744,1,5.16919840265e-13,False,not_applicable,False,False,False,False,False,False
124,1e+20,0.979917814958,10.0652593464,0.981889614548,2.70357905513,1e+20,5.91787616745e+19,3.27413647315e+19,8.07987359396e+18,0.591787616745,0.327413647315,0.0807987359396,1,1.00716667668e-05,False,not_applicable,False,False,False,False,False,False
124,1e+22,5.43258949896,245.61443211,1,2.1547101204,1e+22,8.00593430806e+21,9.00988794416e+20,1.09307689753e+21,0.800593430806,0.0900988794416,0.109307689753,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
124,1e+24,39.5535871967,3657.74980246,1,1.91602718598,1e+24,8.68062754532e+23,1.3417744049e+22,1.18519501419e+23,0.868062754532,0.013417744049,0.118519501419,1,2.01616501272e-13,False,not_applicable,False,False,False,False,False,True
125,1e+19,0.311576593976,3.94498322265,0.725292218875,3.18205366023,1e+19,7.37498661482e+18,1.61808187937e+18,1.00693150581e+18,0.737498661482,0.161808187937,0.100693150581,1,2.75335310107e-14,False,not_applicable,False,False,False,False,False,False
125,1e+20,0.962289428966,10.4963559812,0.96807650145,2.70299224565,1e+20,6.06031944204e+19,3.11224494348e+19,8.27435614486e+18,0.606031944204,0.311224494348,0.0827435614486,1,0.000581515156307,False,not_applicable,False,False,False,False,False,False
125,1e+22,5.43645425861,245.455547201,1,2.15471146112,1e+22,8.00644712927e+21,9.00405956013e+20,1.09314691472e+21,0.800644712927,0.0900405956013,0.109314691472,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,True
125,1e+24,39.6574988126,3648.29393572,1,1.91593920081,1e+24,8.68093274542e+23,1.33830570401e+22,1.18523668418e+23,0.868093274542,0.0133830570401,0.118523668418,1,3.88578058619e-14,False,not_applicable,False,False,False,False,False,True
126,1e+19,0.315666106765,3.88746654854,0.727344688407,3.18232430682,1e+19,7.36284858336e+18,1.63187715673e+18,1.00527425991e+18,0.736284858336,0.163187715673,0.100527425991,1,1.99840144433e-14,False,not_applicable,False,False,False,False,False,False
126,1e+20,0.959367057883,10.6038831234,0.964195024042,2.70281082141,1e+20,6.10380969252e+19,3.06281682413e+19,8.33373483352e+18,0.610380969252,0.306281682413,0.0833373483352,1,0.00080772049516,False,not_applicable,False,False,False,False,False,False
126,1e+22,5.43408730098,245.552831266,1,2.15471303128,1e+22,8.0061331326e+21,9.00762823693e+20,1.0931040437e+21,0.80061331326,0.0900762823693,0.10931040437,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
126,1e+24,39.5757002262,3655.73343263,1,1.91600554101,1e+24,8.68069262622e+23,1.34103473883e+22,1.1852038999e+23,0.868069262622,0.0134103473883,0.11852038999,1,9.99200722163e-15,False,not_applicable,False,False,False,False,False,True
127,1e+19,0.311793626764,3.94666435343,0.724741638745,3.18207387652,1e+19,7.38326875425e+18,1.60866895184e+18,1.00806229391e+18,0.738326875425,0.160866895184,0.100806229391,1,1.24344978758e-14,False,not_applicable,False,False,False,False,False,False
127,1e+20,0.962983521899,10.4905754251,0.968102342545,2.70304165153,1e+20,6.06135076175e+19,3.11107281425e+19,8.27576424004e+18,0.606135076175,0.311107281425,0.0827576424004,1,0.000564819461955,False,not_applicable,False,False,False,False,False,False
