replicate,cost_model,Q0,L_ctx,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
44,logarithmic,0.8,4096,1e+24,39.0124641178,3753.25871946,1,1.91558154328,1e+24,8.78543226706e+23,1.50633807497e+21,1.1995043522e+23,0.878543226706,0.00150633807497,0.11995043522,1,1.30784272301e-13,False,not_applicable,False,False,False,False,False,True
45,exponential,0.2,32768,1e+19,0.264791126722,2.21377535083,0.801527182907,3.32728929075,1e+19,3.51712841674e+18,2.64122945128e+18,3.84164213199e+18,0.351712841674,0.264122945128,0.384164213199,1,2.17603712827e-14,False,not_applicable,False,False,False,False,False,False
45,exponential,0.2,32768,1e+22,4.03767090209,182.854159673,1,2.19872366871,1e+22,4.42982951903e+21,7.3161535832e+20,4.83855512265e+21,0.442982951903,0.073161535832,0.483855512265,1,6.61692922677e-14,False,not_applicable,False,False,False,False,False,True
45,exponential,0.2,32768,1e+24,29.9400486306,2632.57322001,1,1.93811684778,1e+24,4.72916221385e+23,1.05331538703e+22,5.16550624745e+23,0.472916221385,0.0105331538703,0.516550624745,1,4.21884749358e-15,False,not_applicable,False,False,False,False,False,True
46,power,0.2,32768,1e+19,0.281545551718,2.04021437304,0.724162405517,3.36878100658,1e+19,3.44647968769e+18,2.78904543211e+18,3.76447488021e+18,0.344647968769,0.278904543211,0.376447488021,1,2.0872192863e-13,False,not_applicable,False,False,False,False,False,False
46,power,0.2,32768,1e+22,4.11443874539,176.54426462,1,2.20016388827,1e+22,4.35828337577e+21,8.81308968984e+20,4.76040765524e+21,0.435828337577,0.0881308968984,0.476040765524,1,7.1054273576e-14,False,not_applicable,False,False,False,False,False,True
46,power,0.2,32768,1e+24,30.0235968731,2618.51239339,1,1.9381871983,1e+24,4.71702963038e+23,1.30716138678e+22,5.15225423094e+23,0.471702963038,0.0130716138678,0.515225423094,1,5.99520433298e-15,False,not_applicable,False,False,False,False,False,True
47,logarithmic,0.2,32768,1e+19,0.300186145064,1.57060265099,1,3.31565443895,1e+19,2.82883893137e+18,4.08131459852e+18,3.08984647011e+18,0.282883893137,0.408131459852,0.308984647011,1,2.17603712827e-14,False,not_applicable,False,False,False,False,False,True
47,logarithmic,0.2,32768,1e+22,3.92256452239,192.897989995,1,2.19662318497,1e+22,4.53992887197e+21,5.01258152146e+20,4.95881297589e+21,0.453992887197,0.0501258152146,0.495881297589,1,7.94919685632e-14,False,not_applicable,False,False,False,False,False,True
47,logarithmic,0.2,32768,1e+24,29.8140672426,2653.41768865,1,1.93792779423,1e+24,4.74655040352e+23,6.89508090531e+21,5.18449878742e+23,0.474655040352,0.00689508090531,0.518449878742,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
48,exponential,0.6,32768,1e+19,0.237931447203,2.70628897975,0.779455096454,3.30622054437,1e+19,3.86346752101e+18,1.91659568804e+18,4.21993679095e+18,0.386346752101,0.191659568804,0.421993679095,1,1.28785870857e-14,False,not_applicable,False,False,False,False,False,False
48,exponential,0.6,32768,1e+22,4.00977644489,185.166547935,1,2.19822398562,1e+22,4.45485877376e+21,6.79247482963e+20,4.86589374328e+21,0.445485877376,0.0679247482963,0.486589374328,1,9.94759830064e-14,False,not_applicable,False,False,False,False,False,True
48,exponential,0.6,32768,1e+24,29.881959917,2639.95400969,1,1.93807137599,1e+24,4.73321999401e+23,9.68415805238e+21,5.16993842546e+23,0.473321999401,0.00968415805238,0.516993842546,1,4.34541291838e-13,False,not_applicable,False,False,False,False,False,True
49,power,0.6,32768,1e+19,0.219422128168,3.33185351337,0.650411725403,3.33011278063,1e+19,4.38649433189e+18,8.2228412587e+17,4.79122154224e+18,0.438649433189,0.082228412587,0.479122154224,1,1.02140518266e-14,False,not_applicable,False,False,False,False,False,False
49,power,0.6,32768,1e+22,4.06548460338,180.542998359,1,2.19924587859,1e+22,4.40396868045e+21,7.85723128857e+20,4.8103081907e+21,0.440396868045,0.0785723128857,0.48103081907,1,6.08402217495e-14,False,not_applicable,False,False,False,False,False,True
49,power,0.6,32768,1e+24,29.9719980077,2627.37187376,1,1.93814594326,1e+24,4.72485507395e+23,1.14343223946e+22,5.16080170211e+23,0.472485507395,0.0114343223946,0.516080170211,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
50,logarithmic,0.6,32768,1e+19,0.225445298337,2.67800688701,1,3.21864555889,1e+19,3.62246436954e+18,2.42083854842e+18,3.95669708204e+18,0.362246436954,0.242083854842,0.395669708204,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
50,logarithmic,0.6,32768,1e+22,3.77839108619,206.883508416,1,2.19393629064,1e+22,4.69012082448e+21,1.87016536304e+20,5.12286263922e+21,0.469012082448,0.0187016536304,0.512286263922,1,9.01501095996e-14,False,not_applicable,False,False,False,False,False,True
50,logarithmic,0.6,32768,1e+24,29.6532200161,2679.82544542,1,1.93775868305,1e+24,4.76792721225e+23,2.42248247111e+21,5.20784796304e+23,0.476792721225,0.00242248247111,0.520784796304,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
51,exponential,0.8,32768,1e+19,0.1823124244,4.36933604154,0.8,3.24156803417,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,1.37667655054e-14,False,not_applicable,False,False,False,False,True,False
51,exponential,0.8,32768,1e+22,3.9430290218,191.137369633,1,2.19694401225,1e+22,4.52196117368e+21,5.38851368348e+20,4.93918745797e+21,0.452196117368,0.0538851368348,0.493918745797,1,9.50350909079e-14,False,not_applicable,False,False,False,False,False,True
51,exponential,0.8,32768,1e+24,29.8419888773,2649.40262694,1,1.93798135188,1e+24,4.74380662348e+23,7.46915285888e+21,5.18150184794e+23,0.474380662348,0.00746915285888,0.518150184794,1,2.67119659725e-13,False,not_applicable,False,False,False,False,False,True
52,power,0.8,32768,1e+19,0.18593514377,4.28420486089,0.8,3.2403192981,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,3.64153152077e-13,False,not_applicable,False,False,False,False,True,False
52,power,0.8,32768,1e+22,3.9531009804,190.194888731,1,2.19715093443,1e+22,4.51115760665e+21,5.61455311533e+20,4.92738708182e+21,0.451115760665,0.0561455311533,0.492738708182,1,1.7896795157e-13,False,not_applicable,False,False,False,False,False,True
52,power,0.8,32768,1e+24,29.8402246706,2648.62603127,1,1.93799502896,1e+24,4.74213575049e+23,7.81874404432e+21,5.17967680907e+23,0.474213575049,0.00781874404432,0.517967680907,1,2.660094367e-13,False,not_applicable,False,False,False,False,False,True
53,logarithmic,0.8,32768,1e+19,0.194894741939,3.51127044721,1,3.17972924818,1e+19,4.10596888612e+18,1.40921816519e+18,4.48481294868e+18,0.410596888612,0.140921816519,0.448481294868,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
53,logarithmic,0.8,32768,1e+22,3.73273429201,211.592767396,1,2.19312568447,1e+22,4.7389174728e+21,8.49209355763e+19,5.17616159162e+21,0.47389174728,0.00849209355763,0.517616159162,1,3.95239396767e-14,False,not_applicable,False,False,False,False,False,True
53,logarithmic,0.8,32768,1e+24,29.6013232579,2688.13943096,1,1.93772228336,1e+24,4.77434905548e+23,1.07886161822e+21,5.21486232834e+23,0.477434905548,0.00107886161822,0.521486232834,1,1.80966353014e-13,False,not_applicable,False,False,False,False,False,True
54,exponential,0.2,2048,1e+19,0.370454865874,3.08902753726,0.749225593595,3.19747142073,1e+19,6.86607169199e+18,2.6652044805e+18,4.68723827507e+17,0.686607169199,0.26652044805,0.0468723827507,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,False
54,exponential,0.2,2048,1e+22,5.65526014976,248.453117094,1,2.15114936599,1e+22,8.43040207311e+21,9.94082478702e+20,5.75515448191e+20,0.843040207311,0.0994082478702,0.0575515448191,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,True
54,exponential,0.2,2048,1e+24,40.7753999899,3768.535203,1,1.91390835086,1e+24,9.21981181671e+23,1.50782363268e+22,6.29405820021e+22,0.921981181671,0.0150782363268,0.0629405820021,1,8.65973959208e-15,False,not_applicable,False,False,False,False,False,True
55,power,0.2,2048,1e+19,0.401627900424,2.84884697352,0.659160310745,3.24400344613,1e+19,6.86505857162e+18,2.66628676323e+18,4.68654665156e+17,0.686505857162,0.266628676323,0.0468654665156,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,False
55,power,0.2,2048,1e+22,5.79671735804,237.266840254,1,2.15295525826,1e+22,8.25221286831e+21,1.18443606655e+21,5.63351065143e+20,0.825221286831,0.118443606655,0.0563351065143,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
55,power,0.2,2048,1e+24,40.9396375729,3739.733949,1,1.91408521949,1e+24,9.18620114946e+23,1.86687518734e+22,6.27111331803e+22,0.918620114946,0.0186687518734,0.0627111331803,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,True
56,logarithmic,0.2,2048,1e+19,0.460700973551,1.80132309505,1,3.20241364709,1e+19,4.97922782142e+18,4.68085689264e+18,3.39915285942e+17,0.497922782142,0.468085689264,0.0339915285942,1,7.37188088351e-14,False,not_applicable,False,False,False,False,False,True
56,logarithmic,0.2,2048,1e+22,5.44378928038,266.73012895,1,2.14851270938,1e+22,8.71213570039e+21,6.93115835799e+20,5.94748463813e+20,0.871213570039,0.0693115835799,0.0594748463813,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,True
56,logarithmic,0.2,2048,1e+24,40.5330954163,3810.98295362,1,1.91379412704,1e+24,9.26825614133e+23,9.9030906089e+21,6.32712952581e+22,0.926825614133,0.0099030906089,0.0632712952581,1,2.44249065418e-15,False,not_applicable,False,False,False,False,False,True
57,exponential,0.6,2048,1e+19,0.328982442305,3.95724062076,0.727045013631,3.17301761788,1e+19,7.81117610523e+18,1.65558093931e+18,5.33242955451e+17,0.781117610523,0.165558093931,0.0533242955451,1,1.7807977315e-13,False,not_applicable,False,False,False,False,False,False
57,exponential,0.6,2048,1e+22,5.6047409489,252.573387039,1,2.15053449301,1e+22,8.49365042965e+21,9.26516367685e+20,5.79833202664e+20,0.849365042965,0.0926516367685,0.0579833202664,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
57,exponential,0.6,2048,1e+24,40.6931843745,3780.78494466,1,1.91386136569,1e+24,9.23113073001e+23,1.3869074549e+22,6.30178524502e+22,0.923113073001,0.013869074549,0.0630178524502,1,3.5527136788e-14,False,not_applicable,False,False,False,False,False,True
58,power,0.6,2048,1e+19,0.27797015193,5.61268808728,0.6,3.17908675053,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,1.33226762955e-15,False,not_applicable,False,False,False,False,True,False
58,power,0.6,2048,1e+22,5.70487505364,244.391417708,1,2.1517906605,1e+22,8.36533501323e+21,1.06359144987e+21,5.71073536903e+20,0.836533501323,0.106359144987,0.0571073536903,1,1.1990408666e-14,False,not_applicable,False,False,False,False,False,True
58,power,0.6,2048,1e+24,40.8089253952,3760.51692186,1,1.91398874564,1e+24,9.20775927068e+23,1.63657696439e+22,6.28583032879e+22,0.920775927068,0.0163657696439,0.0628583032879,1,7.46069872548e-14,False,not_applicable,False,False,False,False,False,True
59,logarithmic,0.6,2048,1e+19,0.333412620921,3.2883792353,1,3.09289571819,1e+19,6.57832283653e+18,2.97259699116e+18,4.49080172307e+17,0.657832283653,0.297259699116,0.0449080172307,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
59,logarithmic,0.6,2048,1e+22,5.16700718101,293.923834764,1,2.14510293477,1e+22,9.11223938937e+21,2.65698401653e+20,6.22062208981e+20,0.911223938937,0.0265698401653,0.0622062208981,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
59,logarithmic,0.6,2048,1e+24,40.2279223129,3864.75131034,1,1.91350198425,1e+24,9.32825492825e+23,3.49362019848e+21,6.36808869768e+22,0.932825492825,0.00349362019848,0.0636808869768,1,1.3389289677e-13,False,not_applicable,False,False,False,False,False,True
60,exponential,0.8,2048,1e+19,0.249317871132,6.25771330902,0.8,3.09064118597,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,4.04121180964e-14,False,not_applicable,False,False,False,False,True,False
60,exponential,0.8,2048,1e+22,5.47633605661,263.710942746,1,2.14892640984,1e+22,8.66501846569e+21,7.43449607055e+20,5.91531927258e+20,0.866501846569,0.0743449607055,0.0591531927258,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,True
60,exponential,0.8,2048,1e+24,40.5438388517,3806.78331327,1,1.91378145744,1e+24,9.26049655179e+23,1.07320216936e+22,6.32183231269e+22,0.926049655179,0.0107320216936,0.0632183231269,1,2.05391259556e-13,False,not_applicable,False,False,False,False,False,True
61,power,0.8,2048,1e+19,0.249776416252,6.24622525924,0.8,3.09034420474,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,3.5527136788e-15,False,not_applicable,False,False,False,False,True,False
61,power,0.8,2048,1e+22,5.49708305722,261.875370011,1,2.14919232456,1e+22,8.63730395756e+21,7.73056092273e+20,5.89639950169e+20,0.863730395756,0.0773056092273,0.0589639950169,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,True
61,power,0.8,2048,1e+24,40.5745614142,3802.01090792,1,1.91380917688,1e+24,9.25589550487e+23,1.12235362002e+22,6.31869133132e+22,0.925589550487,0.0112235362002,0.0631869133132,1,1.60316204756e-13,False,not_applicable,False,False,False,False,False,True
62,logarithmic,0.8,2048,1e+19,0.279555897017,4.55958330875,1,3.04677445328,1e+19,7.64795041141e+18,1.82994950717e+18,5.22100081419e+17,0.764795041141,0.182994950717,0.0522100081419,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,True
62,logarithmic,0.8,2048,1e+22,5.08075268075,303.334246027,1,2.14405004547,1e+22,9.24699770199e+21,1.21740588216e+20,6.3126170979e+20,0.924699770199,0.0121740588216,0.063126170979,1,1.24344978758e-14,False,not_applicable,False,False,False,False,False,True
62,logarithmic,0.8,2048,1e+24,40.1848132436,3876.4209355,1,1.91342011771,1e+24,9.34639508078e+23,1.55576817006e+21,6.38047237515e+22,0.934639508078,0.00155576817006,0.0638047237515,1,1.66089364484e-13,False,not_applicable,False,False,False,False,False,True
63,exponential,0.2,4096,1e+19,0.357167751303,3.0163302633,0.752338322928,3.20960983307,1e+19,6.46401538398e+18,2.65343104893e+18,8.82553567092e+17,0.646401538398,0.265343104893,0.0882553567092,1,2.21156426505e-13,False,not_applicable,False,False,False,False,False,False
63,exponential,0.2,4096,1e+22,5.48008759821,241.715794728,1,2.15531419964,1e+22,7.94774237387e+21,9.67125867346e+20,1.08513175878e+21,0.794774237387,0.0967125867346,0.108513175878,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
63,exponential,0.2,4096,1e+24,39.6243138441,3646.87714912,1,1.91608688138,1e+24,8.67030028246e+23,1.45914718975e+22,1.18378499857e+23,0.867030028246,0.0145914718975,0.118378499857,1,7.32747196253e-15,False,not_applicable,False,False,False,False,False,True
64,power,0.2,4096,1e+19,0.37669391852,2.85715838384,0.658340337867,3.25011475295,1e+19,6.45764512465e+18,2.660671061e+18,8.81683814352e+17,0.645764512465,0.2660671061,0.0881683814352,1,1.05693231944e-13,False,not_applicable,False,False,False,False,False,False
64,power,0.2,4096,1e+22,5.61200706207,231.152952364,1,2.15706479853,1e+22,7.78339200651e+21,1.1539155382e+21,1.06269245529e+21,0.778339200651,0.11539155382,0.106269245529,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
64,power,0.2,4096,1e+24,39.7497669784,3622.48476466,1,1.91616175393,1e+24,8.63957551667e+23,1.80834439452e+22,1.17959004388e+23,0.863957551667,0.0180834439452,0.117959004388,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
65,logarithmic,0.2,4096,1e+19,0.442733063924,1.78010337516,1,3.21219601808,1e+19,4.7286637283e+18,4.62571605066e+18,6.45620221037e+17,0.47286637283,0.462571605066,0.0645620221037,1,1.7763568394e-14,False,not_applicable,False,False,False,False,False,True
65,logarithmic,0.2,4096,1e+22,5.27965925621,259.056496145,1,2.15271657883,1e+22,8.20638016652e+21,6.73175394739e+20,1.12044443874e+21,0.820638016652,0.0673175394739,0.112044443874,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
65,logarithmic,0.2,4096,1e+24,39.3883008264,3687.3799871,1,1.91587115422,1e+24,8.71437793161e+23,9.58190014653e+21,1.18980306693e+23,0.871437793161,0.00958190014653,0.118980306693,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,True
66,exponential,0.6,4096,1e+19,0.309816690654,3.98250280604,0.722721399292,3.17811344969,1e+19,7.40307503934e+18,1.58615844862e+18,1.01076651204e+18,0.740307503934,0.158615844862,0.101076651204,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,False
66,exponential,0.6,4096,1e+22,5.4340419455,245.554696169,1,2.1547112463,1e+22,8.00612711339e+21,9.00769664729e+20,1.09310322188e+21,0.800612711339,0.0900769664729,0.109310322188,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
66,exponential,0.6,4096,1e+24,39.5748683827,3655.80924379,1,1.9159802431,1e+24,8.68069017932e+23,1.34106254868e+22,1.18520356582e+23,0.868069017932,0.0134106254868,0.118520356582,1,2.00062189037e-13,False,not_applicable,False,False,False,False,False,True
67,power,0.6,4096,1e+19,0.295444034315,4.96353795244,0.6,3.21265638294,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,0.080250212345,False,not_applicable,False,False,False,False,True,False
67,power,0.6,4096,1e+22,5.52938476499,237.767003072,1,2.15595171205,1e+22,7.88823146642e+21,1.03476199737e+21,1.07700653621e+21,0.788823146642,0.103476199737,0.107700653621,1,9.32587340685e-14,False,not_applicable,False,False,False,False,False,True
67,power,0.6,4096,1e+24,39.6992155227,3635.45291585,1,1.91608761881,1e+24,8.65947772974e+23,1.58214910898e+22,1.18230735937e+23,0.865947772974,0.0158214910898,0.118230735937,1,1.11022302463e-13,False,not_applicable,False,False,False,False,False,True
68,logarithmic,0.6,4096,1e+19,0.321429342258,3.23011895403,1,3.10379730579,1e+19,6.22953006486e+18,2.91993143029e+18,8.50538504855e+17,0.622953006486,0.291993143029,0.0850538504855,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
68,logarithmic,0.6,4096,1e+22,5.01907116589,284.6568235,1,2.14938048282,1e+22,8.57227713e+21,2.57321299187e+20,1.17040157082e+21,0.857227713,0.0257321299187,0.117040157082,1,1.37667655054e-14,False,not_applicable,False,False,False,False,False,True
68,logarithmic,0.6,4096,1e+24,39.1070904852,3737.15760799,1,1.91561771948,1e+24,8.768961644e+23,3.37827928779e+21,1.19725556313e+23,0.8768961644,0.00337827928779,0.119725556313,1,1.75415237891e-14,False,not_applicable,False,False,False,False,False,True
69,exponential,0.8,4096,1e+19,0.243289547897,6.02758190734,0.8,3.10017227744,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,2.56239474083e-13,False,not_applicable,False,False,False,False,True,False
69,exponential,0.8,4096,1e+22,5.31147843832,256.152675019,1,2.15313235448,1e+22,8.16329646167e+21,7.22141461427e+20,1.1145620769e+21,0.816329646167,0.0722141461427,0.11145620769,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
69,exponential,0.8,4096,1e+24,39.4193429449,3681.5114549,1,1.91588489633,1e+24,8.70736575576e+23,1.03788573049e+22,1.18884567119e+23,0.870736575576,0.0103788573049,0.118884567119,1,2.64011035256e-13,False,not_applicable,False,False,False,False,False,True
70,power,0.8,4096,1e+19,0.241711181534,6.06694182635,0.8,3.10284199507,1e+19,8.79868606288e+18,5785.88659892,1.20131393712e+18,0.879868606288,5.78588659892e-16,0.120131393712,1,1.06137321154e-13,False,not_applicable,False,False,False,False,True,False
70,power,0.8,4096,1e+22,5.3333651662,254.315196467,1,2.15337894979,1e+22,8.13813486042e+21,7.50738459969e+20,1.11112667961e+21,0.813813486042,0.0750738459969,0.111112667961,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
70,power,0.8,4096,1e+24,39.4749354122,3674.5862879,1,1.91592436648,1e+24,8.7032433829e+23,1.08473787219e+22,1.18828282988e+23,0.87032433829,0.0108473787219,0.118828282988,1,1.40998324127e-13,False,not_applicable,False,False,False,False,False,True
71,logarithmic,0.8,4096,1e+19,0.270542911052,4.4519085936,1,3.05852979089,1e+19,7.22659386389e+18,1.78673518722e+18,9.86670948884e+17,0.722659386389,0.178673518722,0.0986670948884,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
71,logarithmic,0.8,4096,1e+22,4.93430062848,293.691584905,1,2.14834522713,1e+22,8.69497543185e+21,1.17870589189e+20,1.18715397896e+21,0.869497543185,0.0117870589189,0.118715397896,1,2.0872192863e-14,False,not_applicable,False,False,False,False,False,True
71,logarithmic,0.8,4096,1e+24,38.9837054961,3756.02335751,1,1.91555954629,1e+24,8.78542250435e+23,1.50744763865e+21,1.19950301926e+23,0.878542250435,0.00150744763865,0.119950301926,1,1.58095758707e-13,False,not_applicable,False,False,False,False,False,True
72,exponential,0.2,32768,1e+19,0.26204780299,2.24408183227,0.797876862663,3.32941148661,1e+19,3.52834028325e+18,2.61777123669e+18,3.85388848005e+18,0.352834028325,0.261777123669,0.385388848005,1,2.35367281221e-14,False,not_applicable,False,False,False,False,False,False
72,exponential,0.2,32768,1e+22,4.03838617811,182.824141771,1,2.19872504748,1e+22,4.42988692291e+21,7.31495254089e+20,4.838617823e+21,0.442988692291,0.0731495254089,0.4838617823,1,5.41788836017e-14,False,not_applicable,False,False,False,False,False,True
72,exponential,0.2,32768,1e+24,29.948735158,2631.81769171,1,1.93808639251,1e+24,4.72917666198e+23,1.0530130936e+22,5.16552202866e+23,0.472917666198,0.010530130936,0.516552202866,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
73,power,0.2,32768,1e+19,0.282443950465,2.04563449919,0.720946247707,3.37099124648,1e+19,3.46666253496e+18,2.74681753352e+18,3.78651993152e+18,0.346666253496,0.274681753352,0.378651993152,1,4.66293670343e-13,False,not_applicable,False,False,False,False,False,False
73,power,0.2,32768,1e+22,4.11463431584,176.536612885,1,2.20016824162,1e+22,4.35830163227e+21,8.81270771522e+20,4.76042759621e+21,0.435830163227,0.0881270771522,0.476042759621,1,1.23456800338e-13,False,not_applicable,False,False,False,False,False,True
73,power,0.2,32768,1e+24,30.0265813378,2618.25553048,1,1.93820923008,1e+24,4.71703575895e+23,1.30703316082e+22,5.15226092497e+23,0.471703575895,0.0130703316082,0.515226092497,1,5.55111512313e-15,False,not_applicable,False,False,False,False,False,True
74,logarithmic,0.2,32768,1e+19,0.300446192587,1.56979777116,1,3.31578395657,1e+19,2.82983858087e+18,4.0792230652e+18,3.09093835393e+18,0.282983858087,0.40792230652,0.309093835393,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
74,logarithmic,0.2,32768,1e+22,3.92203402265,192.92277361,1,2.19661416777,1e+22,4.53989809106e+21,5.01322554006e+20,4.95877935493e+21,0.453989809106,0.0501322554006,0.495877935493,1,8.79296635503e-14,False,not_applicable,False,False,False,False,False,True
74,logarithmic,0.2,32768,1e+24,29.7761588942,2656.77246159,1,1.93797152078,1e+24,4.74650873771e+23,6.90379850409e+21,5.18445327725e+23,0.474650873771,0.00690379850409,0.518445327725,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
75,exponential,0.6,32768,1e+19,0.235114411095,2.74454956843,0.776930632279,3.30500285041,1e+19,3.87169893302e+18,1.89937337908e+18,4.2289276879e+18,0.387169893302,0.189937337908,0.42289276879,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,False
75,exponential,0.6,32768,1e+22,4.00892126257,185.203364088,1,2.19822175547,1e+22,4.45479422515e+21,6.79382535861e+20,4.86582323899e+21,0.445479422515,0.0679382535861,0.486582323899,1,8.34887714518e-14,False,not_applicable,False,False,False,False,False,True
75,exponential,0.6,32768,1e+24,29.8688750897,2641.09930471,1,1.93805002779,1e+24,4.73319991392e+23,9.68835934453e+21,5.16991649264e+23,0.473319991392,0.00968835934453,0.516991649264,1,2.44249065418e-15,False,not_applicable,False,False,False,False,False,True
76,power,0.6,32768,1e+19,0.225917603807,3.17570331437,0.662093134944,3.32746948432,1e+19,4.3046836991e+18,9.93453785825e+17,4.70186251507e+18,0.43046836991,0.0993453785825,0.470186251507,1,1.64313007645e-14,False,not_applicable,False,False,False,False,False,False
76,power,0.6,32768,1e+22,4.06634088851,180.507966457,1,2.19924826807,1e+22,4.40404154823e+21,7.85570670019e+20,4.81038778175e+21,0.440404154823,0.0785570670019,0.481038778175,1,8.34887714518e-14,False,not_applicable,False,False,False,False,False,True
76,power,0.6,32768,1e+24,29.9868492254,2626.08551898,1,1.93815226798,1e+24,4.72488183065e+23,1.14287241786e+22,5.16083092756e+23,0.472488183065,0.0114287241786,0.516083092756,1,2.44249065418e-15,False,not_applicable,False,False,False,False,False,True
77,logarithmic,0.6,32768,1e+19,0.225432768154,2.67811970215,1,3.21863182074,1e+19,3.62241562742e+18,2.42094052995e+18,3.95664384264e+18,0.362241562742,0.242094052995,0.395664384264,1,0,False,not_applicable,False,False,False,False,False,True
77,logarithmic,0.6,32768,1e+22,3.77901136691,206.850185856,1,2.19394691677,1e+22,4.69013522159e+21,1.86986413701e+20,5.12287836471e+21,0.469013522159,0.0186986413701,0.512287836471,1,5.06261699229e-14,False,not_applicable,False,False,False,False,False,True
77,logarithmic,0.6,32768,1e+24,29.6625921958,2678.98077944,1,1.93778500325,1e+24,4.76793086166e+23,2.4217189182e+21,5.20785194916e+23,0.476793086166,0.0024217189182,0.520785194916,1,1.99840144433e-15,False,not_applicable,False,False,False,False,False,True
78,exponential,0.8,32768,1e+19,0.182303666109,4.36954595458,0.8,3.23995886742,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,6.2172489379e-15,False,not_applicable,False,False,False,False,True,False
78,exponential,0.8,32768,1e+22,3.94320772475,191.129174187,1,2.19695590056,1e+22,4.52197221647e+21,5.3882826388e+20,4.93919951965e+21,0.452197221647,0.053882826388,0.493919951965,1,1.11022302463e-13,False,not_applicable,False,False,False,False,False,True
78,exponential,0.8,32768,1e+24,29.8421181344,2649.39123712,1,1.93799170073,1e+24,4.74380677695e+23,7.4691207489e+21,5.18150201557e+23,0.474380677695,0.0074691207489,0.518150201557,1,2.34923192011e-13,False,not_applicable,False,False,False,False,False,True
79,power,0.8,32768,1e+19,0.183414282711,4.34308732654,0.8,3.23801845638,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,4.75619543749e-13,False,not_applicable,False,False,False,False,True,False
79,power,0.8,32768,1e+22,3.95139122464,190.272563035,1,2.19713982335,1e+22,4.51104801519e+21,5.61684606078e+20,4.92726737873e+21,0.451104801519,0.0561684606078,0.492726737873,1,1.28785870857e-13,False,not_applicable,False,False,False,False,False,True
79,power,0.8,32768,1e+24,29.8053805068,2651.69818588,1,1.93800185814,1e+24,4.74209240515e+23,7.82781304471e+21,5.1796294644e+23,0.474209240515,0.00782781304471,0.51796294644,1,2.44027020813e-13,False,not_applicable,False,False,False,False,False,True
80,logarithmic,0.8,32768,1e+19,0.194928391826,3.51074971307,1,3.17973719718,1e+19,4.10606877404e+18,1.40900917303e+18,4.48492205293e+18,0.410606877404,0.140900917303,0.448492205293,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
